Date,POONDI,CHOLAVARAM,REDHILLS,CHEMBARAMBAKKAM
19-04-2019,250.00,24.00,196.00,5.00
20-04-2019,245.00,23.00,190.00,4.00
21-04-2019,241.00,21.00,184.00,4.00
22-04-2019,237.00,20.00,178.00,4.00
23-04-2019,232.00,19.00,177.00,4.00
24-04-2019,227.00,17.00,167.00,4.00
25-04-2019,222.00,16.00,161.00,3.00
26-04-2019,217.00,15.00,155.00,3.00
27-04-2019,212.00,14.00,149.00,3.00
28-04-2019,207.00,13.00,143.00,3.00
29-04-2019,202.00,13.00,137.00,3.00
30-04-2019,197.00,12.00,131.00,3.00
01-05-2019,193.00,11.00,125.00,2.00
02-05-2019,189.00,10.00,119.00,2.00
03-05-2019,185.00,9.00,112.00,2.00
04-05-2019,181.00,9.00,105,2.00
05-05-2019,177.00,8.00,98.00,2.00
06-05-2019,173.00,8.00,91.00,2.00
07-05-2019,169.00,7.00,84.00,1.00
08-05-2019,166.00,7.00,77.00,1.00
09-05-2019,162.00,6.00,70.00,1.00
10-05-2019,158.00,6.00,63.00,1.00
11-05-2019,153.00,5.00,57.00,1.00
12-05-2019,148.00,5.00,51.00,1.00
13-05-2019,143.00,4.00,45.00,1.00
14-05-2019,138.00,4.00,40.00,1.00
15-05-2019,133.00,4.00,37.00,1.00
16-05-2019,128.00,4.00,34.00,1.00
17-05-2019,123.00,4.00,31.00,1.00
18-05-2019,118.00,4.00,28.00,1.00
19-05-2019,114.00,4.00,25.00,1.00
20-05-2019,109.00,3.00,22.00,1.00
21-05-2019,104.00,3.00,19.00,1.00
22-05-2019,100.00,3.00,16.00,1.00
23-05-2019,95.00,3.00,13.00,1.00
24-05-2019,90.00,3.00,10.00,1.00
25-05-2019,85.00,2.00,9.00,1.00
26-05-2019,82.00,2.00,8.00,1.00
27-05-2019,79.00,2.00,7.00,1.00
28-05-2019,74.00,2.00,6.00,1.00
29-05-2019,69.00,2.00,4.00,1.00
30-05-2019,64.00,2.00,3.00,1.00
31-05-2019,59.00,2.00,3.00,1.00
01-06-2019,56.00,1.00,3.00,1.00
02-06-2019,53.00,1.00,3.00,1.00
03-06-2019,50.00,1.00,3.00,1.00
04-06-2019,48.00,1.00,2.00,1.00
05-06-2019,46.00,1.00,2.00,1.00
06-06-2019,44.00,1.00,2.00,1.00
07-06-2019,42.00,1.00,2.00,1.00
08-06-2019,40.00,1.00,2.00,1.00
09-06-2019,38.00,1.00,2.00,1.00
10-06-2019,36.00,0.00,1.00,1.00
11-06-2019,34.00,0.00,1.00,1.00
12-06-2019,32.00,0.00,1.00,1.00
13-06-2019,30.00,0.00,0.00,1.00
14-06-2019,28.00,0.00,0.00,1.00
15-06-2019,27.00,0.00,0.00,1.00
16-06-2019,26.00,0.00,0.00,1.00
17-06-2019,25.00,0.00,0.00,1.00
18-06-2019,24.00,0.00,0.00,1.00
19-06-2019,23.00,0.00,0.00,1.00
20-06-2019,22.00,0.00,0.00,1.00
21-06-2019,21.00,0.00,0.00,1.00
22-06-2019,20.00,0.00,0.00,1.00
23-06-2019,20.00,0.00,0.00,1.00
24-06-2019,19.00,0.00,0.00,1.00
25-06-2019,19.00,0.00,0.00,1.00
26-06-2019,19.00,0.00,0.00,0.00
27-06-2019,18.00,0.00,0.00,0.00
28-06-2019,18.00,0.00,0.00,0.00
29-06-2019,18.00,0.00,0.00,0.00
30-06-2019,18.00,0.00,0.00,0.00
01-07-2019,18.00,0.00,0.00,0.00
02-07-2019,17.00,0.00,0.00,0.00
03-07-2019,17.00,0.00,0.00,0.00
04-07-2019,17.00,0.00,0.00,0.00
05-07-2019,17.00,0.00,0.00,0.00
06-07-2019,17.00,0.00,0.00,0.00
07-07-2019,17.00,0.00,0.00,0.00
08-07-2019,17.00,0.00,0.00,0.00
09-07-2019,17.00,0.00,0.00,0.00
10-07-2019,16.00,0.00,0.00,0.00
11-07-2019,16.00,0.00,0.00,0.00
12-07-2019,16.00,0.00,0.00,0.00
13-07-2019,16.00,0.00,0.00,0.00
14-07-2019,16.00,0.00,0.00,0.00
15-07-2019,16.00,0.00,0.00,0.00
16-07-2019,16.00,0.00,0.00,0.00
17-07-2019,16.00,0.00,0.00,0.00
18-07-2019,16.00,0.00,0.00,0.00
19-07-2019,16.00,0.00,0.00,0.00
20-07-2019,16.00,0.00,0.00,0.00
21-07-2019,16.00,0.00,0.00,0.00
22-07-2019,16.00,0.00,0.00,0.00
23-07-2019,16.00,0.00,0.00,0.00
24-07-2019,16.00,0.00,0.00,0.00
25-07-2019,16.00,0.00,0.00,0.00
26-07-2019,16.00,0.00,0.00,0.00
27-07-2019,16.00,0.00,0.00,0.00
28-07-2019,16.00,0.00,0.00,0.00
29-07-2019,16.00,0.00,0.00,0.00
30-07-2019,16.00,0.00,0.00,0.00
31-07-2019,16.00,0.00,0.00,0.00
01-08-2019,16.00,0.00,0.00,0.00
02-08-2019,16.00,0.00,0.00,0.00
03-08-2019,16.00,0.00,0.00,0.00
04-08-2019,16.00,0.00,0.00,0.00
05-08-2019,16.00,0.00,0.00,0.00
06-08-2019,16.00,0.00,0.00,0.00
07-08-2019,16.00,0.00,0.00,0.00
08-08-2019,16.00,0.00,0.00,0.00
09-08-2019,16.00,0.00,0.00,0.00
10-08-2019,16.00,0.00,0.00,0.00
11-08-2019,16.00,0.00,0.00,0.00
12-08-2019,16.00,0.00,0.00,0.00
13-08-2019,16.00,0.00,0.00,0.00
14-08-2019,16.00,0.00,0.00,0.00
15-08-2019,16.00,0.00,0.00,0.00
16-08-2019,16.00,0.00,0.00,0.00
17-08-2019,16.00,0.00,0.00,0.00
18-08-2019,16.00,0.00,0.00,0.00
19-08-2019,16.00,0.00,0.00,0.00
20-08-2019,16.00,0.00,0.00,0.00
21-08-2019,16.00,0.00,0.00,0.00
22-08-2019,16.00,0.00,0.00,0.00
23-08-2019,16.00,0.00,0.00,0.00
24-08-2019,16.00,0.00,0.00,0.00
25-08-2019,16.00,0.00,0.00,0.00
26-08-2019,16.00,0.00,0.00,0.00
27-08-2019,16.00,0.00,0.00,0.00
28-08-2019,16.00,0.00,0.00,0.00
29-08-2019,16.00,0.00,0.00,0.00
30-08-2019,16.00,0.00,0.00,0.00
31-08-2019,16.00,0.00,0.00,0.00
01-09-2019,16.00,0.00,0.00,0.00
02-09-2019,16.00,0.00,0.00,0.00
03-09-2019,16.00,0.00,0.00,0.00
04-09-2019,16.00,0.00,0.00,0.00
05-09-2019,16.00,0.00,0.00,0.00
06-09-2019,16.00,0.00,0.00,0.00
07-09-2019,16.00,0.00,0.00,0.00
08-09-2019,16.00,0.00,0.00,0.00
09-09-2019,16.00,0.00,0.00,0.00
10-09-2019,15.00,0.00,0.00,0.00
11-09-2019,15.00,0.00,0.00,0.00
12-09-2019,15.00,0.00,0.00,0.00
13-09-2019,15.00,0.00,0.00,0.00
14-09-2019,15.00,0.00,0.00,0.00
15-09-2019,15.00,0.00,0.00,0.00
16-09-2019,15.00,0.00,0.00,0.00
17-09-2019,15.00,0.00,0.00,0.00
18-09-2019,15.00,0.00,0.00,0.00
19-09-2019,15.00,0.00,0.00,0.00
20-09-2019,208.00,30.00,27.00,8.00
21-09-2019,278.00,43.00,37.00,8.00
22-09-2019,307.00,48.00,41.00,8.00
23-09-2019,322.00,51.00,43.00,10.00
24-09-2019,327.00,52.00,44.00,10.00
25-09-2019,366.00,52.00,44.00,10.00
26-09-2019,433.00,52.00,44.00,10.00
27-09-2019,478.00,53.00,48.00,12.00
28-09-2019,491.00,53.00,50.00,12.00
29-09-2019,503.00,53.00,50.00,12.00
30-09-2019,553.00,54.00,50.00,12.00
01-10-2019,597.00,54.00,50.00,12.00
02-10-2019,649.00,54.00,50.00,12.00
03-10-2019,695.00,54.00,50.00,12.00
04-10-2019,742.00,54.00,50.00,12.00
05-10-2019,783.00,54.00,50.00,12.00
06-10-2019,824.00,54.00,49.00,12.00
07-10-2019,860.00,54.00,49.00,11.00
08-10-2019,896.00,54.00,49.00,11.00
09-10-2019,938.00,54.00,49.00,11.00
10-10-2019,967.00,54.00,49.00,11.00
11-10-2019,1011.00,57.00,52.00,11.00
12-10-2019,1026.00,57.00,55.00,11.00
13-10-2019,1041.00,57.00,66.00,11.00
14-10-2019,1033.00,57.00,90.00,11.00
15-10-2019,1041.00,57.00,116.00,11.00
16-10-2019,1111.00,61.00,158.00,15.00
17-10-2019,1143.00,65.00,189.00,20.00
18-10-2019,1177.00,74.00,249.00,22.00
19-10-2019,1194.00,78.00,309.00,22.00
20-10-2019,1220.00,82.00,348.00,22.00
21-10-2019,1237.00,98.00,399.00,26.00
22-10-2019,1273.00,104.00,442.00,28.00
23-10-2019,1310.00,107.00,484.00,28.00
24-10-2019,1367.00,109.00,524.00,29.00
25-10-2019,1406.00,109.00,551.00,29.00
26-10-2019,1436.00,111.00,579.00,35.00
27-10-2019,1467.00,111.00,607.00,35.00
28-10-2019,1487.00,113.00,635.00,35.00
29-10-2019,1500.00,115.00,673.00,37.00
30-10-2019,1582.00,121.00,708.00,44.00
31-10-2019,1648.00,159.00,793.00,50.00
01-11-2019,1682.00,194.00,838.00,75.00
02-11-2019,1694.00,208.00,863.00,97.00
03-11-2019,1694.00,222.00,885.00,121.00
04-11-2019,1671.00,233.00,905.00,145.00
05-11-2019,1648.00,233.00,932.00,169.00
06-11-2019,1617.00,228.00,960.00,193.00
07-11-2019,1582.00,222.00,988.00,217.00
08-11-2019,1550.00,214.00,1017.00,249.00
09-11-2019,1518.00,205.00,1045.00,281.00
10-11-2019,1489.00,197.00,1072.00,313.00
11-11-2019,1465.00,189.00,1097.00,334.00
12-11-2019,1446.00,180.00,1125.00,356.00
13-11-2019,1416.00,172.00,1153.00,378.00
14-11-2019,1386.00,164.00,1181.00,400.00
15-11-2019,1358.00,155.00,1210.00,422.00
16-11-2019,1320.00,147.00,1239.00,442.00
17-11-2019,1292.00,138.00,1267.00,460.00
18-11-2019,1255.00,130.00,1291.00,478.00
19-11-2019,1225.00,122.00,1321.00,496.00
20-11-2019,1190.00,115.00,1351.00,523.00
21-11-2019,1160.00,112.00,1380.00,541.00
22-11-2019,1127.00,109.00,1406.00,561.00
23-11-2019,1095.00,107.00,1431.00,579.00
24-11-2019,1056.00,105.00,1455.00,597.00
25-11-2019,1011.00,103.00,1479.00,615.00
26-11-2019,989.00,101.00,1504.00,633.00
27-11-2019,967.00,99.00,1528.00,651.00
28-11-2019,945.00,97.00,1553.00,651.00
29-11-2019,938.00,95.00,1578.00,651.00
30-11-2019,938.00,94.00,1604.00,649.00
01-12-2019,989.00,96.00,1639.00,749.00
02-12-2019,1229.00,131.00,1818.00,913.00
03-12-2019,1426.00,201.00,1868.00,1052.00
04-12-2019,1518.00,228.00,1887.00,1103.00
05-12-2019,1550.00,238.00,1907.00,1128.00
06-12-2019,1572.00,243.00,1936.00,1142.00
07-12-2019,1565.00,243.00,1965.00,1154.00
08-12-2019,1572.00,236.00,1995.00,1166.00
09-12-2019,1582.00,228.00,2024.00,1178.00
10-12-2019,1593.00,219.00,2054.00,1190.00
11-12-2019,1593.00,210.00,2087.00,1205.00
12-12-2019,1593.00,201.00,2120.00,1220.00
13-12-2019,1586.00,192.00,2153.00,1235.00
14-12-2019,1582.00,183.00,2186.00,1256.00
15-12-2019,1572.00,174.00,2219.00,1277.00
16-12-2019,1560.00,165.00,2252.00,1298.00
17-12-2019,1556.00,156.00,2285.00,1320.00
18-12-2019,1530.00,147.00,2302.00,1359.00
19-12-2019,1535.00,139.00,2318.00,1397.00
20-12-2019,1529.00,131.00,2335.00,1435.00
21-12-2019,1522.00,123.00,2351.00,1473.00
22-12-2019,1514.00,115.00,2369.00,1510.00
23-12-2019,1497.00,108.00,2382.00,1548.00
24-12-2019,1476.00,101.00,2395.00,1586.00
25-12-2019,1456.00,94.00,2397.00,1631.00
26-12-2019,1456.00,88.00,2395.00,1660.00
27-12-2019,1450.00,81.00,2393.00,1689.00
28-12-2019,1438.00,75.00,2391.00,1718.00
29-12-2019,1436.00,72.00,2395.00,1712.00
30-12-2019,1434.00,70.00,2416.00,1706.00
31-12-2019,1430.00,69.00,2436.00,1700.00
01-01-2020,1426.00,68.00,2456.00,1694.00
02-01-2020,1430.00,69.00,2477.00,1694.00
03-01-2020,1430.00,69.00,2496.00,1694.00
04-01-2020,1432.00,69.00,2516.00,1689.00
05-01-2020,1444.00,69.00,2536.00,1685.00
06-01-2020,1460.00,70.00,2556.00,1681.00
07-01-2020,1481.00,71.00,2578.00,1677.00
08-01-2020,1497.00,72.00,2599.00,1672.00
09-01-2020,1503.00,72.00,2619.00,1668.00
10-01-2020,1510.00,72.00,2639.00,1664.00
11-01-2020,1516.00,72.00,2659.00,1660.00
12-01-2020,1518.00,72.00,2678.00,1656.00
13-01-2020,1518.00,72.00,2698.00,1651.00
14-01-2020,1520.00,72.00,2718.00,1647.00
15-01-2020,1522.00,72.00,2737.00,1643.00
16-01-2020,1524.00,72.00,2756.00,1638.00
17-01-2020,1523.00,72.00,2775.00,1633.00
18-01-2020,1520.00,72.00,2794.00,1628.00
19-01-2020,1511.00,72.00,2813.00,1623.00
20-01-2020,1507.00,72.00,2833.00,1618.00
21-01-2020,1505.00,72.00,2852.00,1613.00
22-01-2020,1503.00,72.00,2872.00,1609.00
23-01-2020,1497.00,72.00,2890.00,1605.00
24-01-2020,1489.00,72.00,2910.00,1600.00
25-01-2020,1478.00,72.00,2928.00,1595.00
26-01-2020,1468.00,72.00,2944.00,1591.00
27-01-2020,1487.00,72.00,2944.00,1587.00
28-01-2020,1507.00,72.00,2938.00,1582.00
29-01-2020,1526.00,72.00,2930.00,1573.00
30-01-2020,1546.00,72.00,2922.00,1563.00
31-01-2020,1563.00,72.00,2914.00,1553.00
01-02-2020,1584.00,72.00,2906.00,1547.00
02-02-2020,1608.00,72.00,2896.00,1542.00
03-02-2020,1632.00,72.00,2888.00,1537.00
04-02-2020,1657.00,72.00,2878.00,1532.00
05-02-2020,1682.00,72.00,2870.00,1528.00
06-02-2020,1707.00,72.00,2860.00,1524.00
07-02-2020,1730.00,72.00,2850.00,1519.00
08-02-2020,1774.00,72.00,2839.00,1515.00
09-02-2020,1816.00,72.00,2827.00,1511.00
10-02-2020,1826.00,72.00,2817.00,1511.00
11-02-2020,1829.00,72.00,2805.00,1531.00
12-02-2020,1832.00,72.00,2795.00,1551.00
13-02-2020,1836.00,72.00,2784.00,1571.00
14-02-2020,1841.00,72.00,2772.00,1591.00
15-02-2020,1832.00,72.00,2760.00,1617.00
16-02-2020,1819.00,72.00,2749.00,1643.00
17-02-2020,1798.00,72.00,2738.00,1669.00
18-02-2020,1781.00,72.00,2726.00,1695.00
19-02-2020,1767.00,72.00,2715.00,1721.00
20-02-2020,1751.00,72.00,2703.00,1747.00
21-02-2020,1732.00,72.00,2692.00,1773.00
22-02-2020,1712.00,72.00,2680.00,1799.00
23-02-2020,1691.00,72.00,2669.00,1825.00
24-02-2020,1673.00,72.00,2657.00,1851.00
25-02-2020,1657.00,72.00,2644.00,1877.00
26-02-2020,1637.00,72.00,2631.00,1903.00
27-02-2020,1616.00,72.00,2619.00,1922.00
28-02-2020,1593.00,72.00,2607.00,1943.00
29-02-2020,1571.00,72.00,2595.00,1964.00
01-03-2020,1548.00,72.00,2583.00,1984.00
02-03-2020,1526.00,72.00,2570.00,2006.00
03-03-2020,1503.00,72.00,2557.00,2025.00
04-03-2020,1473.00,72.00,2552.00,2043.00
05-03-2020,1444.00,72.00,2554.00,2054.00
06-03-2020,1415.00,72.00,2558.00,2056.00
07-03-2020,1400.00,72.00,2562.00,2049.00
08-03-2020,1390.00,72.00,2569.00,2042.00
09-03-2020,1390.00,72.00,2577.00,2036.00
10-03-2020,1392.00,72.00,2584.00,2028.00
11-03-2020,1405.00,72.00,2591.00,2021.00
12-03-2020,1424.00,72.00,2599.00,2014.00
13-03-2020,1444.00,72.00,2607.00,2007.00
14-03-2020,1467.00,72.00,2613.00,2000.00
15-03-2020,1490.00,72.00,2620.00,1993.00
16-03-2020,1512.00,72.00,2628.00,1987.00
17-03-2020,1520.00,72.00,2638.00,1981.00
18-03-2020,1524.00,72.00,2648.00,1990.00
19-03-2020,1526.00,72.00,2660.00,1998.00
20-03-2020,1526.00,72.00,2660.00,1998.00
21-03-2020,1509.00,72.00,2690.00,2013.00
22-03-2020,1495.00,72.00,2705.00,2020.00
23-03-2020,1478.00,72.00,2719.00,2026.00
24-03-2020,1470.00,72.00,2734.00,2032.00
25-03-2020,1493.00,72.00,2736.00,2029.00
26-03-2020,1493.00,72.00,2736.00,2032.00
27-03-2020,1485.00,72.00,2751.00,2039.00
28-03-2020,1482.00,72.00,2761.00,2046.00
29-03-2020,1476.00,72.00,2770.00,2054.00
30-03-2020,1472.00,72.00,2780.00,2062.00
31-03-2020,1460.00,72.00,2788.00,2070.00
01-04-2020,1438.00,72.00,2796.00,2078.00
02-04-2020,1420.00,72.00,2807.00,2089.00
03-04-2020,1392.00,72.00,2815.00,2100.00
04-04-2020,1370.00,72.00,2821.00,2097.00
05-04-2020,1350.00,72.00,2828.00,2091.00
06-04-2020,1329.00,72.00,2835.00,2085.00
07-04-2020,1306.00,72.00,2843.00,2078.00
08-04-2020,1283.00,72.00,2851.00,2072.00
09-04-2020,1260.00,72.00,2860.00,2065.00
10-04-2020,1260.00,72.00,2868.00,2067.00
11-04-2020,1240.00,72.00,2876.00,2061.00
12-04-2020,1218.00,72.00,2884.00,2055.00
13-04-2020,1194.00,72.00,2892.00,2049.00
14-04-2020,1168.00,72.00,2900.00,2043.00
15-04-2020,1143.00,72.00,2908.00,2037.00
16-04-2020,1117.00,72.00,2916.00,2031.00
17-04-2020,1091.00,72.00,2924.00,2024.00
18-04-2020,1065.00,72.00,2932.00,2017.00
19-04-2020,1040.00,72.00,2940.00,2010.00
20-04-2020,1014.00,72.00,2948.00,2003.00
21-04-2020,989.00,72.00,2956.00,1996.00
22-04-2020,963.00,72.00,2964.00,1989.00
23-04-2020,949.00,72.00,2964.00,1983.00
24-04-2020,935.00,72.00,2964.00,1977.00
25-04-2020,921.00,72.00,2962.00,1969.00
26-04-2020,908.00,72.00,2960.00,1963.00
27-04-2020,910.00,72.00,2958.00,1956.00
28-04-2020,890.00,72.00,2958.00,1949.00
29-04-2020,876.00,72.00,2958.00,1943.00
30-04-2020,862.00,72.00,2958.00,1937.00
01-05-2020,849.00,72.00,2956.00,1930.00
02-05-2020,835.00,72.00,2956.00,1924.00
03-05-2020,822.00,72.00,2956.00,1917.00
04-05-2020,809.00,72.00,2956.00,1910.00
05-05-2020,795.00,72.00,2956.00,1903.00
06-05-2020,782.00,72.00,2956.00,1896.00
07-05-2020,768.00,72.00,2956.00,1889.00
08-05-2020,754.00,72.00,2954.00,1882.00
09-05-2020,741.00,72.00,2954.00,1875.00
10-05-2020,727.00,72.00,2952.00,1868.00
11-05-2020,713.00,72.00,2952.00,1861.00
12-05-2020,699.00,72.00,2950.00,1854.00
13-05-2020,692.00,72.00,2950.00,1847.00
14-05-2020,678.00,72.00,2948.00,1840.00
15-05-2020,664.00,72.00,2948.00,1833.00
16-05-2020,650.00,72.00,2946.00,1826.00
17-05-2020,636.00,72.00,2946.00,1819.00
18-05-2020,609.00,72.00,2936.00,1823.00
19-05-2020,587.00,72.00,2926.00,1837.00
20-05-2020,563.00,72.00,2916.00,1851.00
21-05-2020,540.00,72.00,2906.00,1865.00
22-05-2020,520.00,72.00,2894.00,1879.00
23-05-2020,501.00,72.00,2882.00,1893.00
24-05-2020,483.00,72.00,2872.00,1907.00
25-05-2020,465.00,72.00,2860.00,1920.00
26-05-2020,447.00,72.00,2850.00,1932.00
27-05-2020,430.00,72.00,2838.00,1945.00
28-05-2020,413.00,72.00,2827.00,1958.00
29-05-2020,396.00,72.00,2817.00,1971.00
30-05-2020,396.00,72.00,2805.00,1984.00
31-05-2020,392.00,72.00,2794.00,1998.00
01-06-2020,377.00,72.00,2782.00,2011.00
02-06-2020,367.00,72.00,2770.00,2025.00
03-06-2020,365.00,72.00,2757.00,2039.00
04-06-2020,365.00,72.00,2745.00,2052.00
05-06-2020,371.00,72.00,2732.00,2066.00
06-06-2020,373.00,72.00,2719.00,2080.00
07-06-2020,77.00,92.00,2261.00,1635.00
08-06-2020,380.00,72.00,2694.00,2111.00
09-06-2020,380.00,72.00,2681.00,2128.00
10-06-2020,379.00,72.00,2667.00,2144.00
11-06-2020,375.00,72.00,2671.00,2144.00
12-06-2020,370.00,72.00,2675.00,2139.00
13-06-2020,360.00,72.00,2678.00,2134.00
14-06-2020,354.00,72.00,2682.00,2128.00
15-06-2020,347.00,72.00,2686.00,2123.00
16-06-2020,342.00,72.00,2690.00,2117.00
17-06-2020,338.00,72.00,2694.00,2111.00
18-06-2020,334.00,72.00,2698.00,2106.00
19-06-2020,330.00,72.00,2702.00,2101.00
20-06-2020,325.00,72.00,2705.00,2095.00
21-06-2020,310.00,72.00,2709.00,2088.00
22-06-2020,303.00,72.00,2713.00,2082.00
23-06-2020,297.00,72.00,2717.00,2076.00
24-06-2020,290.00,72.00,2721.00,2069.00
25-06-2020,285.00,72.00,2724.00,2062.00
26-06-2020,281.00,72.00,2728.00,2055.00
27-06-2020,271.00,72.00,2732.00,2048.00
28-06-2020,256.00,72.00,2738.00,2040.00
29-06-2020,244.00,72.00,2742.00,2033.00
30-06-2020,232.00,72.00,2745.00,2026.00
01-07-2020,222.00,72.00,2745.00,2019.00
02-07-2020,212.00,72.00,2745.00,2012.00
03-07-2020,205.00,72.00,2745.00,2005.00
04-07-2020,199.00,72.00,2745.00,1998.00
05-07-2020,190.00,72.00,2743.00,1991.00
06-07-2020,178.00,72.00,2743.00,1984.00
07-07-2020,165.00,72.00,2741.00,1977.00
08-07-2020,159.00,72.00,2734.00,1970.00
09-07-2020,152.00,72.00,2726.00,1963.00
10-07-2020,155.00,72.00,2718.00,1972.00
11-07-2020,148.00,72.00,2711.00,1972.00
12-07-2020,144.00,72.00,2705.00,1966.00
13-07-2020,140.00,72.00,2697.00,1960.00
14-07-2020,133.00,72.00,2690.00,1953.00
15-07-2020,129.00,72.00,2682.00,1947.00
16-07-2020,124.00,72.00,2675.00,1941.00
17-07-2020,120.00,72.00,2669.00,1935.00
18-07-2020,116.00,72.00,2659.00,1929.00
19-07-2020,115.00,72.00,2648.00,1924.00
20-07-2020,114.00,71.00,2636.00,1918.00
21-07-2020,113.00,71.00,2623.00,1912.00
22-07-2020,112.00,71.00,2611.00,1906.00
23-07-2020,110.00,71.00,2599.00,1900.00
24-07-2020,108.00,71.00,2587.00,1894.00
25-07-2020,105.00,71.00,2575.00,1888.00
26-07-2020,99.00,71.00,2564.00,1881.00
27-07-2020,96.00,71.00,2554.00,1875.00
28-07-2020,94.00,71.00,2544.00,1869.00
29-07-2020,91.00,71.00,2534.00,1865.00
30-07-2020,88.00,71.00,2524.00,1860.00
31-07-2020,85.00,71.00,2516.00,1855.00
01-08-2020,85.00,77.00,2510.00,1849.00
02-08-2020,85.00,79.00,2505.00,1843.00
03-08-2020,96.00,87.00,2508.00,1837.00
04-08-2020,109.00,88.00,2506.00,1830.00
05-08-2020,120.00,89.00,2497.00,1824.00
06-08-2020,128.00,90.00,2489.00,1817.00
07-08-2020,130.00,91.00,2481.00,1810.00
08-08-2020,130.00,91.00,2473.00,1804.00
09-08-2020,130.00,96.00,2493.00,1797.00
10-08-2020,128.00,96.00,2493.00,1791.00
11-08-2020,127.00,96.00,2487.00,1785.00
12-08-2020,130.00,96.00,2487.00,1779.00
13-08-2020,130.00,96.00,2481.00,1773.00
14-08-2020,128.00,96.00,2475.00,1767.00
15-08-2020,127.00,96.00,2467.00,1761.00
16-08-2020,125.00,96.00,2459.00,1755.00
17-08-2020,123.00,96.00,2451.00,1749.00
18-08-2020,122.00,96.00,2443.00,1743.00
19-08-2020,120.00,96.00,2434.00,1737.00
20-08-2020,118.00,95.00,2426.00,1731.00
21-08-2020,116.00,95.00,2417.00,1726.00
22-08-2020,115.00,95.00,2409.00,1720.00
23-08-2020,114.00,95.00,2401.00,1715.00
24-08-2020,112.00,95.00,2392.00,1710.00
25-08-2020,110.00,94.00,2382.00,1705.00
26-08-2020,108.00,94.00,2373.00,1698.00
27-08-2020,106.00,94.00,2365.00,1692.00
28-08-2020,104.00,94.00,2357.00,1692.00
29-08-2020,102.00,94.00,2348.00,1687.00
30-08-2020,100.00,94.00,2338.00,1681.00
31-08-2020,98.00,94.00,2329.00,1676.00
01-09-2020,95.00,94.00,2320.00,1671.00
02-09-2020,92.00,93.00,2311.00,1665.00
03-09-2020,89.00,93.00,2301.00,1659.00
04-09-2020,86.00,93.00,2292.00,1653.00
05-09-2020,83.00,92.00,2281.00,1647.00
06-09-2020,80.00,92.00,2270.00,1641.00
07-09-2020,77.00,92.00,2261.00,1635.00
08-09-2020,75.00,92.00,2251.00,1630.00
09-09-2020,73.00,92.00,2241.00,1622.00
10-09-2020,73.00,92.00,2233.00,1617.00
11-09-2020,71.00,92.00,2224.00,1611.00
12-09-2020,69.00,92.00,2216.00,1606.00
13-09-2020,67.00,92.00,2207.00,1600.00
14-09-2020,67.00,92.00,2198.00,1608.00
15-09-2020,65.00,92.00,2189.00,1608.00
16-09-2020,63.00,92.00,2181.00,1603.00
17-09-2020,61.00,92.00,2173.00,1607.00
18-09-2020,59.00,92.00,2165.00,1602.00
19-09-2020,69.00,92.00,2174.00,1622.00
20-09-2020,87.00,96.00,2178.00,1631.00
21-09-2020,109.00,100.00,2182.00,1635.00
22-09-2020,156.00,102.00,2182.00,1630.00
23-09-2020,216.00,102.00,2178.00,1625.00
24-09-2020,277.00,104.00,2174.00,1615.00
25-09-2020,341.00,106.00,2169.00,1605.00
26-09-2020,405.00,108.00,2165.00,1600.00
27-09-2020,462.00,108.00,2160.00,1595.00
28-09-2020,520.00,108.00,2151.00,1590.00
29-09-2020,582.00,108.00,2143.00,1585.00
30-09-2020,647.00,112.00,2164.00,1585.00
01-10-2020,712.00,112.00,2162.00,1585.00
02-10-2020,774.00,112.00,2153.00,1585.00
03-10-2020,837.00,112.00,2143.00,1580.00
04-10-2020,894.00,111.00,2132.00,1574.00
05-10-2020,945.00,111.00,2122.00,1569.00
06-10-2020,989.00,111.00,2113.00,1563.00
07-10-2020,1033.00,110.00,2104.00,1557.00
08-10-2020,1087,110.00,2094.00,1551.00
09-10-2020,1135.00,110.00,2085.00,1546.00
10-10-2020,1177.00,110.00,2076.00,1540.00
11-10-2020,1211.00,109.00,2068.00,1559.00
12-10-2020,1246.00,109.00,2059.00,1577.00
13-10-2020,1277.00,109.00,2050.00,1600.00
14-10-2020,1295.00,109.00,2042.00,1619.00
15-10-2020,1295.00,109.00,2033.00,1637.00
16-10-2020,1295.00,108.00,2025.00,1672.00
17-10-2020,1297.00,108.00,2018.00,1708.00
18-10-2020,1299.00,108.00,2011.00,1744.00
19-10-2020,1297.00,108.00,2011.00,1780.00
20-10-2020,1295.00,108.00,2007.00,1814.00
21-10-2020,1295.00,108.00,2011.00,1852.00
22-10-2020,1299.00,108.00,2009.00,1887.00
23-10-2020,1310.00,110.00,2033.00,1962.00
24-10-2020,1327.00,112.00,2030.00,2007.00
25-10-2020,1477.00,114.00,2021.00,2043.00
26-10-2020,1518.00,116.00,2013.00,2078.00
27-10-2020,1529.00,118.00,2016.00,2113.00
28-10-2020,1523.00,118.00,2020.00,2147.00
29-10-2020,1529.00,128.00,2094.00,2182.00
30-10-2020,1540.00,136.00,2141.00,2241.00
31-10-2020,1550.00,138.00,2158.00,2269.00
01-11-2020,1540.00,138.00,2167.00,2297.00
02-11-2020,1530.00,138.00,2171.00,2324.00
03-11-2020,1530.00,138.00,2169.00,2352.00
04-11-2020,1530.00,138.00,2162.00,2354.00
05-11-2020,1508.00,138.00,2180.00,2373.00
