date,sales,profit,region,state,category,type,caffeination
01-Sep-11,114,43,Central,OH,Coffee,Columbian,Regular
01-Sep-11,114,42,South,TX,Herbal Tea,Lemon,Decaf
01-Sep-11,114,42,West,OR,Coffee,Decaf Irish Cream,Decaf
01-Sep-11,115,61,Central,MO,Espresso,Caffe Mocha,Regular
01-Sep-11,115,61,East,CT,Tea,Darjeeling,Regular
01-Sep-11,115,59,West,UT,Espresso,Decaf Espresso,Decaf
01-Sep-11,116,110,West,CA,Coffee,Amaretto,Regular
01-Sep-11,119,353,East,NY,Herbal Tea,Mint,Decaf
01-Sep-11,120,37,Central,CO,Tea,Earl Grey,Regular
01-Sep-11,120,46,Central,WI,Tea,Darjeeling,Regular
01-Sep-11,120,34,East,CT,Espresso,Decaf Espresso,Decaf
01-Sep-11,120,46,South,LA,Espresso,Decaf Espresso,Decaf
01-Sep-11,120,33,West,UT,Coffee,Columbian,Regular
01-Sep-11,120,46,West,WA,Tea,Earl Grey,Regular
01-Sep-11,123,65,Central,MO,Herbal Tea,Lemon,Decaf
01-Sep-11,123,65,South,NM,Coffee,Decaf Irish Cream,Decaf
01-Sep-11,123,67,West,UT,Herbal Tea,Mint,Decaf
01-Sep-11,127,68,South,LA,Coffee,Columbian,Regular
01-Sep-11,127,70,West,WA,Herbal Tea,Lemon,Decaf
01-Sep-11,128,49,East,NH,Coffee,Amaretto,Regular
01-Sep-11,128,50,West,UT,Herbal Tea,Chamomile,Decaf
01-Sep-11,133,40,Central,CO,Herbal Tea,Mint,Decaf
01-Sep-11,133,42,Central,OH,Coffee,Amaretto,Regular
01-Sep-11,133,40,South,TX,Herbal Tea,Chamomile,Decaf
01-Sep-11,133,42,West,OR,Espresso,Caffe Mocha,Regular
01-Sep-11,134,3,Central,CO,Herbal Tea,Lemon,Decaf
01-Sep-11,134,4,Central,OH,Coffee,Decaf Irish Cream,Decaf
01-Sep-11,134,74,Central,WI,Herbal Tea,Lemon,Decaf
01-Sep-11,134,73,East,FL,Tea,Green Tea,Regular
01-Sep-11,134,74,South,LA,Coffee,Decaf Irish Cream,Decaf
01-Sep-11,134,4,West,OR,Coffee,Amaretto,Regular
01-Sep-11,141,62,Central,CO,Coffee,Columbian,Regular
01-Sep-11,141,64,Central,IL,Herbal Tea,Lemon,Decaf
01-Sep-11,141,62,South,TX,Coffee,Decaf Irish Cream,Decaf
01-Sep-11,141,64,West,CA,Herbal Tea,Mint,Decaf
01-Sep-11,145,50,Central,MO,Coffee,Decaf Irish Cream,Decaf
01-Sep-11,145,49,East,CT,Herbal Tea,Mint,Decaf
01-Sep-11,145,49,West,UT,Coffee,Amaretto,Regular
01-Sep-11,146,27,West,OR,Coffee,Columbian,Regular
01-Sep-11,147,178,West,CA,Coffee,Decaf Irish Cream,Decaf
01-Sep-11,148,50,East,NH,Coffee,Columbian,Regular
01-Sep-11,148,50,South,NM,Coffee,Columbian,Regular
01-Sep-11,148,50,West,UT,Herbal Tea,Lemon,Decaf
01-Sep-11,149,70,Central,CO,Tea,Green Tea,Regular
01-Sep-11,149,70,South,OK,Coffee,Columbian,Regular
01-Sep-11,149,70,West,OR,Herbal Tea,Lemon,Decaf
01-Sep-11,159,3,Central,WI,Tea,Earl Grey,Regular
01-Sep-11,159,34,Central,WI,Coffee,Amaretto,Regular
01-Sep-11,159,3,East,CT,Espresso,Caffe Mocha,Regular
01-Sep-11,159,36,East,FL,Herbal Tea,Lemon,Decaf
01-Sep-11,159,3,South,LA,Espresso,Caffe Latte,Regular
01-Sep-11,159,36,South,OK,Herbal Tea,Chamomile,Decaf
01-Sep-11,159,3,West,WA,Tea,Green Tea,Regular
01-Sep-11,159,34,West,WA,Espresso,Caffe Mocha,Regular
01-Sep-11,160,58,Central,CO,Espresso,Decaf Espresso,Decaf
01-Sep-11,160,59,Central,IL,Tea,Earl Grey,Regular
01-Sep-11,160,37,Central,MO,Coffee,Columbian,Regular
01-Sep-11,160,36,East,CT,Herbal Tea,Lemon,Decaf
01-Sep-11,160,37,South,LA,Herbal Tea,Lemon,Decaf
01-Sep-11,160,58,South,TX,Espresso,Caffe Latte,Regular
01-Sep-11,160,36,West,UT,Coffee,Decaf Irish Cream,Decaf
01-Sep-11,160,58,West,CA,Tea,Green Tea,Regular
01-Sep-11,161,79,Central,WI,Herbal Tea,Chamomile,Decaf
01-Sep-11,161,79,South,LA,Espresso,Caffe Mocha,Regular
01-Sep-11,161,80,West,WA,Tea,Darjeeling,Regular
01-Sep-11,169,82,South,LA,Herbal Tea,Chamomile,Decaf
01-Sep-11,169,83,West,UT,Espresso,Caffe Mocha,Regular
01-Sep-11,178,83,West,WA,Coffee,Columbian,Regular
01-Sep-11,194,79,Central,WI,Espresso,Caffe Mocha,Regular
01-Sep-11,194,79,East,FL,Herbal Tea,Mint,Decaf
01-Sep-11,194,79,West,WA,Espresso,Decaf Espresso,Decaf
01-Sep-11,212,125,Central,CO,Espresso,Caffe Mocha,Regular
01-Sep-11,212,125,Central,IL,Tea,Darjeeling,Regular
01-Sep-11,212,86,Central,WI,Coffee,Decaf Irish Cream,Decaf
01-Sep-11,212,86,East,FL,Espresso,Decaf Espresso,Decaf
01-Sep-11,212,125,East,NY,Tea,Green Tea,Regular
01-Sep-11,212,126,South,TX,Espresso,Decaf Espresso,Decaf
01-Sep-11,212,125,West,CA,Tea,Earl Grey,Regular
01-Sep-11,238,24,Central,WI,Coffee,Columbian,Regular
01-Sep-11,238,25,East,FL,Espresso,Caffe Mocha,Regular
01-Sep-11,238,24,South,OK,Herbal Tea,Lemon,Decaf
01-Sep-11,238,24,West,WA,Coffee,Decaf Irish Cream,Decaf
01-Sep-11,245,120,Central,OH,Tea,Earl Grey,Regular
01-Sep-11,245,120,East,FL,Coffee,Decaf Irish Cream,Decaf
01-Sep-11,245,122,South,OK,Espresso,Caffe Latte,Regular
01-Sep-11,245,120,West,OR,Tea,Green Tea,Regular
01-Sep-11,261,157,Central,CO,Coffee,Decaf Irish Cream,Decaf
01-Sep-11,261,157,Central,IL,Herbal Tea,Mint,Decaf
01-Sep-11,261,157,East,NY,Tea,Darjeeling,Regular
01-Sep-11,261,156,West,CA,Herbal Tea,Chamomile,Decaf
01-Sep-11,265,129,Central,OH,Tea,Darjeeling,Regular
01-Sep-11,265,128,East,FL,Coffee,Columbian,Regular
01-Sep-11,265,129,South,OK,Espresso,Decaf Espresso,Decaf
01-Sep-11,265,129,West,OR,Tea,Earl Grey,Regular
01-Sep-11,275,135,East,CT,Coffee,Columbian,Regular
01-Sep-11,275,135,West,WA,Herbal Tea,Chamomile,Decaf
01-Sep-11,309,39,West,CA,Espresso,Caffe Mocha,Regular
01-Sep-11,309,39,West,NV,Herbal Tea,Chamomile,Decaf
01-Sep-11,318,171,Central,IL,Coffee,Decaf Irish Cream,Decaf
01-Sep-11,318,171,Central,IA,Herbal Tea,Lemon,Decaf
01-Sep-11,318,171,West,NV,Herbal Tea,Mint,Decaf
01-Sep-11,322,199,Central,CO,Coffee,Amaretto,Regular
01-Sep-11,322,197,Central,IL,Herbal Tea,Chamomile,Decaf
01-Sep-11,322,197,East,NY,Tea,Earl Grey,Regular
01-Sep-11,322,199,South,TX,Espresso,Caffe Mocha,Regular
01-Sep-11,322,199,West,CA,Tea,Darjeeling,Regular
01-Sep-11,330,129,Central,CO,Herbal Tea,Chamomile,Decaf
01-Sep-11,330,129,Central,OH,Espresso,Caffe Mocha,Regular
01-Sep-11,330,129,East,MA,Espresso,Regular Espresso,Regular
01-Sep-11,330,129,West,OR,Espresso,Decaf Espresso,Decaf
01-Sep-11,412,191,Central,IL,Coffee,Columbian,Regular
01-Sep-11,412,191,West,NV,Herbal Tea,Lemon,Decaf
01-Sep-11,531,230,Central,IL,Espresso,Decaf Espresso,Decaf
01-Sep-11,531,230,Central,IA,Tea,Darjeeling,Regular
01-Sep-11,531,232,West,CA,Espresso,Caffe Latte,Regular
01-Sep-11,531,232,West,NV,Tea,Earl Grey,Regular
01-Sep-11,577,137,East,NY,Herbal Tea,Lemon,Decaf
01-Sep-11,582,292,South,TX,Coffee,Columbian,Regular
01-Sep-11,582,291,West,CA,Herbal Tea,Lemon,Decaf
01-Sep-11,604,332,East,NY,Espresso,Regular Espresso,Regular
01-Sep-11,614,690,East,MA,Coffee,Columbian,Regular
01-Sep-11,628,326,Central,IL,Espresso,Caffe Mocha,Regular
01-Sep-11,628,326,Central,IA,Herbal Tea,Chamomile,Decaf
01-Sep-11,628,326,West,CA,Espresso,Decaf Espresso,Decaf
01-Sep-11,628,328,West,NV,Tea,Darjeeling,Regular
01-Sep-11,716,331,Central,IA,Tea,Earl Grey,Regular
01-Sep-11,842,463,East,NY,Coffee,Columbian,Regular
01-Sep-11,842,465,West,CA,Coffee,Columbian,Regular
01-Oct-11,22,539,West,NV,Tea,Green Tea,Regular
01-Oct-11,25,3,Central,IA,Coffee,Decaf Irish Cream,Decaf
01-Oct-11,46,46,Central,IA,Espresso,Decaf Espresso,Decaf
01-Oct-11,46,47,East,NH,Tea,Green Tea,Regular
01-Oct-11,46,47,West,NV,Espresso,Caffe Latte,Regular
01-Oct-11,54,15,Central,WI,Espresso,Decaf Espresso,Decaf
01-Oct-11,54,15,East,FL,Herbal Tea,Chamomile,Decaf
01-Oct-11,54,15,West,WA,Espresso,Caffe Latte,Regular
01-Oct-11,55,22,Central,IA,Coffee,Amaretto,Regular
01-Oct-11,55,21,East,NH,Tea,Darjeeling,Regular
01-Oct-11,55,21,South,NM,Herbal Tea,Chamomile,Decaf
01-Oct-11,55,21,West,NV,Espresso,Caffe Mocha,Regular
01-Oct-11,56,24,Central,OH,Herbal Tea,Chamomile,Decaf
01-Oct-11,56,22,East,MA,Tea,Green Tea,Regular
01-Oct-11,56,22,South,OK,Espresso,Caffe Mocha,Regular
01-Oct-11,56,24,West,OR,Tea,Darjeeling,Regular
01-Oct-11,60,16,Central,MO,Tea,Earl Grey,Regular
01-Oct-11,60,18,East,NH,Espresso,Regular Espresso,Regular
01-Oct-11,60,18,South,NM,Espresso,Caffe Latte,Regular
01-Oct-11,60,18,West,UT,Tea,Green Tea,Regular
01-Oct-11,62,27,Central,IA,Espresso,Caffe Mocha,Regular
01-Oct-11,62,25,West,NV,Espresso,Decaf Espresso,Decaf
01-Oct-11,64,27,East,CT,Tea,Green Tea,Regular
01-Oct-11,65,25,West,OR,Herbal Tea,Chamomile,Decaf
01-Oct-11,70,30,Central,OH,Herbal Tea,Lemon,Decaf
01-Oct-11,70,30,East,MA,Tea,Darjeeling,Regular
01-Oct-11,70,31,South,OK,Coffee,Decaf Irish Cream,Decaf
01-Oct-11,72,10,Central,IA,Coffee,Columbian,Regular
01-Oct-11,72,9,South,NM,Herbal Tea,Lemon,Decaf
01-Oct-11,72,10,West,NV,Coffee,Decaf Irish Cream,Decaf
01-Oct-11,74,300,East,NY,Espresso,Caffe Mocha,Regular
01-Oct-11,82,4,Central,MO,Tea,Green Tea,Regular
01-Oct-11,82,4,East,NH,Herbal Tea,Lemon,Decaf
01-Oct-11,82,3,West,NV,Coffee,Columbian,Regular
01-Oct-11,84,42,Central,MO,Espresso,Decaf Espresso,Decaf
01-Oct-11,84,42,West,UT,Espresso,Caffe Latte,Regular
01-Oct-11,96,40,Central,CO,Coffee,Columbian,Regular
01-Oct-11,96,40,Central,IL,Herbal Tea,Lemon,Decaf
01-Oct-11,96,39,South,TX,Coffee,Decaf Irish Cream,Decaf
01-Oct-11,96,39,West,CA,Herbal Tea,Mint,Decaf
01-Oct-11,98,19,Central,MO,Tea,Darjeeling,Regular
01-Oct-11,98,21,South,NM,Espresso,Decaf Espresso,Decaf
01-Oct-11,98,21,West,UT,Tea,Earl Grey,Regular
01-Oct-11,100,52,East,FL,Tea,Darjeeling,Regular
01-Oct-11,106,53,Central,MO,Espresso,Caffe Mocha,Regular
01-Oct-11,106,53,East,CT,Tea,Darjeeling,Regular
01-Oct-11,106,55,West,UT,Espresso,Decaf Espresso,Decaf
01-Oct-11,114,42,Central,OH,Coffee,Columbian,Regular
01-Oct-11,114,42,South,TX,Herbal Tea,Lemon,Decaf
01-Oct-11,114,43,West,OR,Coffee,Decaf Irish Cream,Decaf
01-Oct-11,116,9,Central,MO,Herbal Tea,Chamomile,Decaf
01-Oct-11,116,39,Central,MO,Herbal Tea,Lemon,Decaf
01-Oct-11,116,10,East,NH,Espresso,Caffe Mocha,Regular
01-Oct-11,116,39,South,NM,Coffee,Decaf Irish Cream,Decaf
01-Oct-11,116,9,South,NM,Espresso,Caffe Mocha,Regular
01-Oct-11,116,9,West,UT,Tea,Darjeeling,Regular
01-Oct-11,116,40,West,UT,Herbal Tea,Mint,Decaf
01-Oct-11,116,110,West,CA,Coffee,Amaretto,Regular
01-Oct-11,118,31,East,CT,Espresso,Decaf Espresso,Decaf
01-Oct-11,118,33,West,UT,Coffee,Columbian,Regular
01-Oct-11,120,45,Central,WI,Tea,Darjeeling,Regular
01-Oct-11,120,45,South,LA,Espresso,Decaf Espresso,Decaf
01-Oct-11,120,46,West,WA,Tea,Earl Grey,Regular
01-Oct-11,121,36,East,NH,Coffee,Columbian,Regular
01-Oct-11,121,34,South,NM,Coffee,Columbian,Regular
01-Oct-11,121,34,West,UT,Herbal Tea,Lemon,Decaf
01-Oct-11,124,16,East,MA,Espresso,Caffe Mocha,Regular
01-Oct-11,126,40,Central,CO,Tea,Earl Grey,Regular
01-Oct-11,126,67,Central,WI,Herbal Tea,Lemon,Decaf
01-Oct-11,126,68,East,FL,Tea,Green Tea,Regular
01-Oct-11,126,67,South,LA,Coffee,Decaf Irish Cream,Decaf
01-Oct-11,127,70,South,LA,Coffee,Columbian,Regular
01-Oct-11,127,70,West,WA,Herbal Tea,Lemon,Decaf
01-Oct-11,128,19,Central,CO,Tea,Darjeeling,Regular
01-Oct-11,128,18,Central,OH,Espresso,Decaf Espresso,Decaf
01-Oct-11,128,19,East,MA,Herbal Tea,Lemon,Decaf
01-Oct-11,128,49,East,NH,Coffee,Amaretto,Regular
01-Oct-11,128,49,West,UT,Herbal Tea,Chamomile,Decaf
01-Oct-11,128,18,West,OR,Espresso,Caffe Latte,Regular
01-Oct-11,130,7,Central,CO,Herbal Tea,Lemon,Decaf
01-Oct-11,130,7,Central,OH,Coffee,Decaf Irish Cream,Decaf
01-Oct-11,130,7,West,OR,Coffee,Amaretto,Regular
01-Oct-11,131,39,Central,CO,Herbal Tea,Mint,Decaf
01-Oct-11,131,39,Central,OH,Coffee,Amaretto,Regular
01-Oct-11,131,39,South,TX,Herbal Tea,Chamomile,Decaf
01-Oct-11,131,40,West,OR,Espresso,Caffe Mocha,Regular
01-Oct-11,134,22,Central,WI,Coffee,Amaretto,Regular
01-Oct-11,134,24,East,FL,Herbal Tea,Lemon,Decaf
01-Oct-11,134,24,South,OK,Herbal Tea,Chamomile,Decaf
01-Oct-11,134,24,West,WA,Espresso,Caffe Mocha,Regular
01-Oct-11,139,174,West,CA,Coffee,Decaf Irish Cream,Decaf
01-Oct-11,151,52,Central,MO,Coffee,Decaf Irish Cream,Decaf
01-Oct-11,151,52,East,CT,Herbal Tea,Mint,Decaf
01-Oct-11,151,53,West,UT,Coffee,Amaretto,Regular
01-Oct-11,153,0,Central,WI,Tea,Earl Grey,Regular
01-Oct-11,153,1,East,CT,Espresso,Caffe Mocha,Regular
01-Oct-11,153,1,South,LA,Espresso,Caffe Latte,Regular
01-Oct-11,153,31,West,OR,Coffee,Columbian,Regular
01-Oct-11,153,0,West,WA,Tea,Green Tea,Regular
01-Oct-11,169,85,Central,WI,Herbal Tea,Chamomile,Decaf
01-Oct-11,169,86,South,LA,Espresso,Caffe Mocha,Regular
01-Oct-11,169,85,West,WA,Tea,Darjeeling,Regular
01-Oct-11,175,252,East,NY,Herbal Tea,Mint,Decaf
01-Oct-11,178,83,West,WA,Coffee,Columbian,Regular
01-Oct-11,185,71,Central,WI,Espresso,Caffe Mocha,Regular
01-Oct-11,185,71,East,FL,Herbal Tea,Mint,Decaf
01-Oct-11,185,71,West,WA,Espresso,Decaf Espresso,Decaf
01-Oct-11,189,52,Central,MO,Coffee,Columbian,Regular
01-Oct-11,189,50,East,CT,Herbal Tea,Lemon,Decaf
01-Oct-11,189,50,South,LA,Herbal Tea,Lemon,Decaf
01-Oct-11,189,50,West,UT,Coffee,Decaf Irish Cream,Decaf
01-Oct-11,194,83,Central,CO,Espresso,Decaf Espresso,Decaf
01-Oct-11,194,82,Central,IL,Tea,Earl Grey,Regular
01-Oct-11,194,82,South,TX,Espresso,Caffe Latte,Regular
01-Oct-11,194,83,West,CA,Tea,Green Tea,Regular
01-Oct-11,199,117,Central,CO,Espresso,Caffe Mocha,Regular
01-Oct-11,199,116,Central,IL,Tea,Darjeeling,Regular
01-Oct-11,199,116,East,NY,Tea,Green Tea,Regular
01-Oct-11,199,116,South,TX,Espresso,Decaf Espresso,Decaf
01-Oct-11,199,117,West,CA,Tea,Earl Grey,Regular
01-Oct-11,215,91,Central,WI,Coffee,Decaf Irish Cream,Decaf
01-Oct-11,215,89,East,FL,Espresso,Decaf Espresso,Decaf
01-Oct-11,218,110,Central,CO,Tea,Green Tea,Regular
01-Oct-11,218,96,Central,OH,Tea,Darjeeling,Regular
01-Oct-11,218,95,East,FL,Coffee,Columbian,Regular
01-Oct-11,218,110,South,OK,Coffee,Columbian,Regular
01-Oct-11,218,96,South,OK,Espresso,Decaf Espresso,Decaf
01-Oct-11,218,95,West,OR,Tea,Earl Grey,Regular
01-Oct-11,218,108,West,OR,Herbal Tea,Lemon,Decaf
01-Oct-11,232,113,Central,OH,Tea,Earl Grey,Regular
01-Oct-11,232,113,East,FL,Coffee,Decaf Irish Cream,Decaf
01-Oct-11,232,113,South,OK,Espresso,Caffe Latte,Regular
01-Oct-11,232,113,West,OR,Tea,Green Tea,Regular
01-Oct-11,245,27,Central,WI,Coffee,Columbian,Regular
01-Oct-11,245,27,East,FL,Espresso,Caffe Mocha,Regular
01-Oct-11,245,25,South,OK,Herbal Tea,Lemon,Decaf
01-Oct-11,245,25,West,WA,Coffee,Decaf Irish Cream,Decaf
01-Oct-11,251,129,South,LA,Herbal Tea,Chamomile,Decaf
01-Oct-11,251,129,West,UT,Espresso,Caffe Mocha,Regular
01-Oct-11,282,172,Central,CO,Coffee,Decaf Irish Cream,Decaf
01-Oct-11,282,172,Central,IL,Herbal Tea,Mint,Decaf
01-Oct-11,282,171,East,NY,Tea,Darjeeling,Regular
01-Oct-11,282,171,West,CA,Herbal Tea,Chamomile,Decaf
01-Oct-11,318,171,Central,IL,Coffee,Decaf Irish Cream,Decaf
01-Oct-11,318,169,Central,IA,Herbal Tea,Lemon,Decaf
01-Oct-11,318,40,West,CA,Espresso,Caffe Mocha,Regular
01-Oct-11,318,39,West,NV,Herbal Tea,Chamomile,Decaf
01-Oct-11,318,169,West,NV,Herbal Tea,Mint,Decaf
01-Oct-11,322,197,Central,CO,Coffee,Amaretto,Regular
01-Oct-11,322,197,Central,IL,Herbal Tea,Chamomile,Decaf
01-Oct-11,322,199,East,NY,Tea,Earl Grey,Regular
01-Oct-11,322,197,South,TX,Espresso,Caffe Mocha,Regular
01-Oct-11,322,199,West,CA,Tea,Darjeeling,Regular
01-Oct-11,334,171,East,CT,Coffee,Columbian,Regular
01-Oct-11,334,171,West,WA,Herbal Tea,Chamomile,Decaf
01-Oct-11,343,137,Central,CO,Herbal Tea,Chamomile,Decaf
01-Oct-11,343,137,Central,OH,Espresso,Caffe Mocha,Regular
01-Oct-11,343,137,East,MA,Espresso,Regular Espresso,Regular
01-Oct-11,343,135,West,OR,Espresso,Decaf Espresso,Decaf
01-Oct-11,391,178,Central,IL,Coffee,Columbian,Regular
01-Oct-11,391,178,West,NV,Herbal Tea,Lemon,Decaf
01-Oct-11,505,516,East,MA,Coffee,Columbian,Regular
01-Oct-11,509,221,Central,IL,Espresso,Decaf Espresso,Decaf
01-Oct-11,509,221,Central,IA,Tea,Darjeeling,Regular
01-Oct-11,509,221,West,CA,Espresso,Caffe Latte,Regular
01-Oct-11,509,221,West,NV,Tea,Earl Grey,Regular
01-Oct-11,547,191,East,NY,Herbal Tea,Lemon,Decaf
01-Oct-11,554,275,South,TX,Coffee,Columbian,Regular
01-Oct-11,554,276,West,CA,Herbal Tea,Lemon,Decaf
01-Oct-11,604,272,Central,IA,Tea,Earl Grey,Regular
01-Oct-11,637,332,Central,IL,Espresso,Caffe Mocha,Regular
01-Oct-11,637,332,Central,IA,Herbal Tea,Chamomile,Decaf
01-Oct-11,637,334,West,CA,Espresso,Decaf Espresso,Decaf
01-Oct-11,637,332,West,NV,Tea,Darjeeling,Regular
01-Oct-11,693,367,East,NY,Coffee,Columbian,Regular
01-Oct-11,693,367,West,CA,Coffee,Columbian,Regular
01-Oct-11,815,646,East,NY,Espresso,Regular Espresso,Regular
01-Nov-11,25,4,Central,IA,Coffee,Decaf Irish Cream,Decaf
01-Nov-11,34,505,West,NV,Tea,Green Tea,Regular
01-Nov-11,42,12,Central,IA,Coffee,Amaretto,Regular
01-Nov-11,42,12,East,NH,Tea,Darjeeling,Regular
01-Nov-11,42,13,South,NM,Herbal Tea,Chamomile,Decaf
01-Nov-11,42,13,West,NV,Espresso,Caffe Mocha,Regular
01-Nov-11,46,46,Central,IA,Espresso,Decaf Espresso,Decaf
01-Nov-11,46,47,East,NH,Tea,Green Tea,Regular
01-Nov-11,46,46,West,NV,Espresso,Caffe Latte,Regular
01-Nov-11,55,16,Central,WI,Espresso,Decaf Espresso,Decaf
01-Nov-11,55,16,East,FL,Herbal Tea,Chamomile,Decaf
01-Nov-11,55,16,West,WA,Espresso,Caffe Latte,Regular
01-Nov-11,60,24,Central,IA,Espresso,Caffe Mocha,Regular
01-Nov-11,60,25,West,NV,Espresso,Decaf Espresso,Decaf
01-Nov-11,65,300,East,NY,Espresso,Caffe Mocha,Regular
01-Nov-11,67,28,West,OR,Herbal Tea,Chamomile,Decaf
01-Nov-11,68,7,Central,IA,Coffee,Columbian,Regular
01-Nov-11,68,7,South,NM,Herbal Tea,Lemon,Decaf
01-Nov-11,68,7,West,NV,Coffee,Decaf Irish Cream,Decaf
01-Nov-11,75,34,East,FL,Tea,Darjeeling,Regular
01-Nov-11,79,6,Central,MO,Tea,Green Tea,Regular
01-Nov-11,79,6,East,NH,Herbal Tea,Lemon,Decaf
01-Nov-11,79,6,West,NV,Coffee,Columbian,Regular
01-Nov-11,81,4,Central,MO,Tea,Earl Grey,Regular
01-Nov-11,81,4,East,NH,Espresso,Regular Espresso,Regular
01-Nov-11,81,6,South,NM,Espresso,Caffe Latte,Regular
01-Nov-11,81,4,West,UT,Tea,Green Tea,Regular
01-Nov-11,83,40,Central,WI,Herbal Tea,Lemon,Decaf
01-Nov-11,83,42,East,FL,Tea,Green Tea,Regular
01-Nov-11,83,42,South,LA,Coffee,Decaf Irish Cream,Decaf
01-Nov-11,85,43,Central,OH,Herbal Tea,Chamomile,Decaf
01-Nov-11,85,43,East,MA,Tea,Green Tea,Regular
01-Nov-11,85,43,South,OK,Espresso,Caffe Mocha,Regular
01-Nov-11,85,42,West,OR,Tea,Darjeeling,Regular
01-Nov-11,86,40,Central,MO,Espresso,Decaf Espresso,Decaf
01-Nov-11,86,40,West,UT,Espresso,Caffe Latte,Regular
01-Nov-11,87,13,Central,MO,Tea,Darjeeling,Regular
01-Nov-11,87,12,South,NM,Espresso,Decaf Espresso,Decaf
01-Nov-11,87,13,West,UT,Tea,Earl Grey,Regular
01-Nov-11,94,45,Central,OH,Herbal Tea,Lemon,Decaf
01-Nov-11,94,46,East,MA,Tea,Darjeeling,Regular
01-Nov-11,94,45,South,OK,Coffee,Decaf Irish Cream,Decaf
01-Nov-11,96,49,East,CT,Tea,Green Tea,Regular
01-Nov-11,98,40,Central,CO,Coffee,Columbian,Regular
01-Nov-11,98,40,Central,IL,Herbal Tea,Lemon,Decaf
01-Nov-11,98,39,South,TX,Coffee,Decaf Irish Cream,Decaf
01-Nov-11,98,40,West,CA,Herbal Tea,Mint,Decaf
01-Nov-11,113,12,Central,MO,Herbal Tea,Chamomile,Decaf
01-Nov-11,113,12,East,NH,Espresso,Caffe Mocha,Regular
01-Nov-11,113,10,South,NM,Espresso,Caffe Mocha,Regular
01-Nov-11,113,10,West,UT,Tea,Darjeeling,Regular
01-Nov-11,116,30,East,NH,Coffee,Columbian,Regular
01-Nov-11,116,30,South,NM,Coffee,Columbian,Regular
01-Nov-11,116,30,West,UT,Herbal Tea,Lemon,Decaf
01-Nov-11,120,45,East,NH,Coffee,Amaretto,Regular
01-Nov-11,120,45,West,UT,Herbal Tea,Chamomile,Decaf
01-Nov-11,121,47,Central,OH,Coffee,Columbian,Regular
01-Nov-11,121,46,South,TX,Herbal Tea,Lemon,Decaf
01-Nov-11,121,47,West,OR,Coffee,Decaf Irish Cream,Decaf
01-Nov-11,123,65,South,LA,Coffee,Columbian,Regular
01-Nov-11,123,65,West,WA,Herbal Tea,Lemon,Decaf
01-Nov-11,124,83,West,CA,Coffee,Amaretto,Regular
01-Nov-11,128,49,Central,WI,Tea,Darjeeling,Regular
01-Nov-11,128,12,East,MA,Espresso,Caffe Mocha,Regular
01-Nov-11,128,50,South,LA,Espresso,Decaf Espresso,Decaf
01-Nov-11,128,50,West,WA,Tea,Earl Grey,Regular
01-Nov-11,129,21,Central,WI,Coffee,Amaretto,Regular
01-Nov-11,129,19,East,FL,Herbal Tea,Lemon,Decaf
01-Nov-11,129,19,South,OK,Herbal Tea,Chamomile,Decaf
01-Nov-11,129,19,West,WA,Espresso,Caffe Mocha,Regular
01-Nov-11,130,13,Central,MO,Herbal Tea,Lemon,Decaf
01-Nov-11,130,12,South,NM,Coffee,Decaf Irish Cream,Decaf
01-Nov-11,130,12,West,UT,Herbal Tea,Mint,Decaf
01-Nov-11,131,71,Central,CO,Espresso,Caffe Mocha,Regular
01-Nov-11,131,71,Central,IL,Tea,Darjeeling,Regular
01-Nov-11,131,70,East,NY,Tea,Green Tea,Regular
01-Nov-11,131,71,South,TX,Espresso,Decaf Espresso,Decaf
01-Nov-11,131,70,West,CA,Tea,Earl Grey,Regular
01-Nov-11,132,22,Central,CO,Tea,Darjeeling,Regular
01-Nov-11,132,24,Central,OH,Espresso,Decaf Espresso,Decaf
01-Nov-11,132,39,East,CT,Espresso,Decaf Espresso,Decaf
01-Nov-11,132,22,East,MA,Herbal Tea,Lemon,Decaf
01-Nov-11,132,40,West,UT,Coffee,Columbian,Regular
01-Nov-11,132,24,West,OR,Espresso,Caffe Latte,Regular
01-Nov-11,133,6,Central,CO,Herbal Tea,Lemon,Decaf
01-Nov-11,133,43,Central,CO,Tea,Earl Grey,Regular
01-Nov-11,133,4,Central,OH,Coffee,Decaf Irish Cream,Decaf
01-Nov-11,133,6,West,OR,Coffee,Amaretto,Regular
01-Nov-11,136,21,West,OR,Coffee,Columbian,Regular
01-Nov-11,141,76,Central,MO,Espresso,Caffe Mocha,Regular
01-Nov-11,141,76,East,CT,Tea,Darjeeling,Regular
01-Nov-11,141,77,West,UT,Espresso,Decaf Espresso,Decaf
01-Nov-11,147,47,Central,CO,Herbal Tea,Mint,Decaf
01-Nov-11,147,49,Central,OH,Coffee,Amaretto,Regular
01-Nov-11,147,47,South,TX,Herbal Tea,Chamomile,Decaf
01-Nov-11,147,49,West,OR,Espresso,Caffe Mocha,Regular
01-Nov-11,150,71,Central,WI,Herbal Tea,Chamomile,Decaf
01-Nov-11,150,73,South,LA,Espresso,Caffe Mocha,Regular
01-Nov-11,150,73,West,WA,Tea,Darjeeling,Regular
01-Nov-11,156,188,West,CA,Coffee,Decaf Irish Cream,Decaf
01-Nov-11,157,3,Central,WI,Tea,Earl Grey,Regular
01-Nov-11,157,3,East,CT,Espresso,Caffe Mocha,Regular
