date,l_ipn,r_asn,f
2006-09-16,2,33260,8
2006-09-16,2,33651,49
2006-09-16,3,4,1
2006-09-16,3,684,2
2006-09-16,3,2152,2
2006-09-16,3,3356,11
2006-09-16,3,4134,2
2006-09-16,3,4739,2
2006-09-16,3,5413,2
2006-09-16,3,6517,2
2006-09-16,3,9095,2
2006-09-16,3,9318,2
2006-09-16,3,9800,1
2006-09-16,3,9803,1
2006-09-16,3,10439,1
2006-09-16,3,11739,1
2006-09-16,3,13680,2
2006-09-16,3,20676,1
2006-09-16,3,26496,2
2006-09-16,3,28571,1
2006-09-16,3,29550,1
2006-09-16,4,684,1303
2006-09-16,4,3462,1268
2006-09-16,4,3561,2
2006-09-16,4,4134,2
2006-09-16,4,4323,1
2006-09-16,4,5413,1
2006-09-16,4,6517,8
2006-09-16,4,7132,2
2006-09-16,4,10439,1
2006-09-16,4,11739,1
2006-09-16,4,13680,1
2006-09-16,4,15180,152
2006-09-16,4,17222,3
2006-09-16,4,18101,49
2006-09-16,4,23342,1
2006-09-16,4,28571,1541
2006-09-16,4,29895,13
2006-09-16,4,31976,82
2006-09-16,4,33651,108
2006-09-16,6,684,2
2006-09-16,6,3356,3
2006-09-16,6,4134,3
2006-09-16,6,4837,6
2006-09-16,6,5413,1
2006-09-16,6,6517,2
2006-09-16,6,9095,2
2006-09-16,6,9318,2
2006-09-16,6,9800,2
2006-09-16,6,9803,2
2006-09-16,6,10439,2
2006-09-16,6,11739,1
2006-09-16,6,13680,2
2006-09-16,6,15180,1
2006-09-16,6,26496,2
2006-09-16,6,28571,1
2006-09-16,6,29550,2
2006-09-16,7,109,8
2006-09-16,7,1239,20
2006-09-16,7,1668,5
2006-09-16,7,2152,3
2006-09-16,7,2833,9
2006-09-16,7,3356,1
2006-09-16,7,3701,1
2006-09-16,7,6432,2
2006-09-16,7,8070,3
2006-09-16,7,9156,7
2006-09-16,7,12179,1
2006-09-16,7,15169,72
2006-09-16,7,18924,49
2006-09-16,7,19200,4
2006-09-16,7,21844,188
2006-09-16,7,25973,30
2006-09-16,7,28571,93
2006-09-16,7,29550,2
2006-09-16,7,36856,21
2006-09-16,8,109,8
2006-09-16,8,1239,203
2006-09-16,8,2152,2
2006-09-16,8,3356,1
2006-09-16,8,3701,1
2006-09-16,8,6517,818
2006-09-16,8,8075,4
2006-09-16,8,15169,106
2006-09-16,8,18101,8
2006-09-16,8,29550,1
2006-09-16,8,36856,4
2006-09-16,9,2152,1
2006-09-16,9,8070,3
2006-09-17,0,137,1
2006-09-17,0,209,2
2006-09-17,0,701,2
2006-09-17,0,2914,1
2006-09-17,0,3561,13
2006-09-17,0,4134,41
2006-09-17,0,5462,1
2006-09-17,0,5466,1
2006-09-17,0,5617,1
2006-09-17,0,6327,2
2006-09-17,0,6713,1
2006-09-17,0,7132,1
2006-09-17,0,8359,1
2006-09-17,0,8737,1
2006-09-17,0,9080,1
2006-09-17,0,9095,1
2006-09-17,0,9121,3
2006-09-17,0,9277,1
2006-09-17,0,9370,471
2006-09-17,0,9498,1
2006-09-17,0,9613,1
2006-09-17,0,10091,1
2006-09-17,0,12392,1
2006-09-17,0,12420,1
2006-09-17,0,13462,39
2006-09-17,0,14501,2
2006-09-17,0,15083,1
2006-09-17,0,15412,1
2006-09-17,0,17621,1
2006-09-17,0,18302,1
2006-09-17,0,19262,2
2006-09-17,0,19444,1
2006-09-17,0,20115,1
2006-09-17,0,23844,1
2006-09-17,0,25653,1
2006-09-17,0,31820,1
2006-09-17,0,33668,1
2006-09-17,2,81,1
2006-09-17,2,137,1
2006-09-17,2,1312,171
2006-09-17,2,2914,1
2006-09-17,2,3561,2
2006-09-17,2,4134,9
2006-09-17,2,4323,10
2006-09-17,2,4983,2
2006-09-17,2,6366,1
2006-09-17,2,7018,156
2006-09-17,2,7132,3
2006-09-17,2,7377,170
2006-09-17,2,9095,1
2006-09-17,2,9370,421
2006-09-17,2,11414,1
2006-09-17,2,15083,1
2006-09-17,2,16572,8
2006-09-17,2,19918,144
2006-09-17,2,22773,5
2006-09-17,2,27431,1
2006-09-17,2,29863,6
2006-09-17,2,30099,1
2006-09-17,2,33260,7
2006-09-17,2,33651,53
2006-09-17,3,11,1
2006-09-17,3,137,1
2006-09-17,3,209,1
2006-09-17,3,1213,2
2006-09-17,3,1239,1
2006-09-17,3,1785,2
2006-09-17,3,3215,2
2006-09-17,3,4134,5
2006-09-17,3,4230,1
2006-09-17,3,4837,6
2006-09-17,3,7132,2
2006-09-17,3,8011,2
2006-09-17,3,8972,2
2006-09-17,3,9095,1
2006-09-17,3,9370,1
2006-09-17,3,14501,1
2006-09-17,3,15083,1
2006-09-17,3,18566,2
2006-09-17,3,22909,4
2006-09-17,3,26496,2
2006-09-17,3,27364,1
2006-09-17,3,30315,2
2006-09-17,4,137,1
2006-09-17,4,3265,646
2006-09-17,4,3671,274011
2006-09-17,4,4134,17
2006-09-17,4,5466,1
2006-09-17,4,6405,1
2006-09-17,4,6428,1
2006-09-17,4,7132,16
2006-09-17,4,8708,42
2006-09-17,4,8871,1
2006-09-17,4,8972,3
2006-09-17,4,9095,2
2006-09-17,4,9370,160
2006-09-17,4,9829,40
2006-09-17,4,12859,2
2006-09-17,4,14501,22
2006-09-17,4,15083,1
2006-09-17,4,15180,17
2006-09-17,4,20001,13
2006-09-17,4,22196,5
2006-09-17,4,22773,4
2006-09-17,4,23393,1
2006-09-17,4,24940,2
2006-09-17,4,29895,42
2006-09-17,4,30315,3
2006-09-17,4,31976,85
2006-09-17,4,36420,1
2006-09-17,6,137,1
2006-09-17,6,1213,2
2006-09-17,6,1239,6
2006-09-17,6,1785,2
2006-09-17,6,4134,2
2006-09-17,6,4230,1
2006-09-17,6,4812,1
2006-09-17,6,4837,36
2006-09-17,6,7132,2
2006-09-17,6,8972,2
2006-09-17,6,9095,1
2006-09-17,6,9370,1
2006-09-17,6,14501,1
2006-09-17,6,15083,2
2006-09-17,6,16810,2
2006-09-17,6,18566,2
2006-09-17,6,22773,1
2006-09-17,6,27364,3
2006-09-17,6,30315,1
2006-09-17,7,109,13
2006-09-17,7,1239,2
2006-09-17,7,2152,2
2006-09-17,7,4766,2
2006-09-17,7,7015,6
2006-09-17,7,8070,3
2006-09-17,7,18924,48
2006-09-17,8,109,12
2006-09-17,8,1239,1
2006-09-17,8,2152,1
2006-09-17,8,3701,1
2006-09-17,8,4766,1
2006-09-17,8,6517,235
2006-09-17,8,7015,1
2006-09-17,8,8070,2
2006-09-17,8,9095,1
2006-09-17,8,15169,106
2006-09-17,8,36856,4
2006-09-17,9,2152,1
2006-09-17,9,8070,1
2006-09-17,9,8075,2
2006-09-18,0,137,1
2006-09-18,0,209,1
2006-09-18,0,701,1
2006-09-18,0,1239,541
2006-09-18,0,1698,1
2006-09-18,0,2856,2
2006-09-18,0,3215,8
2006-09-18,0,3269,1
2006-09-18,0,3462,1
2006-09-18,0,3561,27
2006-09-18,0,3671,29
2006-09-18,0,4134,2
2006-09-18,0,5466,2
2006-09-18,0,5617,1
2006-09-18,0,6147,1
2006-09-18,0,6198,1
2006-09-18,0,6432,1
2006-09-18,0,6461,1
2006-09-18,0,6517,1
2006-09-18,0,6724,1
2006-09-18,0,6939,1
2006-09-18,0,6993,2
2006-09-18,0,7015,1
2006-09-18,0,7418,1
2006-09-18,0,7552,1
2006-09-18,0,7776,1
2006-09-18,0,8048,1
2006-09-18,0,8151,2
2006-09-18,0,9121,2
2006-09-18,0,9316,1
2006-09-18,0,9498,2
2006-09-18,0,10318,1
2006-09-18,0,11427,1
2006-09-18,0,12969,1
2006-09-18,0,13462,35
2006-09-18,0,13749,1
2006-09-18,0,13867,1
2006-09-18,0,14571,1
2006-09-18,0,16339,1
2006-09-18,0,18832,1
2006-09-18,0,19262,3
2006-09-18,0,19296,1
2006-09-18,0,19332,1
2006-09-18,0,27257,1
2006-09-18,0,27699,1
2006-09-18,0,31976,2
2006-09-18,0,35118,1
2006-09-18,2,137,1
2006-09-18,2,553,2
2006-09-18,2,1239,542
2006-09-18,2,1312,95
2006-09-18,2,3561,7
2006-09-18,2,3659,1
2006-09-18,2,4181,1
2006-09-18,2,4323,3
2006-09-18,2,5617,1
2006-09-18,2,5650,62
2006-09-18,2,6517,1
2006-09-18,2,7018,155
2006-09-18,2,7132,2
2006-09-18,2,7377,95
2006-09-18,2,9316,1
2006-09-18,2,11414,12
2006-09-18,2,13749,1
2006-09-18,2,16339,1
2006-09-18,2,19918,176
2006-09-18,2,27596,2
2006-09-18,2,29863,7
2006-09-18,2,30099,5
2006-09-18,2,33260,2
2006-09-18,2,33438,1
2006-09-18,2,33650,1
2006-09-18,2,33651,51
2006-09-18,3,1239,2
2006-09-18,3,5413,1
2006-09-18,3,5617,2
2006-09-18,3,6517,2
2006-09-18,3,9316,2
2006-09-18,3,9800,2
2006-09-18,3,13749,2
2006-09-18,3,15087,1
2006-09-18,3,16131,2
2006-09-18,3,16339,2
2006-09-18,3,18832,1
2006-09-18,3,19262,1
2006-09-18,3,27364,1
2006-09-18,4,137,35
2006-09-18,4,209,1
2006-09-18,4,1239,221
2006-09-18,4,3265,548
2006-09-18,4,3671,784234
2006-09-18,4,4323,1
2006-09-18,4,6405,3
2006-09-18,4,6517,1
2006-09-18,4,6746,3
2006-09-18,4,7132,10
2006-09-18,4,8708,53
2006-09-18,4,9498,2
2006-09-18,4,9829,53
2006-09-18,4,16339,1
2006-09-18,4,19548,1
2006-09-18,4,22196,10
2006-09-18,4,31976,120
2006-09-18,6,1239,2
2006-09-18,6,4134,1
2006-09-18,6,4837,1
2006-09-18,6,5413,1
2006-09-18,6,6517,2
2006-09-18,6,8737,2
2006-09-18,6,9316,2
2006-09-18,6,9498,1
2006-09-18,6,9800,2
2006-09-18,6,13749,1
2006-09-18,6,15087,1
2006-09-18,6,16131,2
2006-09-18,6,16339,2
2006-09-18,6,18832,2
2006-09-18,6,26496,4
2006-09-18,6,27364,4
2006-09-18,7,17,6
2006-09-18,7,109,7
2006-09-18,7,226,1
2006-09-18,7,701,5
2006-09-18,7,2152,16
2006-09-18,7,3561,14
2006-09-18,7,3701,2
2006-09-18,7,6432,9
2006-09-18,7,6461,2
2006-09-18,7,7726,4
2006-09-18,7,8070,1
2006-09-18,7,8075,4
2006-09-18,7,9156,9
2006-09-18,7,10565,1
2006-09-18,7,10763,3
2006-09-18,7,15169,54
2006-09-18,7,17055,20
2006-09-18,7,18924,48
2006-09-18,7,20940,2
2006-09-18,7,21844,146
2006-09-18,7,25751,2
2006-09-18,7,25973,34
2006-09-18,7,26914,3
2006-09-18,7,36347,1
2006-09-18,7,36717,2
2006-09-18,7,36856,19
2006-09-18,8,109,7
2006-09-18,8,209,5
2006-09-18,8,1313,11
2006-09-18,8,2152,21
2006-09-18,8,2833,1
2006-09-18,8,2914,21
2006-09-18,8,3561,3
2006-09-18,8,3701,2
2006-09-18,8,4264,2
2006-09-18,8,4266,3
2006-09-18,8,5662,24
2006-09-18,8,6140,3
2006-09-18,8,8001,3
2006-09-18,8,8070,8
2006-09-18,8,8075,7
2006-09-18,8,8182,2
2006-09-18,8,10763,4
2006-09-18,8,12552,3
2006-09-18,8,13749,3
2006-09-18,8,13890,3
2006-09-18,8,14780,3
2006-09-18,8,15169,372
2006-09-18,8,16509,4
2006-09-18,8,17374,6
2006-09-18,8,20940,1
2006-09-18,8,22205,3
2006-09-18,8,22822,13
2006-09-18,8,22982,3
2006-09-18,8,25897,4
2006-09-18,8,26101,2
2006-09-18,8,27357,6
2006-09-18,8,29854,2
2006-09-18,8,33070,42
2006-09-18,8,33554,3
2006-09-18,8,36856,10
2006-09-18,9,2152,1
2006-09-18,9,8070,1
2006-09-18,9,8075,2
2006-09-19,0,701,1
2006-09-19,0,2819,2
2006-09-19,0,2828,214
2006-09-19,0,3215,1
2006-09-19,0,3320,1
2006-09-19,0,3561,62
2006-09-19,0,3671,8
2006-09-19,0,3786,2
2006-09-19,0,4134,2
2006-09-19,0,4713,2
2006-09-19,0,6327,1
2006-09-19,0,6395,1
2006-09-19,0,6432,1
2006-09-19,0,6461,1
2006-09-19,0,6478,1
2006-09-19,0,6724,1
2006-09-19,0,6939,1
2006-09-19,0,7018,1
2006-09-19,0,7132,1
2006-09-19,0,7738,1
2006-09-19,0,8323,1
2006-09-19,0,8705,1
2006-09-19,0,9316,1
2006-09-19,0,9318,1
2006-09-19,0,9829,2
2006-09-19,0,10201,1
2006-09-19,0,11351,1
2006-09-19,0,11829,1
2006-09-19,0,12167,1
2006-09-19,0,12271,1
2006-09-19,0,12479,1
2006-09-19,0,13462,41
2006-09-19,0,13749,714
2006-09-19,0,15083,187
2006-09-19,0,15244,1
2006-09-19,0,15395,1
2006-09-19,0,15471,1
2006-09-19,0,17464,1
2006-09-19,0,18566,1
2006-09-19,0,19262,1
2006-09-19,0,20001,1
2006-09-19,0,20231,1
2006-09-19,0,27229,1
2006-09-19,0,30099,1
2006-09-19,0,30141,1
2006-09-19,0,30721,2
2006-09-19,0,32244,1
2006-09-19,0,32613,1
2006-09-19,0,33650,1
2006-09-19,0,33657,1
2006-09-19,0,33668,1
2006-09-19,2,553,71
2006-09-19,2,1312,83
2006-09-19,2,2828,209
2006-09-19,2,3561,3
2006-09-19,2,4323,11
2006-09-19,2,4983,52
2006-09-19,2,5650,79
2006-09-19,2,6539,379
2006-09-19,2,7018,221
2006-09-19,2,7132,6
2006-09-19,2,7377,82
2006-09-19,2,7774,1
2006-09-19,2,9316,1
2006-09-19,2,11414,3
2006-09-19,2,13749,710
2006-09-19,2,15083,43
2006-09-19,2,17055,2
2006-09-19,2,19318,1
2006-09-19,2,19918,421
2006-09-19,2,22625,1
2006-09-19,2,29863,3
2006-09-19,2,30099,6
2006-09-19,2,32613,1
2006-09-19,2,33260,4
2006-09-19,2,33650,307
2006-09-19,2,33651,18
2006-09-19,3,271,1
2006-09-19,3,701,4
2006-09-19,3,2828,2
2006-09-19,3,3462,1
2006-09-19,3,4134,10
2006-09-19,3,4808,12
2006-09-19,3,5413,1
2006-09-19,3,6539,1
2006-09-19,3,9316,1
2006-09-19,3,20773,2
2006-09-19,3,20959,1
2006-09-19,3,23974,1
2006-09-19,3,29550,1
2006-09-19,3,32613,1
2006-09-19,6,271,5
2006-09-19,6,701,4
2006-09-19,6,2828,1
2006-09-19,6,4134,8
2006-09-19,6,4837,1
2006-09-19,6,6478,4
2006-09-19,6,6539,1
2006-09-19,6,9316,2
2006-09-19,6,13680,1
2006-09-19,6,20773,2
2006-09-19,6,23974,1
2006-09-19,6,29550,6
2006-09-19,6,32613,2
2006-09-19,7,109,4
2006-09-19,7,174,2
2006-09-19,7,226,1
2006-09-19,7,3561,1
2006-09-19,7,3701,2
2006-09-19,7,4436,2
2006-09-19,7,5413,6
2006-09-19,7,6432,1
2006-09-19,7,6453,2
2006-09-19,7,6939,1
2006-09-19,7,8070,2
2006-09-19,7,8075,2
2006-09-19,7,8182,2
2006-09-19,7,9156,6
2006-09-19,7,10763,6
2006-09-19,7,15169,51
2006-09-19,7,17210,26
2006-09-19,7,17231,8
2006-09-19,7,18924,48
2006-09-19,7,20940,2
2006-09-19,7,21844,142
2006-09-19,7,25751,4
2006-09-19,7,25973,34
2006-09-19,7,29550,3
2006-09-19,7,33070,5
2006-09-19,7,33419,3
2006-09-19,7,36856,14
2006-09-19,8,109,4
2006-09-19,8,786,2
2006-09-19,8,1668,91
2006-09-19,8,2152,1
2006-09-19,8,2553,41
2006-09-19,8,2828,280
2006-09-19,8,3701,1
2006-09-19,8,5662,1146
2006-09-19,8,8075,2
2006-09-19,8,15169,225
2006-09-19,8,26347,5
2006-09-19,8,29550,1
2006-09-19,8,36856,4
2006-09-19,9,209,22
2006-09-19,9,226,78
2006-09-19,9,2152,20
2006-09-19,9,2914,3
2006-09-19,9,3356,17
2006-09-19,9,3561,4
2006-09-19,9,3614,3
2006-09-19,9,4265,4
2006-09-19,9,5779,185
2006-09-19,9,6307,6
2006-09-19,9,6318,39
2006-09-19,9,6432,5
2006-09-19,9,6453,5
2006-09-19,9,7018,9
2006-09-19,9,7726,3
2006-09-19,9,7743,29
2006-09-19,9,7837,1
2006-09-19,9,8002,1
2006-09-19,9,8070,5
2006-09-19,9,8075,2
2006-09-19,9,10763,1
2006-09-19,9,10794,72
2006-09-19,9,11266,369
2006-09-19,9,11486,2
2006-09-19,9,11922,1
2006-09-19,9,12168,36
2006-09-19,9,12179,1
2006-09-19,9,12182,1
2006-09-19,9,14780,428
2006-09-19,9,15169,99
2006-09-19,9,16432,5
2006-09-19,9,16509,7
2006-09-19,9,16966,4
2006-09-19,9,19296,2
2006-09-19,9,20940,102
2006-09-19,9,25751,2
2006-09-19,9,26101,63
2006-09-19,9,30099,5
2006-09-19,9,32392,6
2006-09-19,9,33322,1
2006-09-19,9,33419,4
2006-09-19,9,33694,2
2006-09-19,9,36088,225
2006-09-19,9,36856,5
2006-09-20,0,209,2
2006-09-20,0,1659,2
2006-09-20,0,1785,1
2006-09-20,0,2514,1
2006-09-20,0,2518,1
2006-09-20,0,2914,1
2006-09-20,0,3269,3
2006-09-20,0,3320,1
2006-09-20,0,3356,1
2006-09-20,0,3462,1
2006-09-20,0,3561,41
2006-09-20,0,3671,6
2006-09-20,0,4134,6
2006-09-20,0,4538,1
2006-09-20,0,4618,1
2006-09-20,0,4766,1
2006-09-20,0,4814,2
2006-09-20,0,4837,1
2006-09-20,0,6432,3
2006-09-20,0,6461,1
2006-09-20,0,6517,28
2006-09-20,0,6724,1
2006-09-20,0,6939,1
2006-09-20,0,7543,25
2006-09-20,0,7602,5
2006-09-20,0,7738,1
2006-09-20,0,8075,1
2006-09-20,0,8402,1
2006-09-20,0,8560,5
2006-09-20,0,9316,1652
2006-09-20,0,9318,2675
2006-09-20,0,9800,1
2006-09-20,0,9829,1
2006-09-20,0,10796,1
2006-09-20,0,11486,1
2006-09-20,0,11955,1
2006-09-20,0,13462,35
2006-09-20,0,13867,2
2006-09-20,0,14501,1
2006-09-20,0,15802,3
2006-09-20,0,17228,1
2006-09-20,0,17557,1
2006-09-20,0,17974,1
2006-09-20,0,19115,1
2006-09-20,0,19262,1
2006-09-20,0,19296,1
2006-09-20,0,19429,1
2006-09-20,0,19893,1
2006-09-20,0,20115,1
2006-09-20,0,20468,1
2006-09-20,0,22291,1
2006-09-20,0,24863,1
2006-09-20,0,29717,15
2006-09-20,0,30141,1
2006-09-20,0,30165,2
2006-09-20,0,32613,86
2006-09-20,0,33657,3
2006-09-20,0,35249,1
2006-09-20,2,59,1
2006-09-20,2,553,3
2006-09-20,2,1312,132
2006-09-20,2,3269,1
2006-09-20,2,3462,1
2006-09-20,2,3561,6
2006-09-20,2,3701,1
2006-09-20,2,4134,1
2006-09-20,2,4323,3
2006-09-20,2,4983,22
2006-09-20,2,5650,147
2006-09-20,2,6517,28
2006-09-20,2,6539,3957
2006-09-20,2,7018,138
2006-09-20,2,7132,2
2006-09-20,2,7377,133
2006-09-20,2,8069,1059
2006-09-20,2,9316,5214
2006-09-20,2,9318,1970
2006-09-20,2,9800,1
2006-09-20,2,11414,27
2006-09-20,2,12156,4
2006-09-20,2,17055,2
2006-09-20,2,17557,1
2006-09-20,2,18566,2
2006-09-20,2,19918,429
2006-09-20,2,29863,13
2006-09-20,2,30099,5
2006-09-20,2,32613,8
2006-09-20,2,33260,3
2006-09-20,2,33650,40
2006-09-20,2,33651,64
2006-09-20,2,36828,3
2006-09-20,3,1659,2
2006-09-20,3,3269,1
2006-09-20,3,3462,2
2006-09-20,3,4134,27
2006-09-20,3,4230,1
2006-09-20,3,4837,5
2006-09-20,3,6517,2
2006-09-20,3,8560,14
2006-09-20,3,9318,1
2006-09-20,3,9394,2
2006-09-20,3,9800,1
2006-09-20,3,17557,2
2006-09-20,3,32613,3
2006-09-20,6,3269,2
2006-09-20,6,3462,1
2006-09-20,6,4134,25
2006-09-20,6,4230,2
2006-09-20,6,4812,3
2006-09-20,6,4837,3
2006-09-20,6,6517,2
2006-09-20,6,8560,18
2006-09-20,6,9318,2
2006-09-20,6,9394,1
2006-09-20,6,9800,1
2006-09-20,6,17557,2
2006-09-20,6,31669,2
2006-09-20,6,32613,2
2006-09-20,6,33287,2
2006-09-20,7,109,1
2006-09-20,7,766,1
2006-09-20,7,1668,1
2006-09-20,7,2152,9
2006-09-20,7,2572,24
2006-09-20,7,3701,3
2006-09-20,7,4230,2
2006-09-20,7,6128,3
2006-09-20,7,6432,4
2006-09-20,7,7342,2
2006-09-20,7,8070,1
2006-09-20,7,8075,2
2006-09-20,7,9156,11
2006-09-20,7,10763,9
2006-09-20,7,11106,1
2006-09-20,7,15169,56
2006-09-20,7,16733,2
2006-09-20,7,17210,46
2006-09-20,7,17225,2
2006-09-20,7,18924,48
2006-09-20,7,19057,23
2006-09-20,7,20940,9
2006-09-20,7,21844,112
2006-09-20,7,25751,4
2006-09-20,7,25973,22
2006-09-20,7,26347,6
2006-09-20,7,33070,5
2006-09-20,7,33419,8
2006-09-20,7,36856,30
2006-09-20,8,109,1
2006-09-20,8,1668,143
2006-09-20,8,2152,1
2006-09-20,8,3701,1
2006-09-20,8,4230,1
2006-09-20,8,4675,27
2006-09-20,8,4927,2
2006-09-20,8,5662,1215
2006-09-20,8,6128,1
2006-09-20,8,6517,1
2006-09-20,8,8075,2
2006-09-20,8,15169,275
2006-09-20,8,19916,7899
2006-09-20,8,36856,4
2006-09-20,9,174,5
2006-09-20,9,209,25
2006-09-20,9,226,170
2006-09-20,9,1668,4
2006-09-20,9,2152,62
2006-09-20,9,2828,4
2006-09-20,9,2914,152
2006-09-20,9,3064,30
2006-09-20,9,3340,2
2006-09-20,9,3356,92
2006-09-20,9,3561,125
2006-09-20,9,4264,8
2006-09-20,9,4265,3
2006-09-20,9,4436,8
2006-09-20,9,4513,1
2006-09-20,9,5417,2
2006-09-20,9,5779,283
2006-09-20,9,6432,25
2006-09-20,9,6461,11
2006-09-20,9,6939,15
2006-09-20,9,7342,1
2006-09-20,9,7349,1
2006-09-20,9,8070,6
2006-09-20,9,8075,1
2006-09-20,9,8404,41
2006-09-20,9,10763,1
2006-09-20,9,10843,7
2006-09-20,9,11486,9
2006-09-20,9,11643,24
2006-09-20,9,12168,538
2006-09-20,9,12182,4
2006-09-20,9,12188,2
2006-09-20,9,13601,6
2006-09-20,9,14501,3
2006-09-20,9,14780,463
2006-09-20,9,14992,2
2006-09-20,9,15169,163
2006-09-20,9,15226,26
2006-09-20,9,16509,112
2006-09-20,9,16546,3
2006-09-20,9,16667,3
2006-09-20,9,17225,17
2006-09-20,9,18549,5
2006-09-20,9,19296,5
2006-09-20,9,19318,2
2006-09-20,9,20940,249
2006-09-20,9,23342,1
2006-09-20,9,25655,2
2006-09-20,9,25720,5
2006-09-20,9,25817,7
2006-09-20,9,25881,4
2006-09-20,9,26101,100
2006-09-20,9,26978,1
2006-09-20,9,30217,14
2006-09-20,9,32313,4
2006-09-20,9,33419,23
2006-09-20,9,34768,6
2006-09-20,9,36088,206
2006-09-20,9,36856,1
2006-09-21,0,209,1
2006-09-21,0,702,1
2006-09-21,0,714,1
2006-09-21,0,1785,1
2006-09-21,0,3215,1
2006-09-21,0,3462,23
2006-09-21,0,3561,63
2006-09-21,0,3671,14
2006-09-21,0,3786,1
2006-09-21,0,4134,2
2006-09-21,0,4538,1
2006-09-21,0,4618,2
2006-09-21,0,4808,2
2006-09-21,0,4837,1
2006-09-21,0,5617,1
2006-09-21,0,6147,1
2006-09-21,0,6388,1
2006-09-21,0,6432,1
2006-09-21,0,6461,1
2006-09-21,0,6724,1
2006-09-21,0,6730,1
2006-09-21,0,6830,1
2006-09-21,0,6939,1
2006-09-21,0,6993,2
2006-09-21,0,7132,1
2006-09-21,0,7393,1
2006-09-21,0,7545,1
2006-09-21,0,7738,2
2006-09-21,0,8113,2
2006-09-21,0,8151,2
2006-09-21,0,8167,1
2006-09-21,0,8228,1
2006-09-21,0,9318,750
2006-09-21,0,10912,2
2006-09-21,0,10994,1
2006-09-21,0,12709,1
2006-09-21,0,13432,1
2006-09-21,0,13462,37
2006-09-21,0,13867,1
2006-09-21,0,14127,301
2006-09-21,0,15334,2
2006-09-21,0,17557,256
2006-09-21,0,18044,1
2006-09-21,0,18881,1
2006-09-21,0,20597,1
2006-09-21,0,21840,1
2006-09-21,0,23500,1
2006-09-21,0,24587,1
2006-09-21,0,25973,1
2006-09-21,0,26831,1
2006-09-21,0,29717,1
2006-09-21,0,30099,1
2006-09-21,0,31976,3
2006-09-21,0,33287,1
2006-09-21,0,36351,1
2006-09-21,0,38083,2
2006-09-21,2,174,4
2006-09-21,2,209,42
2006-09-21,2,1312,85
2006-09-21,2,2552,1
2006-09-21,2,3352,1
2006-09-21,2,3462,1277
2006-09-21,2,3561,7
2006-09-21,2,3659,1
2006-09-21,2,3701,1
2006-09-21,2,4134,1
2006-09-21,2,4538,1
2006-09-21,2,4788,1737
2006-09-21,2,4983,72
2006-09-21,2,5650,200
2006-09-21,2,7132,117
2006-09-21,2,7377,82
2006-09-21,2,7543,1
2006-09-21,2,8069,6
2006-09-21,2,9318,683
2006-09-21,2,10620,63
2006-09-21,2,11414,46
2006-09-21,2,14127,321
2006-09-21,2,14425,1
2006-09-21,2,17557,87
2006-09-21,2,17964,17
2006-09-21,2,19918,465
2006-09-21,2,20597,1
2006-09-21,2,29863,8
2006-09-21,2,30099,8
2006-09-21,2,33260,4
2006-09-21,2,33650,567
2006-09-21,2,33651,11
2006-09-21,2,38083,2
2006-09-21,3,4134,4
2006-09-21,3,4538,13
2006-09-21,3,4780,1
2006-09-21,3,6128,2
2006-09-21,3,8560,1
2006-09-21,3,9370,2
2006-09-21,3,14051,1
2006-09-21,3,14127,1
2006-09-21,3,17557,2
2006-09-21,3,20597,2
2006-09-21,3,24139,2
2006-09-21,3,24400,1
2006-09-21,3,26496,1
2006-09-21,3,28571,3
2006-09-21,3,38083,2
2006-09-21,6,1659,2
2006-09-21,6,4134,19
2006-09-21,6,4780,2
2006-09-21,6,4788,1
2006-09-21,6,4808,8
2006-09-21,6,4837,3
2006-09-21,6,8560,2
2006-09-21,6,9370,2
2006-09-21,6,9830,2
2006-09-21,6,10620,2
2006-09-21,6,14051,2
2006-09-21,6,14127,2
2006-09-21,6,17557,1
2006-09-21,6,20597,1
2006-09-21,6,24400,2
2006-09-21,7,14,6
2006-09-21,7,31,2
2006-09-21,7,73,5
2006-09-21,7,209,45
2006-09-21,7,2152,1
2006-09-21,7,2914,17
2006-09-21,7,3561,5
2006-09-21,7,3701,2
2006-09-21,7,4323,7
2006-09-21,7,4538,1
2006-09-21,7,6939,5
2006-09-21,7,8001,11
2006-09-21,7,8070,1
2006-09-21,7,8075,2
2006-09-21,7,9156,9
2006-09-21,7,11486,2
2006-09-21,7,14051,2
2006-09-21,7,15169,53
2006-09-21,7,16966,1
2006-09-21,7,18924,48
2006-09-21,7,20940,2
2006-09-21,7,21844,340
2006-09-21,7,22849,121
2006-09-21,7,24400,2
2006-09-21,7,25973,76
2006-09-21,7,26347,5
2006-09-21,7,27522,17
2006-09-21,7,29863,2
2006-09-21,7,31983,2
2006-09-21,7,36856,20
2006-09-21,8,786,7
2006-09-21,8,1668,8
2006-09-21,8,2152,2
2006-09-21,8,3561,2
2006-09-21,8,3701,1
2006-09-21,8,4538,1
2006-09-21,8,4675,2
2006-09-21,8,4996,20
2006-09-21,8,5662,23
2006-09-21,8,7859,8
2006-09-21,8,8075,4
2006-09-21,8,11486,8
2006-09-21,8,14051,1
2006-09-21,8,14780,8
2006-09-21,8,15169,287
2006-09-21,8,24400,1
2006-09-21,8,25752,3
2006-09-21,8,36856,4
2006-09-21,9,102,123
2006-09-21,9,111,1
2006-09-21,9,174,13
2006-09-21,9,209,39
