Date,Game,Earnings,Players,Tournaments
3/1/2019,Guilty Gear Xrd REV 2,680,6,2
3/1/2019,Assetto Corsa,666,3,1
3/1/2019,Ultra Street Fighter IV,610,3,1
3/1/2019,Super Street Fighter II Turbo,600,6,2
3/1/2019,Lethal League Blaze,558.46,8,2
3/1/2019,Project M,520.95,17,4
3/1/2019,Pokkén Tournament DX,490,6,2
3/1/2019,CrossFire,452.75,23,3
3/1/2019,Auto Chess,400,3,1
3/1/2019,ARMS,397.04,9,3
3/1/2019,Company of Heroes 2,305,2,3
3/1/2019,King of Fighters XIV,240,3,1
3/1/2019,Marvel vs. Capcom: Infinite,240,3,1
3/1/2019,Injustice 2,170,3,1
3/1/2019,Windjammers,150,3,1
3/1/2019,Street Fighter Alpha 2,130,3,1
3/1/2019,Hand of the Gods,34.2,1,1
4/1/2019,Fortnite,3606031.61,668,41
4/1/2019,League of Legends,2230041.87,845,35
4/1/2019,Counter-Strike: Global Offensive,1728838.02,1234,84
4/1/2019,Hearthstone,1007307.32,24,2
4/1/2019,Dota 2,875430.28,212,19
4/1/2019,PLAYERUNKNOWN’S BATTLEGROUNDS,711066,148,8
4/1/2019,Apex Legends,705420.75,245,12
4/1/2019,Magic: The Gathering Arena,512000,27,4
4/1/2019,Arena of Valor,509340,60,4
4/1/2019,StarCraft II,355128.81,164,40
4/1/2019,FIFA 19,346500,94,3
4/1/2019,Rainbow Six Siege,343884.67,192,10
4/1/2019,Gears of War 4,3.00E+05,15,1
4/1/2019,Free Fire,102400,53,1
4/1/2019,Madden NFL 19,85000,3,1
4/1/2019,Super Smash Bros. Ultimate,62696.61,277,79
4/1/2019,Chess.com,41050,69,6
4/1/2019,Call of Duty: Blackout,40000,31,1
4/1/2019,Call of Duty: Black Ops 4,37390,40,1
4/1/2019,Brawlhalla,27762,95,18
4/1/2019,Heroes of the Storm,24295.24,10,2
4/1/2019,Sekiro: Shadows Die Twice,19596,20,1
4/1/2019,Street Fighter V: Arcade Edition,18999.72,18,3
4/1/2019,Age of Empires II,17306.04,31,14
4/1/2019,Team Fortress 2,16552.87,91,4
4/1/2019,Super Smash Bros. Melee,15708.83,51,10
4/1/2019,Overwatch,12893.02,18,2
4/1/2019,Shadowverse,11900,24,3
4/1/2019,Rocket League,11813.33,48,12
4/1/2019,Tekken 7,9788.62,15,3
4/1/2019,WarCraft III,8157.61,8,2
4/1/2019,TrackMania 2: Stadium,7860.95,22,10
4/1/2019,CrossFire,6840,40,1
4/1/2019,StarCraft: Brood War,6720,10,1
4/1/2019,Soul Calibur VI,5736.27,11,4
4/1/2019,Dead or Alive 6,5269.87,8,1
4/1/2019,Artifact,3025,27,8
4/1/2019,Guns of Boom,2100,4,2
4/1/2019,Dragon Ball FighterZ,1420,6,2
4/1/2019,Quake Champions,899.6,3,1
4/1/2019,Mortal Kombat 11,750,6,1
4/1/2019,BlazBlue: Cross Tag Battle,360,4,1
4/1/2019,TrackMania 2: Canyon,337.68,3,1
4/1/2019,Guilty Gear Xrd REV 2,300,3,1
4/1/2019,Lethal League Blaze,134.99,3,1
4/1/2019,Age of Empires III,100,1,1
5/1/2019,Fortnite,4095331.48,552,41
5/1/2019,Overwatch,1956577.2,496,11
5/1/2019,Counter-Strike: Global Offensive,1366921.91,796,62
5/1/2019,Dota 2,1153882.77,203,13
5/1/2019,Rocket League,617271.92,169,15
5/1/2019,FIFA 19,564060,67,7
5/1/2019,League of Legends,531752.86,250,16
5/1/2019,Rainbow Six Siege,400796.14,237,8
5/1/2019,Call of Duty: Black Ops 4,4.00E+05,115,2
5/1/2019,PLAYERUNKNOWN’S BATTLEGROUNDS,336306,228,10
5/1/2019,FIFA Online 4,239000,36,1
5/1/2019,Arena of Valor,202898,67,3
5/1/2019,Magic: The Gathering Online,2.00E+05,24,1
5/1/2019,StarCraft II,148325.8,104,40
5/1/2019,Super Smash Bros. Ultimate,120280.08,385,102
5/1/2019,World of WarCraft,1.00E+05,28,1
5/1/2019,WarCraft III,62914.92,19,4
5/1/2019,Brawlhalla,62050,80,13
5/1/2019,Mortal Kombat 11,61912.97,39,6
5/1/2019,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,57937.76,12,1
5/1/2019,Multigaming,55958.7,8,1
5/1/2019,Splitgate: Arena Warfare,50000,64,2
5/1/2019,Magic: The Gathering Arena,45000,51,6
5/1/2019,Tekken 7,43363.56,31,7
5/1/2019,Call of Duty: Blackout,30000,28,1
5/1/2019,Street Fighter V: Arcade Edition,27669.32,28,5
5/1/2019,iRacing.com,25000,12,1
5/1/2019,Project Cars 2,22400,16,2
5/1/2019,Hearthstone,18191.24,22,3
5/1/2019,Apex Legends,17575.52,42,8
5/1/2019,TrackMania 2: Stadium,13641.23,21,7
5/1/2019,Super Smash Bros. Melee,13569.99,81,12
5/1/2019,Age of Empires II,12416.86,49,21
5/1/2019,Shadowverse,11900,24,3
5/1/2019,Assetto Corsa,9664,4,2
5/1/2019,Dragon Ball FighterZ,9653.72,18,3
5/1/2019,RaceRoom Racing Experience,8400,37,2
5/1/2019,CrossFire,6840,40,1
5/1/2019,Under Night In-Birth EXE: Late[st],5945.12,12,2
5/1/2019,Dead or Alive 6,5850,11,2
5/1/2019,King of Fighters XIV,5240,11,2
5/1/2019,Skullgirls 2nd Encore,4820,8,1
5/1/2019,Guilty Gear Xrd REV 2,3861.79,13,3
5/1/2019,StarCraft: Brood War,3520,10,2
5/1/2019,Wolfenstein: Enemy Territory,3305.09,18,2
5/1/2019,Soul Calibur VI,2819.69,13,3
5/1/2019,Mystery Game Tournament,2560,8,1
5/1/2019,Chess.com,2404,13,2
5/1/2019,BlazBlue: Cross Tag Battle,2394.23,14,3
5/1/2019,Puyo Puyo Champions,1786.8,4,1
5/1/2019,Street Fighter III: 3rd Strike,1220,8,1
5/1/2019,Lethal League Blaze,1116.75,4,1
5/1/2019,Windjammers,1116.75,4,1
5/1/2019,Lichess,1100,8,2
5/1/2019,Super Street Fighter II Turbo,1090,8,1
5/1/2019,Killer Instinct (2013),1040,8,1
5/1/2019,Vampire Savior,1020,8,1
5/1/2019,Old School Runescape,1000,2,1
5/1/2019,Quake Champions,1000,5,2
5/1/2019,Warparty,1000,4,1
5/1/2019,Marvel vs. Capcom: Infinite,960,8,1
5/1/2019,Naruto Shippuden: Ultimate Ninja Storm 4,850,3,1
5/1/2019,NHL 19,700,1,1
5/1/2019,Capcom vs. SNK 2,540,3,1
5/1/2019,King of Fighters 98,500,1,1
5/1/2019,Teenage Mutant Ninja Turtles: Tournament Fighters,500,3,1
5/1/2019,Marvel vs. Capcom 2,420,3,1
5/1/2019,Soul Calibur II,420,3,1
5/1/2019,Street Fighter Alpha 2,410,3,1
5/1/2019,Super Smash Bros. Brawl,289.62,6,1
5/1/2019,Super Smash Bros.,282.2,6,1
5/1/2019,Rivals of Aether,270,3,1
5/1/2019,Street Fighter X Tekken,250,3,1
5/1/2019,Artifact,240,11,7
5/1/2019,BlazBlue: Central Fiction,235.44,3,1
5/1/2019,Street Fighter EX2 Plus,190,3,1
5/1/2019,Ultimate Marvel vs. Capcom 3,160,3,1
5/1/2019,Project M,152.89,8,1
5/1/2019,Puyo Puyo Tetris,130,2,1
6/1/2019,Fortnite,5100715.49,626,32
6/1/2019,Counter-Strike: Global Offensive,2014445.67,863,70
6/1/2019,Dota 2,1915543.51,418,26
6/1/2019,Arena of Valor,1450311,27,2
6/1/2019,PLAYERUNKNOWN’S BATTLEGROUNDS,905051.37,387,13
6/1/2019,Magic: The Gathering Arena,766000,81,5
6/1/2019,Rocket League,651813.94,116,16
6/1/2019,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,551160.31,402,8
6/1/2019,Hearthstone,513420,127,5
6/1/2019,Call of Duty: Black Ops 4,406435,141,4
6/1/2019,StarCraft II,263615.66,158,36
6/1/2019,Pro Evolution Soccer 2019,216000,25,2
6/1/2019,Overwatch,191229,123,5
6/1/2019,League of Legends,167083.38,291,19
6/1/2019,Rainbow Six Siege,132358.23,189,10
6/1/2019,Super Smash Bros. Ultimate,130568.15,423,115
6/1/2019,Brawlhalla,110400,65,13
6/1/2019,Clash Royale,110000,27,3
6/1/2019,Forza Motorsport 7,1.00E+05,35,1
6/1/2019,Free Fire,95360,51,1
6/1/2019,Heroes of the Storm,82248,28,1
6/1/2019,Shadowverse,70826.85,32,4
6/1/2019,StarCraft: Brood War,70480,16,1
6/1/2019,Paladins,70000,40,2
6/1/2019,WarCraft III,67216.5,16,4
6/1/2019,Super Smash Bros. Melee,65991.95,112,23
6/1/2019,Apex Legends,65092.96,80,5
6/1/2019,Old School Runescape,64000,2,2
6/1/2019,Tekken 7,63621.44,48,8
6/1/2019,Battalion 1944,52500,38,6
6/1/2019,Halo 3,50800,32,2
6/1/2019,Call of Duty: Blackout,40000,18,1
6/1/2019,Street Fighter V: Arcade Edition,37830,22,4
6/1/2019,Brawl Stars,32400,20,4
6/1/2019,Assetto Corsa,27904,19,3
6/1/2019,Mortal Kombat 11,23820,24,3
6/1/2019,Chess.com,21402,18,2
6/1/2019,Stardew Valley,19250,28,1
6/1/2019,Mordhau,16500,40,2
6/1/2019,Dead or Alive 6,13870,14,2
6/1/2019,CrossFire,13225,40,1
6/1/2019,Guns of Boom,10000,4,1
6/1/2019,Minecraft,10000,2,1
6/1/2019,Age of Empires II,8909.38,38,12
6/1/2019,rFactor 2,7840,8,1
6/1/2019,Project M,6762,18,2
6/1/2019,Dragon Ball FighterZ,5360,11,2
6/1/2019,TrackMania 2: Stadium,5043.27,15,3
6/1/2019,Soul Calibur VI,4620,15,3
6/1/2019,FIFA 19,4518.76,9,3
6/1/2019,BlazBlue: Cross Tag Battle,2610,14,2
6/1/2019,Under Night In-Birth EXE: Late[st],2013.06,11,2
6/1/2019,Project Cars 2,2000,9,4
6/1/2019,Team Fortress 2,1925,34,1
6/1/2019,Samurai Shodown (2019),1680,8,1
6/1/2019,Dota Underlords,1600,11,3
6/1/2019,Guilty Gear Xrd REV 2,1323.2,11,2
6/1/2019,Clash of Clans,1140,3,1
6/1/2019,Lichess,1100,8,2
6/1/2019,Teamfight Tactics,1039.65,3,1
6/1/2019,Windjammers,1000,8,1
6/1/2019,Age of Empires III,982,8,7
6/1/2019,King of Fighters XIV,850,3,1
6/1/2019,Power Rangers: Battle for the Grid,850,3,1
6/1/2019,ARMS,661,9,2
6/1/2019,BlazBlue: Central Fiction,640,8,1
6/1/2019,Artifact,530,7,4
6/1/2019,Age of Empires,150,2,1
6/1/2019,iRacing.com,111,1,1
6/1/2019,Super Smash Bros. Brawl,76.38,3,1
6/1/2019,Ring of Elysium,0,9,1
7/1/2019,Fortnite,36713555.9,785,33
7/1/2019,Call of Duty: Black Ops 4,2999500,163,5
7/1/2019,Counter-Strike: Global Offensive,2744531.87,1256,80
7/1/2019,PLAYERUNKNOWN’S BATTLEGROUNDS,1260030.73,265,13
7/1/2019,Magic: The Gathering Arena,537000,92,5
7/1/2019,Overwatch,505000,92,2
7/1/2019,FIFA 19,5.00E+05,128,2
7/1/2019,Arena of Valor,484000,40,1
7/1/2019,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,474414.31,147,3
7/1/2019,Dota 2,317585.74,175,11
7/1/2019,Rainbow Six Siege,259548.51,168,9
7/1/2019,Clash Royale,230000,51,2
7/1/2019,Hearthstone,226000,51,4
7/1/2019,League of Legends,224466.05,260,12
7/1/2019,StarCraft II,207837.46,116,34
7/1/2019,Gears 5,2.00E+05,40,1
7/1/2019,Teamfight Tactics,151000,66,3
7/1/2019,CrossFire,146840,50,2
7/1/2019,Paladins,110000,34,1
7/1/2019,Rocket League,104567.54,40,9
7/1/2019,Super Smash Bros. Ultimate,96612.1,460,129
7/1/2019,Mortal Kombat 11,90542.99,67,9
7/1/2019,Apex Legends,90000,75,7
7/1/2019,Quake Champions,65000,20,1
7/1/2019,Minecraft,50000,9,5
7/1/2019,WarCraft III,45000,3,1
7/1/2019,Brawlhalla,42750,65,11
7/1/2019,Tekken 7,38574.78,49,12
7/1/2019,Auto Chess,35522.28,31,1
7/1/2019,Street Fighter V: Arcade Edition,34040.91,32,6
7/1/2019,Heroes of the Storm,23360.15,50,2
7/1/2019,rFactor 2,19968,12,2
7/1/2019,Soul Calibur VI,15628.03,15,3
7/1/2019,Farming Simulator 19,13316.27,24,1
7/1/2019,Clash of Clans,12500,5,1
7/1/2019,Shadowverse,11900,24,3
7/1/2019,Super Smash Bros. Melee,10033.15,77,16
7/1/2019,Assetto Corsa,9509.6,4,2
7/1/2019,Free Fire,9336.49,8,1
7/1/2019,King of Fighters 98,7445.57,6,2
7/1/2019,King of Fighters XIV,7399.51,3,1
7/1/2019,Age of Empires II,5608.95,32,10
7/1/2019,Dragon Ball FighterZ,5587.52,33,7
7/1/2019,Dead or Alive 6,5302.67,13,3
7/1/2019,Age of Empires III,4370,11,4
7/1/2019,TrackMania 2: Stadium,3294.81,26,9
7/1/2019,Samurai Shodown (2019),2549.96,13,3
7/1/2019,Project Cars 2,2000,8,4
7/1/2019,Battalion 1944,1500,15,3
7/1/2019,Brawl Stars,1500,4,1
7/1/2019,StarCraft: Brood War,1405,4,1
7/1/2019,Chess.com,1400.1,11,1
7/1/2019,Quake II,1200,1,1
7/1/2019,QuakeWorld,1200,1,1
7/1/2019,Under Night In-Birth EXE: Late[st],1138.82,14,3
7/1/2019,Lichess,1100,7,2
7/1/2019,BlazBlue: Cross Tag Battle,933.69,11,2
7/1/2019,Injustice 2,850,3,1
7/1/2019,Rivals of Aether,850,3,1
7/1/2019,Artifact,626,8,4
7/1/2019,Ultra Street Fighter IV,615.61,6,2
7/1/2019,Guilty Gear Xrd REV 2,581.98,7,2
7/1/2019,Ultimate Marvel vs. Capcom 3,428.47,6,2
7/1/2019,BlazBlue: Central Fiction,382.41,4,1
7/1/2019,Pokkén Tournament DX,260.97,3,1
7/1/2019,Mario Kart 8 Deluxe,229.44,3,1
7/1/2019,Mystery Game Tournament,195,11,1
7/1/2019,Fighting EX Layer,152.96,3,1
7/1/2019,Age of Empires,150,2,1
7/1/2019,Project M,145,3,1
7/1/2019,Mordhau,123,0,1
7/1/2019,Sailor Moon S,115.13,3,1
7/1/2019,Super Street Fighter II Turbo,92.11,3,1
7/1/2019,Samurai Shodown V Special,61.4,3,1
7/1/2019,ARMS,50,3,1
8/1/2019,Dota 2,34460762.14,422,28
8/1/2019,Fortnite,3273950,840,49
8/1/2019,Arena of Valor,2166994.19,60,1
8/1/2019,Call of Duty: Black Ops 4,2095647,180,2
8/1/2019,Overwatch,1028680.64,410,7
8/1/2019,League of Legends,941281.05,561,26
8/1/2019,Rainbow Six Siege,684045.45,183,8
8/1/2019,PLAYERUNKNOWN’S BATTLEGROUNDS,544068.51,156,4
8/1/2019,FIFA 19,530388.57,49,3
8/1/2019,Hearthstone,528540,175,3
8/1/2019,Counter-Strike: Global Offensive,359173.58,516,48
8/1/2019,Apex Legends,354873,166,5
8/1/2019,StarCraft II,175909.79,139,42
8/1/2019,Rocket League,170561.35,79,17
8/1/2019,Super Smash Bros. Ultimate,131760.59,347,83
8/1/2019,Street Fighter V: Arcade Edition,70749.17,14,3
8/1/2019,Ring of Elysium,60000,3,1
8/1/2019,Multigaming,59109.7,8,1
8/1/2019,iRacing.com,53330,44,3
8/1/2019,Samurai Shodown (2019),47290,8,1
8/1/2019,Tekken 7,33777.62,32,8
8/1/2019,Super Smash Bros. Melee,31964.45,80,12
8/1/2019,Mortal Kombat 11,31770,24,3
8/1/2019,Brawlhalla,25500,41,6
8/1/2019,Halo 3,25000,17,1
8/1/2019,Chess.com,23400.01,23,3
8/1/2019,Dragon Ball FighterZ,23052.98,22,3
8/1/2019,Magic: The Gathering Arena,20000,28,5
8/1/2019,Minecraft,20000,4,2
8/1/2019,Asphalt 9: Legends,19620,3,1
8/1/2019,Dota Underlords,16860.92,14,3
8/1/2019,Age of Empires II,16009.43,51,11
8/1/2019,Farming Simulator 19,13351.37,24,1
8/1/2019,Under Night In-Birth EXE: Late[st],12132.59,17,3
8/1/2019,WarCraft III,12070.39,36,5
8/1/2019,Shadowverse,11900,24,3
8/1/2019,Heroes of the Storm,11109.72,75,2
8/1/2019,rFactor 2,10260,23,3
8/1/2019,Call of Duty: Blackout,10000,12,1
8/1/2019,Assetto Corsa,9797.5,5,2
8/1/2019,Battalion 1944,8000,15,2
8/1/2019,Team Fortress 2,7657.07,38,2
8/1/2019,Soul Calibur VI,7460,8,1
8/1/2019,Million Arthur: Arcana Blood,7000,3,1
8/1/2019,CrossFire,6840,40,1
8/1/2019,BlazBlue: Cross Tag Battle,6728.57,11,2
8/1/2019,Super Smash Bros. for Wii U,5840,12,2
8/1/2019,Quake Champions,5286.91,6,1
8/1/2019,Super Smash Bros.,4230,20,2
8/1/2019,Brawl Stars,3600,13,3
8/1/2019,Super Smash Bros. Brawl,2340,12,2
8/1/2019,Project Cars 2,2000,10,4
8/1/2019,Naruto Shippuden: Ultimate Ninja Storm 4,1700,5,2
8/1/2019,StarCraft: Brood War,1520,7,1
8/1/2019,Guilty Gear Xrd REV 2,1227.08,9,2
8/1/2019,FIFA 20,1000,1,1
8/1/2019,BlazBlue: Central Fiction,725,3,1
8/1/2019,Artifact,628,6,4
8/1/2019,Puyo Puyo Tetris,621.08,9,2
8/1/2019,Vampire Savior,590,3,1
8/1/2019,King of Fighters XIV,530,3,1
8/1/2019,Age of Empires III,500,7,3
8/1/2019,Kill la Kill the Game: IF,470,3,1
8/1/2019,TrackMania 2: Stadium,389.82,8,3
8/1/2019,Melty Blood: Actress Again Current Code,345,3,1
8/1/2019,Teenage Mutant Ninja Turtles: Tournament Fighters,320,4,1
8/1/2019,Ultra Fight Da! Kyanta 2,320,3,1
8/1/2019,Dengeki Bunko: Fighting Climax Ignition,315,3,1
8/1/2019,Persona 4 Arena Ultimax,300,3,1
8/1/2019,Guilty Gear XX Accent Core Plus R,280,3,1
8/1/2019,Street Fighter III: 3rd Strike,279.92,3,1
8/1/2019,Koihime Enbu,255,3,1
8/1/2019,Sailor Moon S,250,4,1
8/1/2019,Garou: Mark of the Wolves,225,3,1
8/1/2019,Fighter's History Dynamite,195,3,1
8/1/2019,Catherine: Full Body,185,3,1
8/1/2019,Catherine,180,3,1
8/1/2019,Tatsunoko vs. Capcom: Ultimate All-Stars,180,3,1
8/1/2019,Puyo Puyo Champions,175,3,1
8/1/2019,Project Justice,165,3,1
8/1/2019,ARMS,150,4,1
8/1/2019,Nitroplus Blasterz: Heroines Infinite Duel,150,3,1
8/1/2019,Hokuto no Ken,145,3,1
8/1/2019,Age of Empires,125,2,1
8/1/2019,Arcana Heart 3: Love Max Six Stars!!!!!,110,3,1
8/1/2019,Rivals of Aether,105,3,1
8/1/2019,Pokkén Tournament DX,95,3,1
8/1/2019,Umineko: Golden Fantasia,90,3,1
8/1/2019,Aquapazza: Aquaplus Dream Match,85,3,1
8/1/2019,Guilty Gear,32,3,1
8/1/2019,Yu-Gi-Oh! Duel Links,20,1,1
9/1/2019,Fortnite,8742028.96,1039,80
9/1/2019,Overwatch,3811048.85,212,5
9/1/2019,Counter-Strike: Global Offensive,2542981.72,885,70
9/1/2019,League of Legends,1470600.48,513,20
9/1/2019,Apex Legends,1050001,150,3
9/1/2019,PLAYERUNKNOWN’S BATTLEGROUNDS,603429.59,210,5
9/1/2019,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,424692.36,153,3
9/1/2019,Dota 2,409516.84,304,33
9/1/2019,StarCraft II,258435.77,115,26
9/1/2019,Street Fighter V: Arcade Edition,155052.53,47,8
9/1/2019,Teamfight Tactics,125000,52,2
9/1/2019,iRacing.com,105470,20,3
9/1/2019,Free Fire,93000,5,2
9/1/2019,Heroes of the Storm,80592,0,1
9/1/2019,Tekken 7,78958.8,59,16
9/1/2019,Shadowverse,71213.49,32,4
9/1/2019,StarCraft: Brood War,67040,28,1
9/1/2019,Super Smash Bros. Ultimate,52190.16,268,66
9/1/2019,Borderlands 3,50000,16,1
9/1/2019,Halo 3,50000,32,1
9/1/2019,Rainbow Six Siege,44527.61,128,4
9/1/2019,Brawlhalla,40031.5,53,5
9/1/2019,Auto Chess,40000,12,2
9/1/2019,Mortal Kombat 11,33859.1,38,6
9/1/2019,Assetto Corsa,33722.8,18,4
9/1/2019,Asphalt 9: Legends,31900,4,1
9/1/2019,Farming Simulator 19,26393.43,40,2
9/1/2019,Hearthstone,26106.11,26,3
9/1/2019,WarCraft III,20459.6,12,3
9/1/2019,Dead or Alive 6,16760,15,2
9/1/2019,RaceRoom Racing Experience,16450,17,2
9/1/2019,Street Fighter V,15000,8,1
9/1/2019,CrossFire,13110,40,1
9/1/2019,Magic: The Gathering Arena,12000,22,3
9/1/2019,Age of Empires II,11555,29,10
9/1/2019,Gran Turismo Sport,10080,10,1
9/1/2019,Super Smash Bros. Melee,8559.05,50,12
9/1/2019,Call of Duty: Blackout,5000,4,1
9/1/2019,Rocket League,4597.67,28,6
9/1/2019,Dragon Ball FighterZ,4245.8,27,5
9/1/2019,Samurai Shodown (2019),3164.45,17,4
9/1/2019,Soul Calibur VI,3087.3,9,3
9/1/2019,Under Night In-Birth EXE: Late[st],2760,8,1
9/1/2019,Guilty Gear Xrd REV 2,2540,11,2
9/1/2019,Dota Underlords,2481.3,20,6
9/1/2019,Lichess,2200,14,4
9/1/2019,FIFA 20,2054.62,3,4
9/1/2019,Project Cars 2,2000,9,4
9/1/2019,BlazBlue: Cross Tag Battle,1930,11,2
9/1/2019,Chess.com,1402,8,1
9/1/2019,Clash of Clans,1330,5,1
9/1/2019,BlazBlue: Central Fiction,1320,8,1
9/1/2019,Brawl Stars,1200,9,1
9/1/2019,rFactor 2,1130,3,2
9/1/2019,TrackMania 2: Stadium,1102.77,10,4
9/1/2019,Melty Blood: Actress Again Current Code,740,8,1
9/1/2019,Skullgirls 2nd Encore,630,3,1
9/1/2019,Ultimate Marvel vs. Capcom 3,600,4,2
9/1/2019,Artifact,562,6,3
9/1/2019,Guilty Gear XX Accent Core Plus R,500,3,1
9/1/2019,Sailor Moon S,450,4,2
9/1/2019,Million Arthur: Arcana Blood,420,3,1
9/1/2019,Dengeki Bunko: Fighting Climax Ignition,410,3,1
9/1/2019,Koihime Enbu,330,3,1
9/1/2019,Persona 4 Arena Ultimax,260,3,1
9/1/2019,Kill la Kill the Game: IF,230,3,1
9/1/2019,Acceleration of SUGURI 2,210,3,1
9/1/2019,Power Rangers: Battle for the Grid,200,3,1
9/1/2019,Samurai Shodown V Special,190,3,1
9/1/2019,Them's Fightin' Herds,190,3,1
9/1/2019,Puyo Puyo Tetris,160,3,1
9/1/2019,Ultra Street Fighter IV,160,3,1
9/1/2019,Pokkén Tournament DX,130,2,1
9/1/2019,Puyo Puyo Champions,110,3,1
10/1/2019,Counter-Strike: Global Offensive,1449809.7,837,62
10/1/2019,Auto Chess,1.00E+06,32,1
10/1/2019,Dota 2,860345.5,205,14
10/1/2019,PLAYERUNKNOWN’S BATTLEGROUNDS,824578.64,350,17
10/1/2019,Clash of Clans,7.00E+05,40,1
10/1/2019,Hearthstone,686500,170,4
10/1/2019,Rainbow Six Siege,434784.42,397,17
10/1/2019,Overwatch,381000,246,4
10/1/2019,Arena of Valor,327220,40,1
10/1/2019,Magic: The Gathering Arena,250000,8,1
10/1/2019,Fortnite,176031.86,148,14
10/1/2019,Teamfight Tactics,150250,16,1
10/1/2019,Clash Royale,150000,24,1
10/1/2019,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,144600,188,2
10/1/2019,Super Smash Bros. Ultimate,118317.99,239,59
10/1/2019,iRacing.com,112000,32,1
10/1/2019,Big Buck Hunter Arcade,76200,3,1
10/1/2019,Paladins,70000,40,2
10/1/2019,Tekken 7,54784.86,63,16
10/1/2019,WWE 2K20,50000,20,2
10/1/2019,Brawlhalla,40500,74,10
10/1/2019,Street Fighter V: Arcade Edition,39365.98,24,4
10/1/2019,StarCraft II,38241.03,63,16
10/1/2019,Mortal Kombat 11,35223.99,34,3
10/1/2019,League of Legends,32083,36,3
10/1/2019,Shadowverse,23985.79,8,1
10/1/2019,WarCraft III,22374.2,17,4
10/1/2019,Rocket League,22287.09,61,11
10/1/2019,Super Smash Bros. Melee,21794.68,37,6
10/1/2019,Free Fire,19074.76,3,2
10/1/2019,Heroes of the Storm,18946.74,50,2
10/1/2019,FIFA 20,15631.16,13,9
10/1/2019,Dead or Alive 6,15470,24,4
10/1/2019,Dead By Daylight,15000,15,3
10/1/2019,Farming Simulator 19,13349.23,24,1
10/1/2019,StarCraft: Brood War,11326.35,12,2
10/1/2019,Battalion 1944,11041.74,15,1
10/1/2019,Call of Duty: Modern Warfare,10000,6,1
10/1/2019,Tetris,10000,16,1
10/1/2019,Samurai Shodown (2019),8865.98,11,2
10/1/2019,rFactor 2,7770,8,1
10/1/2019,King of Fighters XIV,7685.98,8,1
10/1/2019,Ring of Elysium,6000,5,1
10/1/2019,Dragon Ball FighterZ,5866.98,13,3
10/1/2019,Age of Empires,5535,14,4
10/1/2019,Age of Empires II,5459.99,67,14
10/1/2019,Under Night In-Birth EXE: Late[st],2960,11,2
10/1/2019,Project Cars 2,2000,2,2
10/1/2019,TrackMania 2: Stadium,1651.8,19,7
10/1/2019,Soul Calibur VI,1460,11,2
10/1/2019,Chess.com,1400,10,1
10/1/2019,BlazBlue: Cross Tag Battle,1130,11,2
10/1/2019,Guilty Gear Xrd REV 2,1128.8,6,2
10/1/2019,Lichess,1100,8,2
10/1/2019,Melty Blood: Actress Again Current Code,1040,8,1
10/1/2019,Dota Underlords,1027.46,15,6
10/1/2019,Dengeki Bunko: Fighting Climax Ignition,590,8,1
10/1/2019,Assetto Corsa,536.8,4,3
10/1/2019,Street Fighter III: 3rd Strike,520,3,1
10/1/2019,Artifact,397.7,10,6
10/1/2019,Super Street Fighter II Turbo,350,3,1
10/1/2019,Ultra Street Fighter IV,320,3,1
10/1/2019,Vampire Savior,280,3,1
10/1/2019,RaceRoom Racing Experience,220,3,1
10/1/2019,Team Fortress 2,210,14,1
10/1/2019,Tekken 5: Dark Resurrection,210,4,1
10/1/2019,Capcom vs. SNK 2,190,3,1
10/1/2019,Project M,182.82,3,1
10/1/2019,Street Fighter Alpha 2,170,3,1
10/1/2019,Virtua Fighter 5 Final Showdown,160,4,1
11/1/2019,PLAYERUNKNOWN’S BATTLEGROUNDS,4179324,264,5
11/1/2019,League of Legends,2386031.6,263,7
11/1/2019,Counter-Strike: Global Offensive,1970036.98,1024,70
11/1/2019,Dota 2,1546865.42,235,17
11/1/2019,Fortnite,1041425,419,19
11/1/2019,StarCraft II,807598.62,94,20
11/1/2019,Hearthstone,8.00E+05,23,2
11/1/2019,Rocket League,652165.72,179,11
11/1/2019,Arena of Valor,5.00E+05,42,1
11/1/2019,Magic: The Gathering Arena,5.00E+05,32,1
11/1/2019,FIFA 20,403660.1,114,6
11/1/2019,Free Fire,388441.87,64,2
11/1/2019,Rainbow Six Siege,341299,95,4
11/1/2019,World of WarCraft,330000,32,1
11/1/2019,Paladins,3.00E+05,41,1
11/1/2019,Forza Motorsport 7,230000,24,1
11/1/2019,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,174583.25,118,3
11/1/2019,Overwatch,133470,116,3
11/1/2019,Brawlhalla,122000,45,3
11/1/2019,Clash Royale,105000,35,1
11/1/2019,WarCraft III,85930,12,2
11/1/2019,StarCraft: Brood War,68240,16,1
11/1/2019,Shadowverse,66907.56,24,3
11/1/2019,iRacing.com,53420,20,4
11/1/2019,Super Smash Bros. Ultimate,51093.89,206,63
11/1/2019,Halo 3,50000,32,1
11/1/2019,Halo: Reach,50000,16,1
11/1/2019,Farming Simulator 19,39722.8,41,3
11/1/2019,BlazBlue: Central Fiction,33000,8,1
