Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
6968,04/10/20,8:00 AM,Meghalaya,-,-,4319,54,6456
6969,04/10/20,8:00 AM,Mizoram,-,-,1772,0,2120
6970,04/10/20,8:00 AM,Nagaland,-,-,5257,17,6429
6971,04/10/20,8:00 AM,Odisha,-,-,198194,892,229387
6972,04/10/20,8:00 AM,Puducherry,-,-,23344,534,28752
6973,04/10/20,8:00 AM,Punjab,-,-,99468,3562,117319
6974,04/10/20,8:00 AM,Rajasthan,-,-,119241,1530,141846
6975,04/10/20,8:00 AM,Sikkim,-,-,2448,43,3131
6976,04/10/20,8:00 AM,Tamil Nadu,-,-,558534,9718,614507
6977,04/10/20,8:00 AM,Telengana,-,-,170212,1163,199276
6978,04/10/20,8:00 AM,Tripura,-,-,21410,293,26874
6979,04/10/20,8:00 AM,Uttarakhand,-,-,41338,648,50062
6980,04/10/20,8:00 AM,Uttar Pradesh,-,-,356826,5977,410626
6981,04/10/20,8:00 AM,West Bengal,-,-,234712,5132,266974
6982,05/10/20,8:00 AM,Andaman and Nicobar Islands,-,-,3649,53,3884
6983,05/10/20,8:00 AM,Andhra Pradesh,-,-,658875,5981,719256
6984,05/10/20,8:00 AM,Arunachal Pradesh,-,-,7577,18,10548
6985,05/10/20,8:00 AM,Assam,-,-,152127,749,186200
6986,05/10/20,8:00 AM,Bihar,-,-,175458,915,188168
6987,05/10/20,8:00 AM,Chandigarh,-,-,10598,174,12445
6988,05/10/20,8:00 AM,Chhattisgarh,-,-,93731,1045,123324
6989,05/10/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2980,2,3087
6990,05/10/20,8:00 AM,Delhi,-,-,260350,5510,290613
6991,05/10/20,8:00 AM,Goa,-,-,30033,456,35328
6992,05/10/20,8:00 AM,Gujarat,-,-,122233,3496,142538
6993,05/10/20,8:00 AM,Haryana,-,-,120341,1470,133878
6994,05/10/20,8:00 AM,Himachal Pradesh,-,-,12361,217,15851
6995,05/10/20,8:00 AM,Jammu and Kashmir,-,-,62404,1242,79106
6996,05/10/20,8:00 AM,Jharkhand,-,-,75531,743,87210
6997,05/10/20,8:00 AM,Karnataka,-,-,515782,9286,640661
6998,05/10/20,8:00 AM,Kerala,-,-,144471,836,229886
6999,05/10/20,8:00 AM,Ladakh,-,-,3354,61,4521
7000,05/10/20,8:00 AM,Madhya Pradesh,-,-,113832,2434,135638
7001,05/10/20,8:00 AM,Maharashtra,-,-,1149603,38084,1443409
7002,05/10/20,8:00 AM,Manipur,-,-,9205,74,11855
7003,05/10/20,8:00 AM,Meghalaya,-,-,4393,54,6656
7004,05/10/20,8:00 AM,Mizoram,-,-,1807,0,2120
7005,05/10/20,8:00 AM,Nagaland,-,-,5309,17,6552
7006,05/10/20,8:00 AM,Odisha,-,-,202302,907,232713
7007,05/10/20,8:00 AM,Puducherry,-,-,23763,539,29089
7008,05/10/20,8:00 AM,Punjab,-,-,100977,3603,118157
7009,05/10/20,8:00 AM,Rajasthan,-,-,121331,1545,144030
7010,05/10/20,8:00 AM,Sikkim,-,-,2480,45,3174
7011,05/10/20,8:00 AM,Tamil Nadu,-,-,564092,9784,619996
7012,05/10/20,8:00 AM,Telengana,-,-,172388,1171,200611
7013,05/10/20,8:00 AM,Tripura,-,-,21876,299,27033
7014,05/10/20,8:00 AM,Uttarakhand,-,-,41740,652,51481
7015,05/10/20,8:00 AM,Uttar Pradesh,-,-,362052,6029,414466
7016,05/10/20,8:00 AM,West Bengal,-,-,237698,5194,270331
7017,06/10/20,8:00 AM,Andaman and Nicobar Islands,-,-,3659,54,3899
7018,06/10/20,8:00 AM,Andhra Pradesh,-,-,666433,6019,723512
7019,06/10/20,8:00 AM,Arunachal Pradesh,-,-,7775,19,10783
7020,06/10/20,8:00 AM,Assam,-,-,153491,760,187718
7021,06/10/20,8:00 AM,Bihar,-,-,176995,924,189442
7022,06/10/20,8:00 AM,Chandigarh,-,-,10797,177,12578
7023,06/10/20,8:00 AM,Chhattisgarh,-,-,97067,1081,126005
7024,06/10/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2991,2,3092
7025,06/10/20,8:00 AM,Delhi,-,-,263938,5542,292560
7026,06/10/20,8:00 AM,Goa,-,-,30456,460,35719
7027,06/10/20,8:00 AM,Gujarat,-,-,123638,3509,143865
7028,06/10/20,8:00 AM,Haryana,-,-,121596,1491,134909
7029,06/10/20,8:00 AM,Himachal Pradesh,-,-,12653,224,16033
7030,06/10/20,8:00 AM,Jammu and Kashmir,-,-,63790,1252,79738
7031,06/10/20,8:00 AM,Jharkhand,-,-,76843,747,88026
7032,06/10/20,8:00 AM,Karnataka,-,-,522846,9370,647712
7033,06/10/20,8:00 AM,Kerala,-,-,149111,859,234928
7034,06/10/20,8:00 AM,Ladakh,-,-,3414,61,4641
7035,06/10/20,8:00 AM,Madhya Pradesh,-,-,115878,2463,137098
7036,06/10/20,8:00 AM,Maharashtra,-,-,1162585,38347,1453653
7037,06/10/20,8:00 AM,Manipur,-,-,9334,75,12105
7038,06/10/20,8:00 AM,Meghalaya,-,-,4491,59,6767
7039,06/10/20,8:00 AM,Mizoram,-,-,1837,0,2128
7040,06/10/20,8:00 AM,Nagaland,-,-,5422,17,6594
7041,06/10/20,8:00 AM,Odisha,-,-,206400,924,235330
7042,06/10/20,8:00 AM,Puducherry,-,-,24221,543,29277
7043,06/10/20,8:00 AM,Punjab,-,-,102648,3641,119184
7044,06/10/20,8:00 AM,Rajasthan,-,-,123421,1559,146195
7045,06/10/20,8:00 AM,Sikkim,-,-,2547,46,3191
7046,06/10/20,8:00 AM,Tamil Nadu,-,-,569664,9846,625391
7047,06/10/20,8:00 AM,Telengana,-,-,174769,1181,202594
7048,06/10/20,8:00 AM,Tripura,-,-,22131,301,27308
7049,06/10/20,8:00 AM,Uttarakhand,-,-,42621,669,51991
7050,06/10/20,8:00 AM,Uttar Pradesh,-,-,366321,6092,417437
7051,06/10/20,8:00 AM,West Bengal,-,-,240707,5255,273679
7052,07/10/20,8:00 AM,Andaman and Nicobar Islands,-,-,3678,54,3912
7053,07/10/20,8:00 AM,Andhra Pradesh,-,-,672479,6052,729307
7054,07/10/20,8:00 AM,Arunachal Pradesh,-,-,7965,20,11007
7055,07/10/20,8:00 AM,Assam,-,-,155077,778,188902
7056,07/10/20,8:00 AM,Bihar,-,-,178395,925,190740
7057,07/10/20,8:00 AM,Chandigarh,-,-,11035,180,12707
7058,07/10/20,8:00 AM,Chhattisgarh,-,-,100551,1104,128893
7059,07/10/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3000,2,3103
7060,07/10/20,8:00 AM,Delhi,-,-,266935,5581,295236
7061,07/10/20,8:00 AM,Goa,-,-,31050,468,36238
7062,07/10/20,8:00 AM,Gujarat,-,-,125111,3519,145200
7063,07/10/20,8:00 AM,Haryana,-,-,123286,1509,136115
7064,07/10/20,8:00 AM,Himachal Pradesh,-,-,12918,229,16283
7065,07/10/20,8:00 AM,Jammu and Kashmir,-,-,65496,1268,80476
7066,07/10/20,8:00 AM,Jharkhand,-,-,78089,757,88873
7067,07/10/20,8:00 AM,Karnataka,-,-,533074,9461,657705
7068,07/10/20,8:00 AM,Kerala,-,-,154092,884,242799
7069,07/10/20,8:00 AM,Ladakh,-,-,3464,61,4720
7070,07/10/20,8:00 AM,Madhya Pradesh,-,-,118039,2488,138668
7071,07/10/20,8:00 AM,Maharashtra,-,-,1179726,38717,1465911
7072,07/10/20,8:00 AM,Manipur,-,-,9482,78,12240
7073,07/10/20,8:00 AM,Meghalaya,-,-,4606,60,7037
7074,07/10/20,8:00 AM,Mizoram,-,-,1887,0,2148
7075,07/10/20,8:00 AM,Nagaland,-,-,5460,17,6662
7076,07/10/20,8:00 AM,Odisha,-,-,210217,940,238003
7077,07/10/20,8:00 AM,Puducherry,-,-,24614,546,29682
7078,07/10/20,8:00 AM,Punjab,-,-,104355,3679,120016
7079,07/10/20,8:00 AM,Rajasthan,-,-,125448,1574,148316
7080,07/10/20,8:00 AM,Sikkim,-,-,2587,49,3216
7081,07/10/20,8:00 AM,Tamil Nadu,-,-,575212,9917,630408
7082,07/10/20,8:00 AM,Telengana,-,-,177008,1189,204748
7083,07/10/20,8:00 AM,Tripura,-,-,22623,301,27545
7084,07/10/20,8:00 AM,Uttarakhand,-,-,43238,677,52329
7085,07/10/20,8:00 AM,Uttar Pradesh,-,-,370753,6153,420937
7086,07/10/20,8:00 AM,West Bengal,-,-,243743,5318,277049
7087,08/10/20,8:00 AM,Andaman and Nicobar Islands,-,-,3696,54,3935
7088,08/10/20,8:00 AM,Andhra Pradesh,-,-,678828,6086,734427
7089,08/10/20,8:00 AM,Arunachal Pradesh,-,-,8396,21,11267
7090,08/10/20,8:00 AM,Assam,-,-,157638,785,190209
7091,08/10/20,8:00 AM,Bihar,-,-,179732,927,191985
7092,08/10/20,8:00 AM,Chandigarh,-,-,11190,182,12820
7093,08/10/20,8:00 AM,Chhattisgarh,-,-,103828,1134,131739
7094,08/10/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3010,2,3120
7095,08/10/20,8:00 AM,Delhi,-,-,270305,5616,298107
7096,08/10/20,8:00 AM,Goa,-,-,31444,477,36670
7097,08/10/20,8:00 AM,Gujarat,-,-,126657,3531,146673
7098,08/10/20,8:00 AM,Haryana,-,-,124841,1528,137398
7099,08/10/20,8:00 AM,Himachal Pradesh,-,-,13338,231,16565
7100,08/10/20,8:00 AM,Jammu and Kashmir,-,-,67684,1282,81097
7101,08/10/20,8:00 AM,Jharkhand,-,-,79176,767,89702
7102,08/10/20,8:00 AM,Karnataka,-,-,542906,9574,668652
7103,08/10/20,8:00 AM,Kerala,-,-,160253,906,253405
7104,08/10/20,8:00 AM,Ladakh,-,-,3511,63,4802
7105,08/10/20,8:00 AM,Madhya Pradesh,-,-,120267,2518,140307
7106,08/10/20,8:00 AM,Maharashtra,-,-,1196441,39072,1480489
7107,08/10/20,8:00 AM,Manipur,-,-,9604,80,12489
7108,08/10/20,8:00 AM,Meghalaya,-,-,4694,60,7165
7109,08/10/20,8:00 AM,Mizoram,-,-,1919,0,2150
7110,08/10/20,8:00 AM,Nagaland,-,-,5498,17,6715
7111,08/10/20,8:00 AM,Odisha,-,-,213672,958,240998
7112,08/10/20,8:00 AM,Puducherry,-,-,24930,551,30161
7113,08/10/20,8:00 AM,Punjab,-,-,105585,3712,120860
7114,08/10/20,8:00 AM,Rajasthan,-,-,127526,1590,150467
7115,08/10/20,8:00 AM,Sikkim,-,-,2615,49,3234
7116,08/10/20,8:00 AM,Tamil Nadu,-,-,580736,9984,635855
7117,08/10/20,8:00 AM,Telengana,-,-,179075,1201,206644
7118,08/10/20,8:00 AM,Tripura,-,-,23066,304,27759
7119,08/10/20,8:00 AM,Uttarakhand,-,-,43904,688,52959
7120,08/10/20,8:00 AM,Uttar Pradesh,-,-,374972,6200,424326
7121,08/10/20,8:00 AM,West Bengal,-,-,246767,5376,280504
7122,09/10/20,8:00 AM,Andaman and Nicobar Islands,-,-,3707,55,3952
7123,09/10/20,8:00 AM,Andhra Pradesh,-,-,684930,6128,739719
7124,09/10/20,8:00 AM,Arunachal Pradesh,-,-,8679,22,11479
7125,09/10/20,8:00 AM,Assam,-,-,159836,794,191397
7126,09/10/20,8:00 AM,Bihar,-,-,180696,929,193072
7127,09/10/20,8:00 AM,Chandigarh,-,-,11344,186,12922
7128,09/10/20,8:00 AM,Chhattisgarh,-,-,106027,1158,134612
7129,09/10/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3025,2,3132
7130,09/10/20,8:00 AM,Delhi,-,-,272948,5653,300833
7131,09/10/20,8:00 AM,Goa,-,-,31902,484,37102
7132,09/10/20,8:00 AM,Gujarat,-,-,127786,3538,147789
7133,09/10/20,8:00 AM,Haryana,-,-,126267,1548,138682
7134,09/10/20,8:00 AM,Himachal Pradesh,-,-,13597,238,16778
7135,09/10/20,8:00 AM,Jammu and Kashmir,-,-,69020,1291,81793
7136,09/10/20,8:00 AM,Jharkhand,-,-,80439,775,90486
7137,09/10/20,8:00 AM,Karnataka,-,-,552519,9675,679356
7138,09/10/20,8:00 AM,Kerala,-,-,167256,930,258850
7139,09/10/20,8:00 AM,Ladakh,-,-,3540,63,4902
7140,09/10/20,8:00 AM,Madhya Pradesh,-,-,122687,2547,142022
7141,09/10/20,8:00 AM,Maharashtra,-,-,1212016,39430,1493884
7142,09/10/20,8:00 AM,Manipur,-,-,9719,83,12679
7143,09/10/20,8:00 AM,Meghalaya,-,-,4832,60,7261
7144,09/10/20,8:00 AM,Mizoram,-,-,1937,0,2157
7145,09/10/20,8:00 AM,Nagaland,-,-,5564,17,6736
7146,09/10/20,8:00 AM,Odisha,-,-,216984,974,244142
7147,09/10/20,8:00 AM,Puducherry,-,-,25256,556,30539
7148,09/10/20,8:00 AM,Punjab,-,-,107200,3741,121716
7149,09/10/20,8:00 AM,Rajasthan,-,-,129618,1605,152605
7150,09/10/20,8:00 AM,Sikkim,-,-,2650,51,3246
7151,09/10/20,8:00 AM,Tamil Nadu,-,-,586454,10052,640943
7152,09/10/20,8:00 AM,Telengana,-,-,180953,1208,208535
7153,09/10/20,8:00 AM,Tripura,-,-,23474,311,27982
7154,09/10/20,8:00 AM,Uttarakhand,-,-,44808,702,53359
7155,09/10/20,8:00 AM,Uttar Pradesh,-,-,378662,6245,427459
7156,09/10/20,8:00 AM,West Bengal,-,-,249737,5439,284030
7157,10/10/20,8:00 AM,Andaman and Nicobar Islands,-,-,3724,55,3976
7158,10/10/20,8:00 AM,Andhra Pradesh,-,-,691040,6159,744864
7159,10/10/20,8:00 AM,Arunachal Pradesh,-,-,8877,23,11760
7160,10/10/20,8:00 AM,Assam,-,-,161904,802,192416
7161,10/10/20,8:00 AM,Bihar,-,-,182121,934,194329
7162,10/10/20,8:00 AM,Chandigarh,-,-,11505,188,12985
7163,10/10/20,8:00 AM,Chhattisgarh,-,-,108935,1196,137570
7164,10/10/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3037,2,3140
7165,10/10/20,8:00 AM,Delhi,-,-,276046,5692,303693
7166,10/10/20,8:00 AM,Goa,-,-,32317,491,37591
7167,10/10/20,8:00 AM,Gujarat,-,-,129304,3547,149032
7168,10/10/20,8:00 AM,Haryana,-,-,127540,1562,139932
7169,10/10/20,8:00 AM,Himachal Pradesh,-,-,13876,245,16977
7170,10/10/20,8:00 AM,Jammu and Kashmir,-,-,69979,1306,82429
7171,10/10/20,8:00 AM,Jharkhand,-,-,81654,781,91254
7172,10/10/20,8:00 AM,Karnataka,-,-,561610,9789,690269
7173,10/10/20,8:00 AM,Kerala,-,-,175304,955,268100
7174,10/10/20,8:00 AM,Ladakh,-,-,3886,63,4987
7175,10/10/20,8:00 AM,Madhya Pradesh,-,-,124887,2574,143629
7176,10/10/20,8:00 AM,Maharashtra,-,-,1229339,39732,1506018
7177,10/10/20,8:00 AM,Manipur,-,-,9866,86,12810
7178,10/10/20,8:00 AM,Meghalaya,-,-,4903,61,7388
7179,10/10/20,8:00 AM,Mizoram,-,-,1974,0,2162
7180,10/10/20,8:00 AM,Nagaland,-,-,5656,17,6888
7181,10/10/20,8:00 AM,Odisha,-,-,220388,991,246839
7182,10/10/20,8:00 AM,Puducherry,-,-,25543,558,30904
7183,10/10/20,8:00 AM,Punjab,-,-,108533,3773,122459
7184,10/10/20,8:00 AM,Rajasthan,-,-,131766,1621,154785
7185,10/10/20,8:00 AM,Sikkim,-,-,2721,53,3278
7186,10/10/20,8:00 AM,Tamil Nadu,-,-,591811,10120,646128
7187,10/10/20,8:00 AM,Telengana,-,-,183025,1217,210346
7188,10/10/20,8:00 AM,Tripura,-,-,23801,313,28153
7189,10/10/20,8:00 AM,Uttarakhand,-,-,46058,716,54063
7190,10/10/20,8:00 AM,Uttar Pradesh,-,-,383086,6293,430666
7191,10/10/20,8:00 AM,West Bengal,-,-,252806,5501,287603
7192,11/10/20,8:00 AM,Andaman and Nicobar Islands,-,-,3744,55,3992
7193,11/10/20,8:00 AM,Andhra Pradesh,-,-,697699,6194,750517
7194,11/10/20,8:00 AM,Arunachal Pradesh,-,-,9035,23,11998
7195,11/10/20,8:00 AM,Assam,-,-,163355,811,193387
7196,11/10/20,8:00 AM,Bihar,-,-,183390,944,195499
7197,11/10/20,8:00 AM,Chandigarh,-,-,11662,190,13081
7198,11/10/20,8:00 AM,Chhattisgarh,-,-,111654,1235,140258
7199,11/10/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3050,2,3152
7200,11/10/20,8:00 AM,Delhi,-,-,278812,5740,306559
7201,11/10/20,8:00 AM,Goa,-,-,32777,499,37934
7202,11/10/20,8:00 AM,Gujarat,-,-,130760,3557,150253
7203,11/10/20,8:00 AM,Haryana,-,-,128841,1572,141090
7204,11/10/20,8:00 AM,Himachal Pradesh,-,-,14278,248,17244
7205,11/10/20,8:00 AM,Jammu and Kashmir,-,-,70955,1313,83064
7206,11/10/20,8:00 AM,Jharkhand,-,-,82805,784,91951
7207,11/10/20,8:00 AM,Karnataka,-,-,569947,9891,700786
7208,11/10/20,8:00 AM,Kerala,-,-,182874,978,279855
7209,11/10/20,8:00 AM,Ladakh,-,-,3973,64,5059
7210,11/10/20,8:00 AM,Madhya Pradesh,-,-,127034,2599,145245
7211,11/10/20,8:00 AM,Maharashtra,-,-,1255779,40040,1517434
7212,11/10/20,8:00 AM,Manipur,-,-,10396,88,13092
7213,11/10/20,8:00 AM,Meghalaya,-,-,5045,62,7544
7214,11/10/20,8:00 AM,Mizoram,-,-,1984,0,2175
7215,11/10/20,8:00 AM,Nagaland,-,-,5694,17,6949
7216,11/10/20,8:00 AM,Odisha,-,-,224273,1006,249693
7217,11/10/20,8:00 AM,Puducherry,-,-,25955,559,31233
7218,11/10/20,8:00 AM,Punjab,-,-,109767,3798,123317
7219,11/10/20,8:00 AM,Rajasthan,-,-,133918,1636,156908
7220,11/10/20,8:00 AM,Sikkim,-,-,2816,55,3321
7221,11/10/20,8:00 AM,Tamil Nadu,-,-,597033,10187,651370
7222,11/10/20,8:00 AM,Telengana,-,-,185128,1222,212063
7223,11/10/20,8:00 AM,Tripura,-,-,24086,315,28352
7224,11/10/20,8:00 AM,Uttarakhand,-,-,46470,734,54525
7225,11/10/20,8:00 AM,Uttar Pradesh,-,-,387149,6353,433712
7226,11/10/20,8:00 AM,West Bengal,-,-,255838,5563,291194
7227,12/10/20,8:00 AM,Andaman and Nicobar Islands,-,-,3764,55,4005
7228,12/10/20,8:00 AM,Andhra Pradesh,-,-,703208,6224,755727
7229,12/10/20,8:00 AM,Arunachal Pradesh,-,-,9232,24,12147
7230,12/10/20,8:00 AM,Assam,-,-,164582,816,193783
7231,12/10/20,8:00 AM,Bihar,-,-,184541,946,196531
7232,12/10/20,8:00 AM,Chandigarh,-,-,11787,191,13162
7233,12/10/20,8:00 AM,Chhattisgarh,-,-,113771,1253,142372
7234,12/10/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3059,2,3163
7235,12/10/20,8:00 AM,Delhi,-,-,281869,5769,309339
7236,12/10/20,8:00 AM,Goa,-,-,33203,507,38366
7237,12/10/20,8:00 AM,Gujarat,-,-,132173,3566,151434
7238,12/10/20,8:00 AM,Haryana,-,-,130003,1579,142155
7239,12/10/20,8:00 AM,Himachal Pradesh,-,-,14471,250,17408
7240,12/10/20,8:00 AM,Jammu and Kashmir,-,-,71845,1322,83633
7241,12/10/20,8:00 AM,Jharkhand,-,-,83571,787,92525
7242,12/10/20,8:00 AM,Karnataka,-,-,580054,9966,710309
7243,12/10/20,8:00 AM,Kerala,-,-,191798,1003,289202
7244,12/10/20,8:00 AM,Ladakh,-,-,4037,64,5081
7245,12/10/20,8:00 AM,Madhya Pradesh,-,-,129019,2624,146820
7246,12/10/20,8:00 AM,Maharashtra,-,-,1266240,40349,1528226
7247,12/10/20,8:00 AM,Manipur,-,-,10504,91,13326
7248,12/10/20,8:00 AM,Meghalaya,-,-,5142,63,7683
7249,12/10/20,8:00 AM,Mizoram,-,-,2010,0,2184
7250,12/10/20,8:00 AM,Nagaland,-,-,5743,17,7019
7251,12/10/20,8:00 AM,Odisha,-,-,227615,1022,252239
7252,12/10/20,8:00 AM,Puducherry,-,-,26291,563,31549
7253,12/10/20,8:00 AM,Punjab,-,-,110865,3833,123973
7254,12/10/20,8:00 AM,Rajasthan,-,-,135990,1650,159052
7255,12/10/20,8:00 AM,Sikkim,-,-,2920,55,3359
7256,12/10/20,8:00 AM,Tamil Nadu,-,-,602038,10252,656385
7257,12/10/20,8:00 AM,Telengana,-,-,187342,1228,213084
7258,12/10/20,8:00 AM,Tripura,-,-,24403,316,28461
7259,12/10/20,8:00 AM,Uttarakhand,-,-,46931,747,55051
7260,12/10/20,8:00 AM,Uttar Pradesh,-,-,390566,6394,436979
7261,12/10/20,8:00 AM,West Bengal,-,-,258948,5622,294806
7262,13/10/20,8:00 AM,Andaman and Nicobar Islands,-,-,3770,55,4023
7263,13/10/20,8:00 AM,Andhra Pradesh,-,-,708712,6256,758951
7264,13/10/20,8:00 AM,Arunachal Pradesh,-,-,9403,24,12367
7265,13/10/20,8:00 AM,Assam,-,-,166039,826,195304
7266,13/10/20,8:00 AM,Bihar,-,-,185911,955,197535
7267,13/10/20,8:00 AM,Chandigarh,-,-,11898,192,13260
7268,13/10/20,8:00 AM,Chhattisgarh,-,-,116540,1286,145247
7269,13/10/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3064,2,3168
7270,13/10/20,8:00 AM,Delhi,-,-,284844,5809,311188
7271,13/10/20,8:00 AM,Goa,-,-,33698,511,38674
7272,13/10/20,8:00 AM,Gujarat,-,-,133615,3574,152603
7273,13/10/20,8:00 AM,Haryana,-,-,131228,1592,143221
7274,13/10/20,8:00 AM,Himachal Pradesh,-,-,14690,251,17578
7275,13/10/20,8:00 AM,Jammu and Kashmir,-,-,72706,1333,84031
7276,13/10/20,8:00 AM,Jharkhand,-,-,84461,798,93035
7277,13/10/20,8:00 AM,Karnataka,-,-,592084,10036,717915
7278,13/10/20,8:00 AM,Kerala,-,-,199634,1025,295132
7279,13/10/20,8:00 AM,Ladakh,-,-,4126,64,5151
7280,13/10/20,8:00 AM,Madhya Pradesh,-,-,130721,2645,148298
7281,13/10/20,8:00 AM,Maharashtra,-,-,1281896,40514,1535315
7282,13/10/20,8:00 AM,Manipur,-,-,10707,93,13556
7283,13/10/20,8:00 AM,Meghalaya,-,-,5273,64,7771
7284,13/10/20,8:00 AM,Mizoram,-,-,2046,0,2202
7285,13/10/20,8:00 AM,Nagaland,-,-,5813,18,7240
7286,13/10/20,8:00 AM,Odisha,-,-,230192,1040,254662
7287,13/10/20,8:00 AM,Puducherry,-,-,26555,565,31737
7288,13/10/20,8:00 AM,Punjab,-,-,112099,3860,124535
7289,13/10/20,8:00 AM,Rajasthan,-,-,137848,1665,161184
7290,13/10/20,8:00 AM,Sikkim,-,-,2925,57,3366
7291,13/10/20,8:00 AM,Tamil Nadu,-,-,607203,10314,661264
7292,13/10/20,8:00 AM,Telengana,-,-,189351,1233,214792
7293,13/10/20,8:00 AM,Tripura,-,-,24623,317,28678
7294,13/10/20,8:00 AM,Uttarakhand,-,-,47609,762,55347
7295,13/10/20,8:00 AM,Uttar Pradesh,-,-,393908,6438,439161
7296,13/10/20,8:00 AM,West Bengal,-,-,262103,5682,298389
7297,14/10/20,8:00 AM,Andaman and Nicobar Islands,-,-,3782,55,4036
7298,14/10/20,8:00 AM,Andhra Pradesh,-,-,714427,6291,763573
7299,14/10/20,8:00 AM,Arunachal Pradesh,-,-,9573,28,12561
7300,14/10/20,8:00 AM,Assam,-,-,167059,830,196786
7301,14/10/20,8:00 AM,Bihar,-,-,187059,961,198855
7302,14/10/20,8:00 AM,Chandigarh,-,-,12007,197,13331
7303,14/10/20,8:00 AM,Chhattisgarh,-,-,119352,1306,147866
7304,14/10/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3081,2,3168
7305,14/10/20,8:00 AM,Delhi,-,-,286880,5854,314224
7306,14/10/20,8:00 AM,Goa,-,-,34252,514,39082
7307,14/10/20,8:00 AM,Gujarat,-,-,134990,3584,153761
7308,14/10/20,8:00 AM,Haryana,-,-,132382,1601,144302
7309,14/10/20,8:00 AM,Himachal Pradesh,-,-,15001,254,17762
7310,14/10/20,8:00 AM,Jammu and Kashmir,-,-,73502,1340,84708
7311,14/10/20,8:00 AM,Jharkhand,-,-,85314,805,93736
7312,14/10/20,8:00 AM,Karnataka,-,-,602505,10123,726106
7313,14/10/20,8:00 AM,Kerala,-,-,207357,1046,303896
7314,14/10/20,8:00 AM,Ladakh,-,-,4205,64,5238
7315,14/10/20,8:00 AM,Madhya Pradesh,-,-,132429,2671,149761
7316,14/10/20,8:00 AM,Maharashtra,-,-,1297252,40701,1543837
7317,14/10/20,8:00 AM,Manipur,-,-,10829,97,13793
7318,14/10/20,8:00 AM,Meghalaya,-,-,5406,65,7838
7319,14/10/20,8:00 AM,Mizoram,-,-,2093,0,2212
7320,14/10/20,8:00 AM,Nagaland,-,-,5831,19,7363
7321,14/10/20,8:00 AM,Odisha,-,-,232988,1057,256937
7322,14/10/20,8:00 AM,Puducherry,-,-,26865,567,32004
7323,14/10/20,8:00 AM,Punjab,-,-,113105,3894,125211
7324,14/10/20,8:00 AM,Rajasthan,-,-,139616,1679,163219
7325,14/10/20,8:00 AM,Sikkim,-,-,3014,59,3417
7326,14/10/20,8:00 AM,Tamil Nadu,-,-,612320,10371,665930
7327,14/10/20,8:00 AM,Telengana,-,-,191269,1241,216238
7328,14/10/20,8:00 AM,Tripura,-,-,25041,318,28859
7329,14/10/20,8:00 AM,Uttarakhand,-,-,48283,782,55641
7330,14/10/20,8:00 AM,Uttar Pradesh,-,-,397570,6466,442118
7331,14/10/20,8:00 AM,West Bengal,-,-,265288,5744,302020
7332,15/10/20,8:00 AM,Andaman and Nicobar Islands,-,-,3796,55,4046
7333,15/10/20,8:00 AM,Andhra Pradesh,-,-,719477,6319,767465
7334,15/10/20,8:00 AM,Arunachal Pradesh,-,-,9694,29,12768
7335,15/10/20,8:00 AM,Assam,-,-,168072,834,198213
7336,15/10/20,8:00 AM,Bihar,-,-,188380,967,200103
7337,15/10/20,8:00 AM,Chandigarh,-,-,12119,199,13403
7338,15/10/20,8:00 AM,Chhattisgarh,-,-,121548,1339,150696
7339,15/10/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3090,2,3171
7340,15/10/20,8:00 AM,Delhi,-,-,289747,5898,317548
7341,15/10/20,8:00 AM,Goa,-,-,34731,519,39438
7342,15/10/20,8:00 AM,Gujarat,-,-,136404,3595,154936
7343,15/10/20,8:00 AM,Haryana,-,-,133706,1614,145507
7344,15/10/20,8:00 AM,Himachal Pradesh,-,-,15233,255,18008
7345,15/10/20,8:00 AM,Jammu and Kashmir,-,-,74318,1352,85409
7346,15/10/20,8:00 AM,Jharkhand,-,-,86367,811,94369
7347,15/10/20,8:00 AM,Karnataka,-,-,611167,10198,735371
7348,15/10/20,8:00 AM,Kerala,-,-,215149,1066,310140
7349,15/10/20,8:00 AM,Ladakh,-,-,4261,64,5304
7350,15/10/20,8:00 AM,Madhya Pradesh,-,-,138158,2686,155276
7351,15/10/20,8:00 AM,Maharashtra,-,-,1316769,40859,1554389
7352,15/10/20,8:00 AM,Manipur,-,-,10915,103,14094
7353,15/10/20,8:00 AM,Meghalaya,-,-,5582,70,7991
7354,15/10/20,8:00 AM,Mizoram,-,-,2108,0,2220
7355,15/10/20,8:00 AM,Nagaland,-,-,5916,22,7416
