Brand ,Model,Submodel,Tyre Brand,Serial No.,Type,Load Index,Size,Selling Price,Original Price,Rating
Maruti,Dzire,ZXi+ AMT,GoodYear,Assurance Triplemax,Tubeless,88,185/65 R 15,"4,724","4,724",5
Maruti,Dzire,ZXi+ MT,GoodYear,Assurance Triplemax,Tubeless,88,185/65 R 15,"4,724","4,724",5
Maruti,Dzire,ZDi+ MT,GoodYear,Duraplus,Tubeless,88,185/65 R 15,"4,853","4,853",4
Maruti,Dzire,ZDi + AMT,GoodYear,Duraplus,Tubeless,88,185/65 R 15,"4,853","4,853",4
Maruti,Dzire,ZDi+ MT,GoodYear,Duraplus,Tubeless,88,185/65 R 15,"4,853","4,853",4
Maruti,Dzire,ZXi AMT,GoodYear,Duraplus,Tubeless,88,185/65 R 15,"4,853","4,853",4
Maruti,Dzire,ZXi MT,GoodYear,Duraplus,Tubeless,88,185/65 R 15,"4,853","4,853",4
Maruti,Dzire,ZXi+ AMT,GoodYear,Duraplus,Tubeless,88,185/65 R 15,"4,853","4,853",4
Maruti,Dzire,ZXi+ MT,GoodYear,Duraplus,Tubeless,88,185/65 R 15,"4,853","4,853",4
Maruti,Dzire,ZDi + AMT,JKTyre,Taximaxx,Tubeless,88,185/65 R 15,"4,638","4,638",
Maruti,Dzire,ZDi+ MT,JKTyre,Taximaxx,Tubeless,88,185/65 R 15,"4,638","4,638",
Maruti,Dzire,ZDi + AMT,JKTyre,Taximaxx,Tubeless,88,185/65 R 15,"4,638","4,638",
Maruti,Dzire,ZDi+ MT,JKTyre,Taximaxx,Tubeless,88,185/65 R 15,"4,638","4,638",
Maruti,Dzire,ZXi AMT,JKTyre,Taximaxx,Tubeless,88,185/65 R 15,"4,638","4,638",
Maruti,Dzire,ZXi MT,JKTyre,Taximaxx,Tubeless,88,185/65 R 15,"4,638","4,638",
Maruti,Dzire,ZXi+ AMT,JKTyre,Taximaxx,Tubeless,88,185/65 R 15,"4,638","4,638",
Maruti,Dzire,ZXi+ MT,JKTyre,Taximaxx,Tubeless,88,185/65 R 15,"4,638","4,638",
Maruti,Dzire,VDi AMT,JKTyre,Tornado,Tubeless,85,165/80 R 14,"3,227","3,227",
Maruti,Dzire,VDi AMT,JKTyre,Taximaxx,Tubeless,85,165/80 R 14,"3,385","3,385",
Maruti,Dzire,VDi AMT,JKTyre,Elanzo Touring,Tubeless,85,165/80 R 14,"3,385","3,385",
Maruti,Dzire,VDi AMT,JKTyre,UX Royale,Tubeless,85,165/80 R 14,"3,420","3,420",
Maruti,Dzire,VDi AMT,MRF,ZTX,Tubeless,85,165/80 R 14,"3,995","3,995",5
Maruti,Dzire,VDi AMT,MRF,ZV2K,Tubeless,85,165/80 R 14,"4,014","4,014",4
Maruti,Dzire,VDi AMT,MRF,ZLX,Tubeless,85,165/80 R 14,"4,038","4,038",4
Maruti,Dzire,ZDi + AMT,MRF,ZVTV,Tubeless,88,185/65 R 15,"4,599","4,813",3.9
Maruti,Dzire,ZDi+ MT,MRF,ZVTV,Tubeless,88,185/65 R 15,"4,599","4,813",3.9
Maruti,Dzire,ZDi + AMT,MRF,ZVTV,Tubeless,88,185/65 R 15,"4,599","4,813",3.9
Maruti,Dzire,ZDi+ MT,MRF,ZVTV,Tubeless,88,185/65 R 15,"4,599","4,813",3.9
Maruti,Dzire,ZXi AMT,MRF,ZVTV,Tubeless,88,185/65 R 15,"4,599","4,813",3.9
Maruti,Dzire,ZXi MT,MRF,ZVTV,Tubeless,88,185/65 R 15,"4,599","4,813",3.9
Maruti,Dzire,ZXi+ AMT,MRF,ZVTV,Tubeless,88,185/65 R 15,"4,599","4,813",3.9
Maruti,Dzire,ZXi+ MT,MRF,ZVTV,Tubeless,88,185/65 R 15,"4,599","4,813",3.9
Maruti,Dzire,ZDi + AMT,UltraMile,UM 551,Tubeless,88,185/65 R 15,"4,736","4,736",
Maruti,Dzire,ZDi+ MT,UltraMile,UM 551,Tubeless,88,185/65 R 15,"4,736","4,736",
Maruti,Dzire,ZDi + AMT,UltraMile,UM 551,Tubeless,88,185/65 R 15,"4,736","4,736",
Maruti,Dzire,ZDi+ MT,UltraMile,UM 551,Tubeless,88,185/65 R 15,"4,736","4,736",
Maruti,Dzire,ZXi AMT,UltraMile,UM 551,Tubeless,88,185/65 R 15,"4,736","4,736",
Maruti,Dzire,ZXi MT,UltraMile,UM 551,Tubeless,88,185/65 R 15,"4,736","4,736",
Maruti,Dzire,ZXi+ AMT,UltraMile,UM 551,Tubeless,88,185/65 R 15,"4,736","4,736",
Maruti,Dzire,ZXi+ MT,UltraMile,UM 551,Tubeless,88,185/65 R 15,"4,736","4,736",
Maruti,Dzire,VDi AMT,UltraMile,UM 551,Tubeless,85,165/80 R 14,"4,045","4,045",3
Maruti,Dzire,VDi AMT,Yokohama,Earth-1 E400,Tubeless,85,165/80 R 14,"3,904","3,904",3
Maruti,Dzire,ZDi + AMT,Yokohama,BluEarth AE50,Tubeless,88,185/65 R 15,"5,374","5,374",4.2
Maruti,Dzire,ZDi + AMT,Yokohama,Earth-1 E400,Tubeless,88,185/65 R 15,"5,413","5,413",5
Maruti,Dzire,ZDi + AMT,Yokohama,BluEarth-GT AE51,Tubeless,88,185/65 R 15,"5,594","5,594",
Maruti,Dzire,ZDi+ MT,Yokohama,BluEarth AE50,Tubeless,88,185/65 R 15,"5,374","5,374",4.2
Maruti,Dzire,ZDi + AMT,Yokohama,BluEarth AE50,Tubeless,88,185/65 R 15,"5,374","5,374",4.2
Maruti,Dzire,ZDi+ MT,Yokohama,BluEarth AE50,Tubeless,88,185/65 R 15,"5,374","5,374",4.2
Maruti,Dzire,ZXi AMT,Yokohama,BluEarth AE50,Tubeless,88,185/65 R 15,"5,374","5,374",4.2
Maruti,Dzire,ZXi MT,Yokohama,BluEarth AE50,Tubeless,88,185/65 R 15,"5,374","5,374",4.2
Maruti,Dzire,ZXi+ AMT,Yokohama,BluEarth AE50,Tubeless,88,185/65 R 15,"5,374","5,374",4.2
Maruti,Dzire,ZXi+ MT,Yokohama,BluEarth AE50,Tubeless,88,185/65 R 15,"5,374","5,374",4.2
Maruti,Dzire,ZDi+ MT,Yokohama,Earth-1 E400,Tubeless,88,185/65 R 15,"5,413","5,413",5
Maruti,Dzire,ZDi + AMT,Yokohama,Earth-1 E400,Tubeless,88,185/65 R 15,"5,413","5,413",5
Maruti,Dzire,ZDi+ MT,Yokohama,Earth-1 E400,Tubeless,88,185/65 R 15,"5,413","5,413",5
Maruti,Dzire,ZXi AMT,Yokohama,Earth-1 E400,Tubeless,88,185/65 R 15,"5,413","5,413",5
Maruti,Dzire,ZXi MT,Yokohama,Earth-1 E400,Tubeless,88,185/65 R 15,"5,413","5,413",5
Maruti,Dzire,ZXi+ AMT,Yokohama,Earth-1 E400,Tubeless,88,185/65 R 15,"5,413","5,413",5
Maruti,Dzire,ZXi+ MT,Yokohama,Earth-1 E400,Tubeless,88,185/65 R 15,"5,413","5,413",5
Maruti,Dzire,ZDi+ MT,Yokohama,BluEarth-GT AE51,Tubeless,88,185/65 R 15,"5,594","5,594",
Maruti,Dzire,ZDi + AMT,Yokohama,BluEarth-GT AE51,Tubeless,88,185/65 R 15,"5,594","5,594",
Maruti,Dzire,ZDi+ MT,Yokohama,BluEarth-GT AE51,Tubeless,88,185/65 R 15,"5,594","5,594",
Maruti,Dzire,ZXi AMT,Yokohama,BluEarth-GT AE51,Tubeless,88,185/65 R 15,"5,594","5,594",
Maruti,Dzire,ZXi MT,Yokohama,BluEarth-GT AE51,Tubeless,88,185/65 R 15,"5,594","5,594",
Maruti,Dzire,ZXi+ AMT,Yokohama,BluEarth-GT AE51,Tubeless,88,185/65 R 15,"5,594","5,594",
Maruti,Dzire,ZXi+ MT,Yokohama,BluEarth-GT AE51,Tubeless,88,185/65 R 15,"5,594","5,594",
Maruti,Dzire,ZDi + AMT,Pirelli,Cinturato P6,Tubeless,88,185/65 R 15,"5,875","5,875",
Maruti,Dzire,ZDi+ MT,Pirelli,Cinturato P6,Tubeless,88,185/65 R 15,"5,875","5,875",
Maruti,Dzire,ZDi + AMT,Pirelli,Cinturato P6,Tubeless,88,185/65 R 15,"5,875","5,875",
Maruti,Dzire,ZDi+ MT,Pirelli,Cinturato P6,Tubeless,88,185/65 R 15,"5,875","5,875",
Maruti,Dzire,ZXi AMT,Pirelli,Cinturato P6,Tubeless,88,185/65 R 15,"5,875","5,875",
Maruti,Dzire,ZXi MT,Pirelli,Cinturato P6,Tubeless,88,185/65 R 15,"5,875","5,875",
Maruti,Dzire,ZXi+ AMT,Pirelli,Cinturato P6,Tubeless,88,185/65 R 15,"5,875","5,875",
Maruti,Dzire,ZXi+ MT,Pirelli,Cinturato P6,Tubeless,88,185/65 R 15,"5,875","5,875",
Maruti,Dzire,ZDi + AMT,Michelin,Energy XM2,Tubeless,88,185/65 R 15,"6,671","6,671",4
Maruti,Dzire,ZDi+ MT,Michelin,Energy XM2,Tubeless,88,185/65 R 15,"6,671","6,671",4
Maruti,Dzire,ZDi + AMT,Michelin,Energy XM2,Tubeless,88,185/65 R 15,"6,671","6,671",4
Maruti,Dzire,ZDi+ MT,Michelin,Energy XM2,Tubeless,88,185/65 R 15,"6,671","6,671",4
Maruti,Dzire,ZXi AMT,Michelin,Energy XM2,Tubeless,88,185/65 R 15,"6,671","6,671",4
Maruti,Dzire,ZXi MT,Michelin,Energy XM2,Tubeless,88,185/65 R 15,"6,671","6,671",4
Maruti,Dzire,ZXi+ AMT,Michelin,Energy XM2,Tubeless,88,185/65 R 15,"6,671","6,671",4
Maruti,Dzire,ZXi+ MT,Michelin,Energy XM2,Tubeless,88,185/65 R 15,"6,671","6,671",4
Maruti,Dzire,ZDi + AMT,Kumho,Ecowing KH27,Tubeless,88,185/65 R 15,"4,750","4,750",
Maruti,Dzire,ZDi+ MT,Kumho,Ecowing KH27,Tubeless,88,185/65 R 15,"4,750","4,750",
Maruti,Dzire,ZDi + AMT,Kumho,Ecowing KH27,Tubeless,88,185/65 R 15,"4,750","4,750",
Maruti,Dzire,ZDi+ MT,Kumho,Ecowing KH27,Tubeless,88,185/65 R 15,"4,750","4,750",
Maruti,Dzire,ZXi AMT,Kumho,Ecowing KH27,Tubeless,88,185/65 R 15,"4,750","4,750",
Maruti,Dzire,ZXi MT,Kumho,Ecowing KH27,Tubeless,88,185/65 R 15,"4,750","4,750",
Maruti,Dzire,ZXi+ AMT,Kumho,Ecowing KH27,Tubeless,88,185/65 R 15,"4,750","4,750",
Maruti,Dzire,ZXi+ MT,Kumho,Ecowing KH27,Tubeless,88,185/65 R 15,"4,750","4,750",
Maruti,Fronx,Diesel,Apollo,Ainac 4G,Tubeless,87,195/55 R 16,"6,824","6,824",1.9
Maruti,Fronx,Diesel,Apollo,Ainac 4G,Tubeless,87,195/55 R 16,"7,315","7,315",4
Maruti,Fronx,Petrol,Apollo,Ainac 4G,Tubeless,87,195/55 R 16,"6,824","6,824",1.9
Maruti,Fronx,Petrol,Apollo,Ainac 4G,Tubeless,87,195/55 R 16,"7,315","7,315",4
Maruti,Fronx,Petrol,BridgeStone,B-Series B250,Tubeless,87,195/55 R 16,"8,000","8,000",2.8
Maruti,Fronx,Petrol,BridgeStone,Ecopia EP150,Tubeless,87,195/55 R 16,"8,250","8,250",4.8
Maruti,Fronx,Petrol,BridgeStone,B-Series B290,Tubeless,87,195/55 R 16,"8,350","8,350",
Maruti,Fronx,Diesel,BridgeStone,B-Series B250,Tubeless,87,195/55 R 16,"8,000","8,000",2.8
Maruti,Fronx,Diesel,BridgeStone,Ecopia EP150,Tubeless,87,195/55 R 16,"8,250","8,250",4.8
Maruti,Fronx,Diesel,BridgeStone,B-Series B290,Tubeless,87,195/55 R 16,"8,350","8,350",
Maruti,Fronx,Diesel,CEAT,SecuraDrive,Tubeless,87,195/55 R 16,"5,853","5,853",5
Maruti,Fronx,Petrol,CEAT,SecuraDrive,Tubeless,87,195/55 R 16,"5,853","5,853",5
Maruti,Fronx,Petrol,Continental,ContiMax Contact MC5,Tubeless,87,195/55 R 16,"7,921","7,921",
Maruti,Fronx,Petrol,Continental,UltraContact UC6,Tubeless,87,195/55 R 16,"8,373","9,262",
Maruti,Fronx,Diesel,Continental,ContiMax Contact MC5,Tubeless,87,195/55 R 16,"7,921","7,921",
Maruti,Fronx,Diesel,Continental,UltraContact UC6,Tubeless,87,195/55 R 16,"8,373","9,262",
Maruti,Fronx,Petrol,Falken,Sincera835,Tubeless,87,195/55 R 16,"6,887","6,887",
Maruti,Fronx,Petrol,Falken,Ziex ZE914 EcoRun,Tubeless,87,195/55 R 16,"7,181","7,181",
Maruti,Fronx,Diesel,Falken,Sincera835,Tubeless,87,195/55 R 16,"6,887","6,887",
Maruti,Fronx,Diesel,Falken,Ziex ZE914 EcoRun,Tubeless,87,195/55 R 16,"7,181","7,181",
Maruti,Fronx,Diesel,GoodYear,Assurance Triplemax,Tubeless,87,195/55 R 16,"7,220","7,220",4.7
Maruti,Fronx,Petrol,GoodYear,Assurance Triplemax,Tubeless,87,195/55 R 16,"7,220","7,220",4.7
Maruti,Fronx,Petrol,JKTyre,UX Royale,Tubeless,87,195/55 R 16,"6,763","6,763",
Maruti,Fronx,Diesel,JKTyre,UX Royale,Tubeless,87,195/55 R 16,"6,763","6,763",
Maruti,Fronx,Petrol,Michelin,Primacy 4ST,Tubeless,91,195/55 R 16,"9,292","9,292",3.8
Maruti,Fronx,Diesel,Michelin,Primacy 4ST,Tubeless,91,195/55 R 16,"9,292","9,292",3.8
Maruti,Fronx,Petrol,Pirelli,Cinturato P1 Verde,Tubeless,87,195/55 R 16,"9,088","9,088",5
Maruti,Fronx,Diesel,Pirelli,Cinturato P1 Verde,Tubeless,87,195/55 R 16,"9,088","9,088",5
Maruti,Ciaz,Petrol,Yokohama,Earth-1 E400,Tubeless,87,195/55 R 16,"7,566","7,566",4.7
Maruti,Fronx,Petrol,Yokohama,BluEarth-GT AE51,Tubeless,87,195/55 R 16,"7,837","7,837",
Maruti,Fronx,Petrol,Yokohama,S.Drive AS01,Tubeless,85,195/55 R 16,"7,866","7,866",4
Maruti,Fronx,Petrol,Yokohama,BluEarth AE50,Tubeless,87,195/55 R 16,"8,194","8,194",4
Maruti,Fronx,Diesel,Yokohama,Earth-1 E400,Tubeless,87,195/55 R 16,"7,566","7,566",4.7
Maruti,Fronx,Diesel,Yokohama,BluEarth-GT AE51,Tubeless,87,195/55 R 16,"7,837","7,837",
Maruti,Fronx,Diesel,Yokohama,S.Drive AS01,Tubeless,85,195/55 R 16,"7,866","7,866",4
Maruti,Fronx,Diesel,Yokohama,BluEarth AE50,Tubeless,87,195/55 R 16,"8,194","8,194",4
Maruti,Grand Vitara 2003-2007 XI,7 At,Yokohama,Geolandar G92C,Tubeless,101,225/70 R 16,"10,471","10,471",
Maruti,Grand Vitara 2003-2007 XI,7 Mt,Yokohama,Geolandar G92C,Tubeless,102,225/70 R 17,"10,472","10,472",
Maruti,New Swift (2018),VDi AGS,Apollo,Amazer 4G Life,Tubeless,85,165/80 R 14,"3,490","4,319",4.5
Maruti,New Swift (2018),Vxi AGS,Apollo,Amazer 4G Life,Tubeless,85,165/80 R 14,"3,490","4,319",4.5
Maruti,New Swift (2018),Diesel ZDi +,Apollo,Ainac 4GS,Tubeless,88,185/65 R 15,"5,359","5,359",5
Maruti,New Swift (2018),Diesel ZDi +,Apollo,Amazer 4G Life,Tubeless,88,185/65 R 15,"5,429","5,429",4
Maruti,New Swift (2018),ZDi + AGS,Apollo,Ainac 4GS,Tubeless,88,185/65 R 15,"5,359","5,359",5
Maruti,New Swift (2018),ZDi AGS,Apollo,Ainac 4GS,Tubeless,88,185/65 R 15,"5,359","5,359",5
Maruti,New Swift (2018),Zxi + AGS,Apollo,Ainac 4GS,Tubeless,88,185/65 R 15,"5,359","5,359",5
Maruti,New Swift (2018),ZXi AGS,Apollo,Ainac 4GS,Tubeless,88,185/65 R 15,"5,359","5,359",5
Maruti,New Swift (2018),ZXI+,Apollo,Ainac 4GS,Tubeless,88,185/65 R 15,"5,359","5,359",5
Maruti,New Swift (2018),ZDi + AGS,Apollo,Amazer 4G Life,Tubeless,88,185/65 R 15,"5,429","5,429",4
Maruti,New Swift (2018),ZDi AGS,Apollo,Amazer 4G Life,Tubeless,88,185/65 R 15,"5,429","5,429",4
Maruti,New Swift (2018),Zxi + AGS,Apollo,Amazer 4G Life,Tubeless,88,185/65 R 15,"5,429","5,429",4
Maruti,New Swift (2018),ZXi AGS,Apollo,Amazer 4G Life,Tubeless,88,185/65 R 15,"5,429","5,429",4
Maruti,New Swift (2018),ZXI+,Apollo,Amazer 4G Life,Tubeless,88,185/65 R 15,"5,429","5,429",4
Maruti,New Swift (2018),Diesel ZDi +,BridgeStone,B-Series B290,Tubeless,88,185/65 R 15,"6,050","6,050",4
Maruti,New Swift (2018),Diesel ZDi +,BridgeStone,Turanza T005,Tubeless,88,185/65 R 15,"6,111","6,111",3
Maruti,New Swift (2018),Diesel ZDi +,BridgeStone,B-series B250,Tubeless,88,185/65 R 15,"6,150","6,150",
Maruti,New Swift (2018),Diesel ZDi +,BridgeStone,Ecopia EP150,Tubeless,88,185/65 R 15,"6,450","6,450",4.5
Maruti,New Swift (2018),ZDi + AGS,BridgeStone,B-Series B290,Tubeless,88,185/65 R 15,"6,050","6,050",4
Maruti,New Swift (2018),ZDi AGS,BridgeStone,B-Series B290,Tubeless,88,185/65 R 15,"6,050","6,050",4
Maruti,New Swift (2018),Zxi + AGS,BridgeStone,B-Series B290,Tubeless,88,185/65 R 15,"6,050","6,050",4
Maruti,New Swift (2018),ZXi AGS,BridgeStone,B-Series B290,Tubeless,88,185/65 R 15,"6,050","6,050",4
Maruti,New Swift (2018),ZXI+,BridgeStone,B-Series B290,Tubeless,88,185/65 R 15,"6,050","6,050",4
Maruti,New Swift (2018),ZDi + AGS,BridgeStone,Turanza T005,Tubeless,88,185/65 R 15,"6,111","6,111",3
Maruti,New Swift (2018),ZDi AGS,BridgeStone,Turanza T005,Tubeless,88,185/65 R 15,"6,111","6,111",3
Maruti,New Swift (2018),Zxi + AGS,BridgeStone,Turanza T005,Tubeless,88,185/65 R 15,"6,111","6,111",3
Maruti,New Swift (2018),ZXi AGS,BridgeStone,Turanza T005,Tubeless,88,185/65 R 15,"6,111","6,111",3
Maruti,New Swift (2018),ZXI+,BridgeStone,Turanza T005,Tubeless,88,185/65 R 15,"6,111","6,111",3
Maruti,New Swift (2018),ZDi + AGS,BridgeStone,B-series B250,Tubeless,88,185/65 R 15,"6,150","6,150",
Maruti,New Swift (2018),ZDi AGS,BridgeStone,B-series B250,Tubeless,88,185/65 R 15,"6,150","6,150",
Maruti,New Swift (2018),Zxi + AGS,BridgeStone,B-series B250,Tubeless,88,185/65 R 15,"6,150","6,150",
Maruti,New Swift (2018),ZXi AGS,BridgeStone,B-series B250,Tubeless,88,185/65 R 15,"6,150","6,150",
Maruti,New Swift (2018),ZXI+,BridgeStone,B-series B250,Tubeless,88,185/65 R 15,"6,150","6,150",
Maruti,New Swift (2018),ZDi + AGS,BridgeStone,Ecopia EP150,Tubeless,88,185/65 R 15,"6,450","6,450",4.5
Maruti,New Swift (2018),ZDi AGS,BridgeStone,Ecopia EP150,Tubeless,88,185/65 R 15,"6,450","6,450",4.5
Maruti,New Swift (2018),Zxi + AGS,BridgeStone,Ecopia EP150,Tubeless,88,185/65 R 15,"6,450","6,450",4.5
Maruti,New Swift (2018),ZXi AGS,BridgeStone,Ecopia EP150,Tubeless,88,185/65 R 15,"6,450","6,450",4.5
Maruti,New Swift (2018),ZXI+,BridgeStone,Ecopia EP150,Tubeless,88,185/65 R 15,"6,450","6,450",4.5
Maruti,New Swift (2018),VDi AGS,BridgeStone,Ecopia EP150,Tubeless,85,165/80 R 14,"4,150","4,150",5
Maruti,New Swift (2018),VDi AGS,BridgeStone,B-Series B290,Tubeless,85,165/80 R 14,"4,250","4,250",3.7
Maruti,New Swift (2018),VDi AGS,BridgeStone,Turanza T005,Tubeless,85,165/80 R 14,"4,272","4,272",3.8
Maruti,New Swift (2018),VDi AGS,BridgeStone,S-Series S248,Tubeless,85,165/80 R 14,"4,300","4,300",5
Maruti,New Swift (2018),Vxi AGS,BridgeStone,Ecopia EP150,Tubeless,85,165/80 R 14,"4,150","4,150",5
Maruti,New Swift (2018),Vxi AGS,BridgeStone,B-Series B290,Tubeless,85,165/80 R 14,"4,250","4,250",3.7
Maruti,New Swift (2018),Vxi AGS,BridgeStone,Turanza T005,Tubeless,85,165/80 R 14,"4,272","4,272",3.8
Maruti,New Swift (2018),Vxi AGS,BridgeStone,S-Series S248,Tubeless,85,165/80 R 14,"4,300","4,300",5
Maruti,New Swift (2018),Vxi AGS,CEAT,Milage X3,Tubeless,85,165/80 R 14,"3,406","3,406",4
Maruti,New Swift (2018),Vxi AGS,CEAT,FuelSmart,Tubeless,85,165/80 R 14,"3,617","3,617",4.6
Maruti,New Swift (2018),Vxi AGS,CEAT,Milage X3,Tube,85,165/80 R 14,"3,637","3,637",5
Maruti,New Swift (2018),VDi AGS,CEAT,Milage X3,Tubeless,85,165/80 R 14,"3,406","3,406",4
Maruti,New Swift (2018),VDi AGS,CEAT,FuelSmart,Tubeless,85,165/80 R 14,"3,617","3,617",4.6
Maruti,New Swift (2018),VDi AGS,CEAT,Milage X3,Tube,85,165/80 R 14,"3,637","3,637",5
Maruti,New Swift (2018),Diesel ZDi +,CEAT,SecuraDrive,Tubeless,88,185/65 R 15,"4,377","4,377",5
Maruti,New Swift (2018),Diesel ZDi +,CEAT,Milage X3,Tubeless,88,185/65 R 15,"4,894","4,894",
Maruti,New Swift (2018),Diesel ZDi +,CEAT,FuelSmart,Tubeless,88,185/65 R 15,"5,202","5,202",5
Maruti,New Swift (2018),ZDi + AGS,CEAT,SecuraDrive,Tubeless,88,185/65 R 15,"4,377","4,377",5
Maruti,New Swift (2018),ZDi AGS,CEAT,SecuraDrive,Tubeless,88,185/65 R 15,"4,377","4,377",5
Maruti,New Swift (2018),Zxi + AGS,CEAT,SecuraDrive,Tubeless,88,185/65 R 15,"4,377","4,377",5
Maruti,New Swift (2018),ZXi AGS,CEAT,SecuraDrive,Tubeless,88,185/65 R 15,"4,377","4,377",5
Maruti,New Swift (2018),ZXI+,CEAT,SecuraDrive,Tubeless,88,185/65 R 15,"4,377","4,377",5
Maruti,New Swift (2018),ZDi + AGS,CEAT,Milage X3,Tubeless,88,185/65 R 15,"4,894","4,894",
Maruti,New Swift (2018),ZDi AGS,CEAT,Milage X3,Tubeless,88,185/65 R 15,"4,894","4,894",
Maruti,New Swift (2018),Zxi + AGS,CEAT,Milage X3,Tubeless,88,185/65 R 15,"4,894","4,894",
Maruti,New Swift (2018),ZXi AGS,CEAT,Milage X3,Tubeless,88,185/65 R 15,"4,894","4,894",
Maruti,New Swift (2018),ZXI+,CEAT,Milage X3,Tubeless,88,185/65 R 15,"4,894","4,894",
Maruti,New Swift (2018),ZDi + AGS,CEAT,FuelSmart,Tubeless,88,185/65 R 15,"5,202","5,202",5
Maruti,New Swift (2018),ZDi AGS,CEAT,FuelSmart,Tubeless,88,185/65 R 15,"5,202","5,202",5
Maruti,New Swift (2018),Zxi + AGS,CEAT,FuelSmart,Tubeless,88,185/65 R 15,"5,202","5,202",5
Maruti,New Swift (2018),ZXi AGS,CEAT,FuelSmart,Tubeless,88,185/65 R 15,"5,202","5,202",5
Maruti,New Swift (2018),ZXI+,CEAT,FuelSmart,Tubeless,88,185/65 R 15,"5,202","5,202",5
Maruti,New Swift (2018),Diesel ZDi +,Continental,Comfort Contact CC6,Tubeless,88,185/65 R 15,"5,699","5,699",
Maruti,New Swift (2018),Diesel ZDi +,Continental,Ultra Contact UC6,Tubeless,88,185/65 R 15,"6,068","6,644",
Maruti,New Swift (2018),ZDi + AGS,Continental,Comfort Contact CC6,Tubeless,88,185/65 R 15,"5,699","5,699",
Maruti,New Swift (2018),ZDi AGS,Continental,Comfort Contact CC6,Tubeless,88,185/65 R 15,"5,699","5,699",
Maruti,New Swift (2018),Zxi + AGS,Continental,Comfort Contact CC6,Tubeless,88,185/65 R 15,"5,699","5,699",
Maruti,New Swift (2018),ZXi AGS,Continental,Comfort Contact CC6,Tubeless,88,185/65 R 15,"5,699","5,699",
Maruti,New Swift (2018),ZXI+,Continental,Comfort Contact CC6,Tubeless,88,185/65 R 15,"5,699","5,699",
Maruti,New Swift (2018),ZDi + AGS,Continental,Ultra Contact UC6,Tubeless,88,185/65 R 15,"6,068","6,644",
Maruti,New Swift (2018),ZDi AGS,Continental,Ultra Contact UC6,Tubeless,88,185/65 R 15,"6,068","6,644",
Maruti,New Swift (2018),Zxi + AGS,Continental,Ultra Contact UC6,Tubeless,88,185/65 R 15,"6,068","6,644",
Maruti,New Swift (2018),ZXi AGS,Continental,Ultra Contact UC6,Tubeless,88,185/65 R 15,"6,068","6,644",
Maruti,New Swift (2018),ZXI+,Continental,Ultra Contact UC6,Tubeless,88,185/65 R 15,"6,068","6,644",
Maruti,New Swift (2018),VDi AGS,Continental,Comfort Contact CC5,Tubeless,85,165/80 R 14,"4,086","4,086",3.9
Maruti,New Swift (2018),VDi AGS,Continental,Comfort Contact CC6,Tubeless,85,165/80 R 14,"4,244","4,244",
Maruti,New Swift (2018),Vxi AGS,Continental,Comfort Contact CC5,Tubeless,85,165/80 R 14,"4,086","4,086",3.9
Maruti,New Swift (2018),Vxi AGS,Continental,Comfort Contact CC6,Tubeless,85,165/80 R 14,"4,244","4,244",
Maruti,New Swift (2018),VDi AGS,Falken,Sincera845,Tubeless,85,165/80 R 14,"4,184","4,184",
Maruti,New Swift (2018),Vxi AGS,Falken,Sincera845,Tubeless,85,165/80 R 14,"4,184","4,184",
Maruti,New Swift (2018),Diesel ZDi +,Falken,Sincera845,Tubeless,88,185/65 R 15,"5,526","5,526",
Maruti,New Swift (2018),Diesel ZDi +,Falken,EcoRun ZE914,Tubeless,88,185/65 R 15,"5,609","5,609",
Maruti,New Swift (2018),ZDi + AGS,Falken,Sincera845,Tubeless,88,185/65 R 15,"5,526","5,526",
Maruti,New Swift (2018),ZDi AGS,Falken,Sincera845,Tubeless,88,185/65 R 15,"5,526","5,526",
Maruti,New Swift (2018),Zxi + AGS,Falken,Sincera845,Tubeless,88,185/65 R 15,"5,526","5,526",
Maruti,New Swift (2018),ZXi AGS,Falken,Sincera845,Tubeless,88,185/65 R 15,"5,526","5,526",
Maruti,New Swift (2018),ZXI+,Falken,Sincera845,Tubeless,88,185/65 R 15,"5,526","5,526",
Maruti,New Swift (2018),ZDi + AGS,Falken,EcoRun ZE914,Tubeless,88,185/65 R 15,"5,609","5,609",
Maruti,New Swift (2018),ZDi AGS,Falken,EcoRun ZE914,Tubeless,88,185/65 R 15,"5,609","5,609",
Maruti,New Swift (2018),Zxi + AGS,Falken,EcoRun ZE914,Tubeless,88,185/65 R 15,"5,609","5,609",
Maruti,New Swift (2018),ZXi AGS,Falken,EcoRun ZE914,Tubeless,88,185/65 R 15,"5,609","5,609",
Maruti,New Swift (2018),ZXI+,Falken,EcoRun ZE914,Tubeless,88,185/65 R 15,"5,609","5,609",
Maruti,New Swift (2018),Diesel ZDi +,Firestone,FR500,Tubeless,88,185/65 R 15,"4,608","4,608",
Maruti,New Swift (2018),ZDi + AGS,Firestone,FR500,Tubeless,88,185/65 R 15,"4,608","4,608",
Maruti,New Swift (2018),ZDi AGS,Firestone,FR500,Tubeless,88,185/65 R 15,"4,608","4,608",
Maruti,New Swift (2018),Zxi + AGS,Firestone,FR500,Tubeless,88,185/65 R 15,"4,608","4,608",
Maruti,New Swift (2018),ZXi AGS,Firestone,FR500,Tubeless,88,185/65 R 15,"4,608","4,608",
