,id,title,release_date,overview,popularity,vote_average,vote_count,video
9273,11470,Jason X,2001-07-24,"In the year 2455, Old Earth is now a contaminated planet abandoned for centuries -- a brown world of violent storms, toxic landmasses and poisonous seas. Yet humans have returned to the deadly place that they once fled, not to live, but to research the ancient, rusting artifacts of the long-gone civilizations. But it's not the harmful environment that could prove fatal to the intrepid, young explorers who have just landed on Old Earth. For them, it's Friday the 13th, and Jason lives!",35.526,4.8,953,False
9274,240483,Robot Overlords,2015-01-29,"Earth has been conquered by robots from another galaxy and the human survivors must stay in their homes, or risk incineration.",26.457,4.8,201,False
9275,10213,From Dusk Till Dawn 3: The Hangman's Daughter,1999-10-30,"Narrowly escaping death, outlaw Johnny Madrid is on the run from the hangman, with the hangman's sensuous daughter Esmeralda by his side. Along with Madrid's gang, Johnny and Esmeralda embark on an adventure filled with colorful and unsavory characters who lead them straight into the fight of their lives!",10.961,4.8,229,False
9276,76487,The Devil Inside,2012-01-06,"In Italy, a woman becomes involved in a series of unauthorized exorcisms during her mission to discover what happened to her mother, who allegedly murdered three people during her own exorcism.",17.875,4.8,630,False
9277,551808,Black Christmas,2019-12-11,"During Christmas break, the women at Hawthorne College start being preyed upon by an unknown stalker. Riley, a girl dealing with her own trauma, decides to take matters into her own hands before her and her friends are murdered too.",14.527,4.8,371,False
9278,241251,The Boy Next Door,2015-01-23,"A recently cheated on married woman falls for a younger man who has moved in next door, but their torrid affair soon takes a dangerous turn.",16.244,4.8,1781,False
9279,438689,Siberia,2018-07-13,"Lucas, a diamond trader who travels to Saint Petersburg to arrange a sale, discovers that his Russian business partner has left his hotel and gone to a small Siberian village, so Lucas also heads there to try find him.",29.597,4.8,402,False
9280,8010,Highlander II: The Quickening,1991-01-13,"In the year 2024, the ozone layer is believed to have been destroyed. It is up to MacLeod and Rameriz to set things right. Opposition comes from both the planet Ziest (MacLeod and Ramirez's homeworld) and a corporation profiting from the supposed lack of ozone. Also, flashbacks show the story behind MacLeod and Ramirez's exile from Ziest.",8.327,4.8,618,False
9281,412547,Killing Gunther,2017-09-22,"A group of eccentric assassins are fed up with Gunther, the world's greatest hitman, and decide to kill him – but their plan turns into a series of bungled encounters as Gunther seems to always be one step ahead.",10.379,4.8,262,False
9282,56288,Spy Kids: All the Time in the World,2011-08-18,"Eight years after the third film, the OSS has become the world's top spy agency, while the Spy Kids department has since become defunct. A retired spy Marissa is thrown back into the action along with her stepchildren when a maniacal Timekeeper attempts to take over the world. In order to save the world, Rebecca and Cecil must team up with their hated stepmother. Carmen and Juni have since also grown up and will provide gadgets to them.",29.701,4.8,763,False
9283,9306,The Island of Dr. Moreau,1996-08-23,A shipwrecked sailor stumbles upon a mysterious island and is shocked to discover that a brilliant scientist and his lab assistant have found a way to combine human and animal DNA—with horrific results.,8.435,4.8,388,False
9284,26715,Bitch Slap,2009-05-16,"Three bad girls (a down-and-out stripper, a drug-running killer and a corporate powerbroker) arrive at a remote desert hideaway to extort and steal $200 million in diamonds from a ruthless underworld kingpin.",10.271,4.8,221,False
9285,14144,Daddy Day Camp,2007-08-08,"Seeking to offer his son the satisfying summer camp experience that eluded him as a child, the operator of a neighborhood daycare center opens his own camp, only to face financial hardship and stiff competition from a rival camp.",13.564,4.8,343,False
9286,11334,S.P.Q.R. 2000 e 1/2 anni fa,1994-12-15,"A comedy based on Ancient Rome with Christian De Sica, Massimo Boldi and Leslie Nielsen.",5.882,4.8,233,False
9287,74997,The Human Centipede 2 (Full Sequence),2011-10-06,"Inspired by the fictional Dr. Heiter, disturbed loner Martin dreams of creating a 12-person centipede and sets out to realize his sick fantasy.",45.726,4.8,977,False
9288,250066,American Heist,2014-09-11,"Two brothers, both with troubled paths, find themselves in the middle of one last bank job.",13.198,4.7,285,False
9289,12212,Urban Legends: Final Cut,2000-09-22,"The making of a horror movie takes on a terrifying reality for students at the most prestigious film school in the country. At Alpine University, someone is determined to win the best film award at any cost - even if it means eliminating the competition. No one is safe and everyone is a suspect.",14.196,4.7,339,False
9290,257345,The Darkness,2016-05-13,A family returns from a Grand Canyon vacation with a supernatural presence in tow.,13.865,4.7,514,False
9291,4226,Shriek If You Know What I Did Last Friday the Thirteenth,2000-10-17,"In this horror parody, a masked serial killer menaces the town of Bulimia Falls with various sharp objects. Attention-seeking television personality Hagitha Utslay is soon on the scene, reporting on the ever-growing body count. Former mall security guard Doughy shows up to protect the teenage population, but he's clearly not much help, allowing the murderer to pick off even more hapless kids as numerous scary movies are referenced.",17.102,4.7,231,False
9292,5550,RoboCop 3,1993-04-17,"The mega corporation Omni Consumer Products is still bent on creating their pet project, Delta City, to replace the rotting city of Detroit. Unfortunately, the inhabitants of the area have no intention of abandoning their homes simply for desires of the company. To this end, OCP have decided to force them to leave by employing a ruthless mercenary army to attack and harass them. An underground resistance begins and in this fight, Robocop must decide where his loyalties lie.",14.843,4.7,881,False
9293,77496,Matrimonio alle Bahamas,2007-11-16,"Getting ready for the wedding that will unite two very different families- the humble Italian taxi driver Cristoforo Colombo and his wife Rosy, and the rich Italian-Americans Alessandro and Patricia Di Giacomo.",6.586,4.7,241,False
9294,89899,The Players,2012-02-29,"Eight short films explore the subject of male infidelity. Serial cheaters, Fred and Greg, spend a night on the town doing what they do best, and with absolutely no regrets. The duo play various characters in assorted extracurricular situations, ranging from sexist to the darker sides of carnal desires.",12.158,4.7,564,False
9295,8011,Highlander III: The Sorcerer,1994-11-29,"Starts off in the 15th century, with Connor McLeod training with another immortal swordsman, the Japanese sorcerer Nakano. When an evil immortal named Kane kills the old wizard, the resulting battle leaves him buried in an underground cave. When Kane resurfaces in the 20th century to create havoc, it's up to McLeod to stop him.",10.505,4.7,342,False
9296,53700,Un'estate ai Caraibi,2009-06-12,"Several groups of Italians experience amusing adventures and tests of character on the Caribbean island of Antigua. Some of the characters are there simply for rest and relaxation, while others act with different motivations. Multiple plot lines unfold simultaneously as different characters' stories are presented.",6.731,4.7,200,False
9297,344268,The New Adventures of Aladdin,2015-10-14,"A pair of losers working at department store plan to rob the place after it closes. When a bunch of kids show up begging for a story, the men launch into an improvised version of Aladdin.",10.971,4.7,761,False
9298,141581,Nous York,2012-11-06,"Thirty-somethings Michaël, Nabil and Sylvain head to New York to surprise their friend Samia on her birthday, secretly arranged with the help of another friend, Gabrielle. The two women had moved to NYC two years previously to try their luck. Samia shares a fabulous loft with a renowned American actress and works as her assistant. Gabrielle has a more mundane job in a small retirement home. Transposed to New York, the close bonds formed over the years between the five friends from a housing project on the outskirts of Paris take on a different aspect. The laughter and emotion is dictated by the adventures they share during their stay, from the daily lives of the women to the discovery of this cult city.",6.987,4.7,218,False
